occ1,occ2,occ3,occ4,occ5,occ6,occ7,occ8
0.10360128,0.005,0.0135885,0.09099295,0.10500736,0.04911756,0.10575191,0.11428387
0.03014687,0.005,0.0218342,0.10316424,0.04578711,0.15701463,0.09203653,0.09393693
0.03382175,0.01143719,0.0425,0.08402397,0.07604054,0.15912014,0.21872013,0.04704901
0.01542283,0.05167738,0.0175,0.11410932,0.05656011,0.1279323,0.20468281,0.10276815
0.01801736,0.04078189,0.0025,0.08264971,0.19704719,0.15512838,0.2091548,0.17890677
0.06990335,0.01385222,0.0225,0.13064228,0.20071823,0.11955457,0.09576473,0.12509573
0.0215887,0.035,0.01933265,0.14401228,0.10056087,0.14157819,0.11498919,0.12080305
0.04872516,0.04408115,0.12912685,0.2404022,0.23697795,0.27416144,0.22233754,0.32244788
0.15696882,0.19604101,0.26838454,0.37008439,0.383785,0.5315505,0.35869508,0.3665341
0.27027153,0.22211766,0.35699952,0.53955354,0.60211821,0.65269686,0.69811917,0.50104262
0.21255023,0.26670369,0.39036835,0.61401279,0.55606626,0.58250801,0.57634996,0.49555171
0.24694179,0.28207369,0.41825772,0.48068578,0.38477988,0.50972452,0.39709871,0.43332001
0.10524778,0.39149518,0.32796986,0.3106456,0.27849677,0.4569072,0.30415575,0.27760801
0.06233513,0.3037201,0.1949227,0.17690496,0.23149422,0.32077059,0.20431033,0.2260701
0.07631215,0.27206932,0.19848426,0.22079507,0.14045174,0.27537,0.18700121,0.31806512
0.10818886,0.24834584,0.26010984,0.38087923,0.16196384,0.23254994,0.13285805,0.23224294
0.06397016,0.23392297,0.11961146,0.25918855,0.14797002,0.2128683,0.36653507,0.45210726
0.11158053,0.33013271,0.13726357,0.39098804,0.12643711,0.12157998,0.24290647,0.39180169
0.21491316,0.18860111,0.26460231,0.17112732,0.20992972,0.39062928,0.42161005,0.36007796
0.45075698,0.08088287,0.28583199,0.28747826,0.50968127,0.48519553,0.58643387,0.3189938
0.16470698,0.17073664,0.29002118,0.15139692,0.31138806,0.47884188,0.49120789,0.25201248
0.1008386,0.19458827,0.21564245,0.77290125,0.41359305,0.67064799,0.62264061,0.27475245
0.14651866,0.16574052,0.21879619,0.23606915,2.35510487,0.38066365,0.26737109,0.43527523
0.13948188,0.155,0.14109814,0.24849449,0.77495064,0.33442592,0.26449357,0.19793566
0.16371277,0.12690173,0.14432356,0.19692782,0.24433214,0.27170462,0.26878009,0.23494821
0.14013617,0.13787604,0.2291964,0.41692108,0.40271823,0.34271146,0.56250373,0.39268113
0.13047947,0.18814603,0.33783562,0.30923553,0.47331077,0.61425306,0.5923013,1.76986187
0.23091535,0.27592901,0.43840528,0.52822217,0.49821935,0.74001977,0.71269444,0.99060599
0.32973695,0.59839684,1.11073698,1.04160588,0.74442719,0.82387526,0.65538153,0.67590937
0.41237295,0.37447786,0.63374185,0.73002401,0.71427453,0.95518837,0.56138019,0.71593568
0.39862403,0.53234041,0.68660147,0.91416133,0.60743714,1.56655163,0.70628514,0.65132567
0.30909064,0.4606509,0.62987225,0.56867583,0.80216086,2.24676231,0.63228374,0.70167907
0.35030804,0.44042331,0.48377437,0.65502762,0.58781129,1.57231007,0.63906917,0.59893779
0.61817518,0.47525695,0.38793931,0.54713144,0.47644085,1.56661355,0.55790343,0.5107865
0.30832743,0.4672143,0.47875249,0.56130407,0.65321875,1.32467749,0.50960844,0.74226202
0.33841032,0.34492553,0.47525211,0.56730222,0.64675981,0.63540008,0.60281173,0.56284687
0.29799332,0.3490708,0.41456348,0.56485457,0.59791252,0.64224517,0.48846494,0.54654114
0.29996361,0.44006028,0.32902675,0.52958089,0.40436427,0.54256036,0.3935292,0.47876769
0.25387652,0.36373965,0.29150047,0.48298244,0.40161937,0.33894325,0.38517695,0.42948948
0.20572038,0.31167739,0.40538956,0.33355083,0.3729715,0.37525581,0.46607479,0.4216033
0.31726247,0.17218329,0.29799127,0.24925609,0.21364311,0.38281388,0.46256353,0.35268885
0.2758882,0.15062966,0.16889064,0.21295889,0.17935415,0.27676905,0.40781841,0.35290314
