occ1,occ2,occ3,occ4,occ5,occ6,occ7,occ8
0.12425539,0.06018075,0.12297282,0.19213646,0.24434794,0.14416583,0.20799846,0.29087286
0.1025,0.03018909,0.11422082,0.09892675,0.10166851,0.05390138,0.19381265,0.19471018
0.11818967,0.05679358,0.11122559,0.11306472,0.18355004,0.10255715,0.20451656,0.17612763
0.11073807,0.01616337,0.10825443,0.23454946,0.19554919,0.24267073,0.20227453,0.1795367
0.11204433,0.01094246,0.10622385,0.2222867,0.12166667,0.22635624,0.11641525,0.07698545
0.04305718,0.05,0.0975,0.24090622,0.09594539,0.23229501,0.10106494,0.10964353
0.02,0.035,0.10733051,0.11560063,0.11833143,0.33506372,0.10949802,0.11135695
0.0125,0.025,0.0525,0.08878111,0.0625,0.22516952,0.06215705,0.08602946
0.0475,0.005,0.06277968,0.06815773,0.10425647,0.22842366,0.05763553,0.09896724
0.0125,0.00695,0.06857425,0.10767795,0.06524478,0.1575,0.10289415,0.07341346
0.0375,0.00973333,0.03298314,0.11027454,0.06933523,0.05941667,0.12391375,0.08801605
0.04182263,0.012,0.0075,0.1041374,0.12371639,0.0215,0.0871049,0.13803583
0.0575,0.03498548,0.02496794,0.19212545,0.25062348,0.32859935,0.26798161,0.12496049
0.0599279,0.12545701,0.08954891,0.38576539,0.31362571,0.16722607,0.30960731,0.30954428
0.08798601,0.30951149,0.25091908,0.3753638,0.35204232,0.23286012,0.36812517,0.41998539
0.11173619,0.16809017,0.23545254,0.42636186,0.44418476,0.43394512,0.43337505,0.36639938
0.14793481,0.24512154,0.2881248,0.3602003,0.36663099,0.51338106,0.37227743,0.3422141
0.19148258,0.24531364,0.31690722,0.54150693,0.28679124,0.4930636,0.3779663,0.1782626
0.13033204,0.14637137,0.36131109,0.4122724,0.32289033,0.57268078,0.29377622,0.19581594
0.12725255,0.18526184,0.26454273,0.29390023,0.23922214,0.39279215,0.2486947,0.2471325
0.13688871,0.22544659,0.2898444,0.27649583,0.27460914,0.20049001,0.30975343,0.99323553
0.13717163,0.62189653,0.23041049,0.24096243,0.36583099,0.19505387,0.28884356,0.88192528
0.16345445,0.27997552,0.23710257,0.22500477,0.27818118,0.24077427,0.51372052,0.4203494
0.1199285,0.11723778,0.32217779,0.31885976,0.26841587,0.22695376,1.22404635,0.7133289
0.10564948,0.33103131,0.33819462,0.26416364,0.57372789,0.43953019,1.18672289,0.40228716
0.21676526,0.14420162,0.23864688,0.33585303,0.493495,0.26833838,0.46489701,0.32103478
0.22342142,0.1689014,0.30396503,0.22410254,0.52625399,0.27733471,0.37014438,0.22704434
0.22192736,0.13999626,0.19335019,0.27410154,0.37615485,0.51283195,0.23326748,0.29304618
0.20704879,0.1530892,0.30986418,0.21349952,0.30464152,0.465664,0.23712314,0.20139607
0.18961155,0.15569114,0.31799555,0.18102562,0.24355553,0.33136258,0.23503308,0.18730588
0.19669901,0.15015156,0.32484968,0.23609156,0.22822863,0.30196464,0.34906276,0.22563045
0.10088384,0.70534903,0.29432732,0.33345289,0.27656846,0.35502397,0.63143731,0.26963574
1.04888534,0.3184679,0.37352328,0.39703593,0.37237766,0.58413445,0.579554,0.3604087
0.307936,0.54088288,0.6967618,0.53949233,0.48802053,0.92879171,0.50189126,0.59901884
0.51427514,0.60262758,0.61072422,0.67438001,0.4804141,0.9987545,0.62408486,0.64545074
0.61896556,0.58922431,0.55791756,0.67675395,0.58799996,0.83744711,0.76510362,0.68506907
0.51526249,0.45604,0.53846401,0.73905327,0.74879422,0.92707407,0.64258094,0.58416514
0.60747066,0.48580054,0.50332747,0.55970638,0.5395616,0.51222229,0.53981625,0.62251909
0.38910313,0.40911582,0.48519302,0.50257215,0.46425422,0.39562399,0.58881243,0.7145008
0.39255452,0.33319631,0.41134881,0.4748394,0.62980448,0.61913211,0.47130434,0.6976037
0.26659579,0.49181973,0.34383292,0.45245995,0.64545287,0.46417068,0.52473641,0.46258621
0.29036625,0.43146014,0.38588201,0.41298958,0.6071457,0.45217084,0.55356907,0.46438135
0.32472907,0.4503789,0.41357444,0.3715264,0.55311909,0.59423607,0.50176313,0.37486786
0.21702244,0.41116939,0.39788755,0.34637449,0.42747788,0.45244413,0.34538043,0.31707702
0.25579391,0.39793802,0.25686915,0.33422958,0.3319,0.28284274,0.30203143,0.44536444
0.16537587,0.32953512,0.19970169,0.37877907,0.33543442,0.30414534,0.42359969,0.42504396
0.21645991,0.22388468,0.16034762,0.36444484,0.2708147,0.30644739,0.34052937,0.3760136
0.09274886,0.09715982,0.03133333,0.19606623,0.10606368,0.14424216,0.21299368,0.13938586
0.03306515,0.14881335,0.04741488,0.28111479,0.16660327,0.14717632,0.26051362,0.25131609
0.06465304,0.13047017,0.03665316,0.24354367,0.10079897,0.13145695,0.23269314,0.25300537
0.0148372,0.08785719,0.07374871,0.17952731,0.1317467,0.13276685,0.21202752,0.23149799
0.04234973,0.08661953,0.0391132,0.17777663,0.18445564,0.18274665,0.10508743,0.18642678
0.05091717,0.084291,0.01763278,0.17831655,0.11573937,0.16247703,0.05608327,0.09575598
0.01024257,0.00978199,0.05200665,0.11855243,0.09491717,0.09672344,0.03551247,0.08096553
0.00599638,0.02994251,0.05715923,0.12979609,0.10323584,0.04806253,0.04074058,0.06033365
0.05486075,0.05166695,0.051666,0.0665,0.05574822,0.0347109,0.11409352,0.15823805
0.00483333,0.04622453,0.05369264,0.10777301,0.0455911,0.0744171,0.14233581,0.17322824
0.05,0.05321437,0.01766667,0.0825,0.06940069,0.08110018,0.08978504,0.07268633
0.005,0.02239604,0.02208333,0.049,0.11101317,0.0575,0.1225,0.09596046
0.00708333,0.02623241,0.06665443,0.09762149,0.11877849,0.13973671,0.13362729,0.11881041
0.0075,0.09611431,0.0609446,0.14279378,0.22824307,0.20391261,0.21517987,0.15094774
0.07889395,0.13166566,0.15794081,0.34074352,0.31109916,0.27973108,0.49498304,0.27181395
0.14777054,0.17939175,0.2693573,0.41352607,0.48385564,0.42354892,0.38651698,0.50911113
0.09143308,0.24084142,0.41879474,0.40289422,0.55829174,0.41593567,0.43709747,0.55930569
0.13546326,0.31204767,0.35845043,0.36280443,0.52256563,0.30241233,0.92408102,0.3748633
0.17540386,0.21548177,0.2853207,0.43521502,0.43298449,0.3654083,0.61313825,0.38998452
0.150984,0.99613654,0.38995049,0.50915197,0.38366965,0.42664622,0.29241847,0.27424374
0.12145153,0.78637078,0.49505812,0.45149485,0.30051577,0.27394477,0.32152693,0.39399134
0.16252294,0.49364779,0.33005198,0.23589799,0.30681742,0.27747626,0.12427853,0.49638653
0.19513037,0.49555786,0.35956091,0.18665067,0.50068356,0.25337408,0.616556,0.33226827
0.20391712,0.52944778,0.44005775,0.73972699,0.70322899,0.36976365,0.39724132,0.36697864
0.24271073,0.77446767,0.49374989,0.72256328,0.70350952,0.65624805,0.66447981,0.28302392
0.1360549,0.55295011,0.398675,1.45392704,0.80119017,0.6124647,0.56539561,0.43950121
0.10881314,0.21639872,0.30411271,1.18471076,0.48936766,0.50573557,0.45528222,0.33731876
0.14160794,0.33063717,0.26633164,0.27589614,0.40374894,0.64015798,0.489925,1.12465731
0.23078723,0.20268936,0.34861107,0.30118854,0.27369748,0.27232637,0.30337227,0.62340935
0.2075,0.18228712,0.22494717,0.27237017,1.59177418,0.28728945,0.31724562,0.3283843
0.2075,0.12563757,0.32674726,0.19218652,0.65033124,0.2712096,0.33404167,0.39585746
0.2075,0.28876279,0.39575705,0.36678174,0.2443576,0.28605119,0.32244433,0.26783586
0.24927834,0.20881258,0.4130385,0.57516088,0.5103298,0.62469212,0.64054985,0.38708981
0.22567746,0.20098669,0.4864331,0.54357791,0.43429899,0.41675272,1.06689027,0.56706788
0.20944267,0.2866354,0.50351753,0.53527413,0.67336507,0.58259239,0.55264081,0.74865618
0.29497876,0.47103131,0.53794274,0.99482521,0.63756928,0.63207612,0.45786905,0.7120238
0.36660563,0.48534062,0.53451078,0.64534339,0.52457786,0.60006168,0.6915285,0.68487613
0.41897872,0.56317196,1.04241963,0.63202855,0.5211344,0.5430124,0.56792491,0.61305401
0.32988237,0.53742697,0.74858177,0.48532702,0.65369254,0.45355599,0.69476998,0.56510527
0.41783169,0.51884526,0.55125844,0.49911076,0.73616363,0.47591509,0.43758873,0.50413611
0.35324606,0.46446586,0.53657216,0.60446246,0.51536517,0.46106793,1.3283044,0.45055617
0.34037842,0.3736025,0.41982686,0.59332512,0.41321457,0.42923963,0.85462821,0.42336103
0.387273,0.34480677,0.25359289,0.41663058,0.40971033,0.54948376,0.48140375,0.40155624
0.34387368,0.44275557,0.29739365,0.4916481,0.43186043,0.59906673,0.43703467,0.40042983
0.31308773,0.28803808,0.29097498,0.48210204,0.36396578,0.49903928,0.35494531,0.39179057
0.23065478,0.21636279,0.36144942,0.41208089,0.22506381,0.39477389,0.28480998,0.31099284
0.22777086,0.31640576,0.32856197,0.26940183,0.28697644,0.3452321,0.33711361,0.24882986
0.13441472,0.20727528,0.30984871,0.30736695,0.42821147,0.28907002,0.3171945,0.22692551
0.10712775,0.04888155,0.04347955,0.08510269,0.10961988,0.131958,0.09961415,0.1356611
0.0649113,0.06954662,0.04845667,0.10949002,0.1266154,0.21903058,0.08708575,0.10350495
0.06055247,0.0225,0.0325,0.30843493,0.12333278,0.23467871,0.09838551,0.1189187
0.06272213,0.0025,0.03770589,0.22791091,0.0983721,0.20809646,0.17714376,0.12851958
0.02741508,0.00483333,0.01436417,0.11936304,0.04326467,0.17383457,0.12283093,0.05599971
0.04,0.03431831,0.0475,0.08977355,0.06621568,0.14413468,0.06988509,0.0744322
0.02408333,0.00741667,0.00433333,0.0610592,0.14625631,0.06636956,0.06651259,0.09923063
0.01066667,0.03425995,0.05358155,0.0660008,0.07682836,0.01216667,0.06233333,0.1259056
0.03,0.01935074,0.01730921,0.02244373,0.06967861,0.02993525,0.13076506,0.07988435
0.0475,0.02765394,0.0163927,0.03866895,0.15036535,0.07373796,0.07487632,0.09905856
0.0075,0.07309886,0.03,0.06755385,0.13658745,0.02641667,0.07290065,0.08256834
0.06247151,0.08323059,0.01768751,0.09514101,0.11622409,0.0945,0.07692162,0.07689368
0.08393778,0.0490006,0.04943401,0.13606746,0.11363955,0.10598929,0.12206486,0.14380118
0.07864346,0.04966557,0.14120207,0.22557742,0.28587602,0.24025344,0.23370909,0.34362869
0.10248907,0.15473904,0.30268454,0.53072329,0.44992956,0.54019024,0.2997827,0.35426464
0.11241893,0.28253959,0.3185161,0.59175609,0.36348631,0.57483835,0.3548028,0.55995068
0.24587075,0.33365492,0.3188642,0.51784868,0.50989871,0.65265439,0.39442876,0.89513596
0.21220793,0.31346839,0.29406467,0.30777272,0.6880916,0.33197521,0.26765535,0.77376613
0.16614828,0.23522338,0.27406237,0.35514937,0.44453212,0.33179378,0.29802108,0.71833174
0.16604109,0.18777255,0.3025428,0.38310843,0.4142127,0.29779534,0.28033811,0.60644305
0.13898196,0.17317918,0.21955503,0.20581854,0.40433179,0.18049544,0.26164195,0.44365027
0.04238362,0.09578663,0.17842559,0.19172159,0.32627934,0.18515908,0.19942682,0.45511603
0.09750888,0.03891465,0.22392229,0.16520334,0.31704766,0.17629889,0.18159558,0.32158596
0.12924978,0.06574454,0.17208007,0.23061563,0.19838288,0.25133009,0.35710452,0.54694777
0.32977391,0.24307209,0.2,0.6416701,0.13985809,0.31075336,0.14525855,0.48001982
0.17622141,0.10718161,0.35140666,0.25712942,0.30150039,0.18821385,0.14135408,0.28252485
0.11046432,0.27608218,0.22535025,0.20914303,0.23400716,0.22196068,0.28640736,0.2883376
0.11396775,0.1675,0.20081907,0.19606996,0.27806896,0.16410118,0.27933702,0.39601049
0.11707109,0.18714222,0.13755924,0.18866234,0.23149364,0.15736453,0.27692429,0.38547211
0.08768406,0.14796517,0.11026697,0.16873695,0.1227476,0.20447429,0.25668338,0.32790766
0.07428933,0.06841667,0.18363768,0.20679635,0.19525082,0.48230042,0.26598261,0.18562426
0.1235427,0.06745607,0.26152963,0.14724314,0.18638964,0.28308969,0.21357503,0.36828293
0.09142939,0.086,0.6446002,0.53864485,0.32258391,0.19500134,0.43665044,0.43567693
0.63641647,0.27370848,0.41401456,0.40657565,0.54762071,0.3895637,0.45846902,0.4078733
0.71842465,0.48367358,0.39962851,0.49498847,0.72910641,0.48403337,0.6657928,0.52504025
0.37133971,0.62607615,0.84680585,0.57637157,0.49692757,2.0136651,1.37182998,0.54419429
0.42806565,0.50090805,0.94446066,0.80666049,0.6643732,1.49817961,1.24594712,0.73980359
0.34504721,0.84723063,0.86297893,0.99756256,0.707118,1.51949023,0.82671511,0.66605064
0.40409145,1.08276237,0.74175949,0.87889661,0.6151827,1.338101,0.61231393,0.59324527
0.29932751,0.31449809,0.62911448,0.89260151,0.70633845,0.5424431,0.53494234,0.74460132
0.31236169,0.29677968,0.52640365,0.76137311,0.66457492,0.48003002,0.54107201,0.62791335
0.34662085,0.27327353,0.43483264,0.64990121,0.56251929,0.57338412,0.62788808,0.45953826
0.30589061,0.33377046,0.35369695,0.5473718,0.43443749,0.40659877,0.51264765,0.46637137
0.2138112,0.32544632,0.28677079,0.4858727,0.56463248,0.43655932,0.47885298,0.45238744
0.17696012,0.34799962,0.29025513,0.43866067,0.3928589,0.46060171,0.41823503,0.45220875
0.20045279,0.27205895,0.23524846,0.43492523,0.38367966,0.31454141,0.34089284,0.38484028
0.30099054,0.2054239,0.24545119,0.4214879,0.35487614,0.30740021,0.24911261,0.34739544
0.2768166,0.17619547,0.23280754,0.39625771,0.34483744,0.2841255,0.26094424,0.30894266
0.08703856,0.06124876,0.05515183,0.11943254,0.11415328,0.09816007,0.11309016,0.12881404
0.11,0.0672361,0.0536825,0.26369257,0.20066536,0.06,0.21929083,0.11269024
0.11,0.06502692,0.06453096,0.21991748,0.11992555,0.0919292,0.2122605,0.11455731
0.11,0.03620969,0.03166128,0.2006122,0.11671757,0.10431913,0.17836065,0.14120801
0.11,0.01475166,0.01737228,0.07735506,0.15836666,0.09418112,0.16007966,0.15252842
0.11,0.06113016,0.03340825,0.09346878,0.162426,0.08690216,0.04434824,0.05057474
0.11,0.05733305,0.01308333,0.13163547,0.13056807,0.10414544,0.10343753,0.1241737
0.11,0.005,0.0575,0.13341555,0.04083333,0.07531047,0.2631581,0.12
0.05133333,0.0075,0.06582001,0.07391667,0.04942339,0.09175038,0.235,0.062
0.0525,0.005,0.04301143,0.09196869,0.09175337,0.08067315,0.25495184,0.04175
0.03725,0.0225,0.03585381,0.11566266,0.09605138,0.55047843,0.235,0.1175
0.02803184,0.01855335,0.06189837,0.08471274,0.0837498,0.34482146,0.22157113,0.08188264
0.0276399,0.02414915,0.05785971,0.13938222,0.148477,0.1568172,0.12036518,0.09200698
0.115,0.1225301,0.16709505,0.22992606,0.28189161,0.38222616,0.22724903,0.27727769
0.11321575,0.24462802,0.29713305,0.41037641,0.4587515,0.4227876,0.38824968,0.49126554
0.15390981,0.28549294,0.27467169,0.51320936,0.57910352,0.51039413,0.42844119,0.61132239
0.11464696,0.27294624,0.37325051,0.47773065,0.59179707,0.48087092,0.51736046,0.59522054
0.12062052,0.30033133,0.17113491,0.38824945,0.42665829,0.38616971,0.70698047,0.48246614
0.17628167,0.16000478,0.19070446,0.3029251,0.32841422,0.3504867,0.37031965,0.40896519
0.12236781,0.16365488,0.17748706,0.36092075,0.2565583,0.30496359,0.3884445,0.31947396
0.22920573,0.17906015,0.17661158,0.25548846,0.20071525,0.25299395,0.32481821,0.21964013
0.11084852,0.21664791,0.19993424,0.19467983,0.25530631,0.13760907,0.21407004,0.19043881
0.12848635,1.04204291,0.24752094,0.26002406,0.63785959,0.16629102,0.22457111,0.13413363
0.12339857,0.67714238,0.18765454,0.24591832,0.35137536,0.16345636,0.29229456,0.1625754
0.36489865,0.18609097,0.4416954,0.25408248,0.25031725,0.31107628,0.21791695,0.22998174
0.29973749,0.26405697,0.27884015,0.87027442,0.2094555,0.54030647,0.38994198,0.22794153
0.19600084,0.49514874,0.2006725,0.29997289,0.30038943,0.38964086,0.29608554,0.36458402
0.24741571,0.21396168,0.31095065,0.21357479,0.14169907,0.28983403,0.27349385,0.30411851
0.1621908,0.12548602,0.27753969,0.13337357,0.15670392,0.21144103,0.22628081,0.39258956
0.17484822,0.74220568,0.40179825,0.24191909,0.41325686,0.2701077,0.26167571,0.24050896
0.13704094,0.29793397,0.27077798,0.27819952,0.3139501,0.47321175,0.15567038,0.13981048
0.22736413,0.13570305,0.21000602,0.30356267,0.69366854,0.36502303,0.25394084,0.2600546
0.22386153,0.15556166,0.31292371,0.36582439,0.38530763,0.14091667,0.3299194,1.48293158
0.22525913,0.27300881,0.34128292,0.68575477,1.39189945,0.43393386,1.11073543,0.60561222
0.40012143,0.39564659,0.59242421,1.10586354,0.88815023,0.82329677,0.53106061,0.56546007
0.39952572,0.37028049,0.52632897,0.74002248,1.1633486,0.54068034,1.03460711,0.60991105
0.44279683,0.44343956,0.57271781,1.11008075,0.79420297,0.76861908,0.94097218,0.62485392
0.35266564,0.51198133,1.05276766,1.62030019,0.728836,0.65058588,0.77117615,0.59059715
0.44870454,0.47588271,0.80068461,0.70719377,0.76488466,0.63970046,0.68301273,0.59909073
1.23682968,0.50343962,0.68150061,0.55192574,0.59422923,0.66331935,0.4340308,0.58815418
0.75413591,0.51739414,0.5082385,0.51423531,0.78607765,0.48154195,0.5839958,0.51555524
0.45111445,0.43081484,0.42688214,0.58569041,0.68691604,0.52667471,0.53172476,0.4645796
0.37866544,0.30310202,0.49119849,0.47871632,0.5138835,0.44661381,0.49103655,0.46650915
0.29043594,0.30788738,0.47003688,0.43648431,0.50109639,0.43620957,0.42860895,0.47826072
0.30797911,0.30921164,0.3285596,0.38271804,0.44894342,0.31197811,0.49895722,0.38584681
0.25112008,0.29873206,0.27243338,0.36004767,0.36505506,0.25527071,0.39328898,0.346324
0.18909446,0.25763995,0.17884868,0.40121146,0.24709517,0.2419425,0.28583432,0.2919347
0.09248196,0.1744843,0.13945479,0.2201853,0.21157208,0.19561737,0.25321013,0.23967932
0.08611114,0.04232822,0.0432668,0.10251286,0.11458512,0.11736323,0.14814033,0.13087351
0.19960072,0.03010121,0.02624867,0.21129474,0.23613929,0.10280111,0.13570905,0.05633463
0.1146586,0.05272793,0.07347738,0.18805072,0.13298101,0.11598363,0.29365836,0.10114519
0.11180202,0.06179059,0.03256587,0.16526313,0.10094428,0.10171871,0.12139488,0.08672706
0.1,0.01949332,0.0571845,0.06784989,0.10776945,0.12272279,0.09428764,0.06941969
0.10743576,0.07039323,0.01426044,0.04611888,0.09618433,0.0675,0.08316919,0.06624116
0.10702036,0.06743356,0.01704235,0.04858333,0.0979564,0.0912195,0.12,0.05277541
0.1,0.04357678,0.03836434,0.08075643,0.09274772,0.10852757,0.12102861,0.11876423
0.0835,0.01857179,0.03061329,0.0775,0.08388922,0.05,0.07753867,0.0675
0.03121667,0.06735184,0.04498674,0.07880504,0.08760507,0.0975,0.11271039,0.03316667
0.05331201,0.04417002,0.07550138,0.06,0.16477122,0.05041667,0.10865446,0.0245
0.03243763,0.02630636,0.0654888,0.05383333,0.15291472,0.0525,0.07221399,0.12648374
0.0443245,0.05,0.0349,0.10370791,0.09581102,0.09089963,0.10573122,0.11432738
0.09023691,0.10552525,0.14141491,0.39177057,0.24100208,0.26898933,0.26281166,0.33879638
0.14836532,0.12970525,0.1564641,0.59857741,0.50460865,0.56604385,0.50497222,0.61164713
0.14656979,0.29635563,0.22181822,0.52742986,1.01292176,0.50205683,0.51338052,0.50020131
0.18560269,0.24397386,0.3146985,0.61040991,0.7149481,0.53729471,0.48228609,0.65280773
0.12738831,0.26402959,0.46431576,0.44637966,0.42581655,0.37984994,0.35426242,0.44621004
0.27355365,0.193635,0.74808896,0.39089218,0.32741231,0.51572563,0.3065812,0.19217423
0.17921748,0.17372129,0.42857261,0.3083654,0.30245977,0.77719524,0.31716561,0.16234416
0.12834684,0.13250509,0.35400185,0.18629538,0.23375687,0.74662519,0.22493053,0.25371706
0.19219396,0.16894116,0.28593828,0.24993997,0.21754836,0.25993347,0.16872454,0.35137663
0.09,0.09828714,0.24529327,0.19061996,0.15636,0.21325307,0.2272875,0.27250828
0.1145,0.09366667,0.16836767,0.42493242,0.33000234,0.19724677,0.43284453,0.21809749
0.1803217,0.13095134,0.11223825,0.17109918,0.1365714,0.1693685,0.14224113,0.37022787
0.17162574,0.07466667,0.22435255,0.17486559,0.26644082,0.3217814,0.28282172,0.31422526
0.11167259,0.2125,0.22998543,0.20644972,0.26640436,0.27864403,0.2106783,0.27142413
0.12389274,0.187,0.14180016,0.64531424,0.33097101,0.23071951,0.209208,0.38204944
0.08769791,0.153,0.12582046,0.63197224,0.39284722,0.20528255,0.40539765,0.33568961
0.12316496,0.09166536,0.13635717,0.26089815,0.31643642,0.19758212,0.41522075,0.2944779
0.11648494,0.10134741,0.78393482,0.14077469,0.16815014,0.31130952,0.47349057,0.27025697
0.04686494,0.53132945,0.47878649,0.25916286,0.20395008,0.33450473,0.2624826,0.2085539
0.14572413,0.66163288,0.38960914,0.11787148,0.32468963,0.24223648,0.34496491,0.24395462
0.31469495,0.2471232,0.2839704,0.43941971,0.75697691,0.95233398,0.51344053,0.36757358
0.68482716,0.40544648,0.39455241,0.54933202,0.75886087,1.17388333,0.32040943,1.01405269
1.1359379,0.44573294,0.58640435,0.53312677,0.77356729,2.05610323,0.65095553,1.33688327
1.03957527,0.54661743,0.66126511,1.15497694,1.21686063,0.86451239,0.84856745,1.66884904
0.56837618,0.60835931,0.71807754,1.36288962,1.37599674,0.54427348,2.08261493,0.96650571
0.51143961,0.57914603,0.48116151,0.9718439,1.16356632,1.58238144,2.63557125,0.51761942
0.42706161,0.44030603,0.44709981,0.61822948,1.07821201,2.06882886,1.77201048,0.46977639
0.37011219,0.38033762,0.58658371,0.47333456,0.56321322,0.56290824,0.93939147,0.62504297
0.30688588,0.38595924,0.46809252,0.43853011,0.47186801,0.59965997,0.5195996,0.48452338
0.4449952,0.36634186,0.4553891,0.52604697,0.66783458,0.58138979,0.47954716,0.46565
0.35985386,0.35295488,0.41264382,0.5942213,0.6039942,0.46316446,0.47746586,0.44180919
0.29246355,0.30259274,0.38535961,0.59067337,0.49217881,0.41316332,0.41224991,0.32480033
0.27633714,0.22868481,0.54575547,0.44142615,0.40239715,0.45755762,0.38296389,0.27901829
0.24398659,0.16667003,0.32983877,0.44857063,0.33373518,0.40547255,0.3867821,0.27238635
0.12862514,0.14127409,0.26858336,0.35690295,0.2966603,0.3189969,0.3729429,0.20635694
0.11371476,0.0928851,0.05231692,0.11626047,0.12073284,0.15358268,0.13138512,0.1503599
0.08506146,0.0225,0.06064584,0.10813174,0.03691742,0.18543449,0.06492052,0.19407714
0.10934435,0.02258333,0.05077675,0.23627595,0.11832371,0.20607399,0.09986567,0.19205568
0.11070342,0.0425,0.0275,0.2257615,0.14640445,0.1696853,0.15347889,0.18998474
0.05377535,0.00833333,0.03137854,0.22015981,0.08626821,0.18356568,0.09808905,0.11100179
0.04348144,0.02085101,0.03529467,0.1957558,0.131927,0.18141909,0.06133333,0.07564661
0.014881,0.03480145,0.0025,0.12776974,0.14318635,0.11298526,0.11624185,0.10238702
0.03371667,0.06159036,0.04,0.09379396,0.01225,0.04098756,0.06758333,0.05508665
0.0075,0.06219938,0.00316667,0.0305,0.06284546,0.07,0.14473589,0.07721667
0.04,0.02432772,0.02280926,0.02075,0.17221029,0.09,0.05920586,0.2492084
0.00866667,0.02360793,0.02827357,0.0975,0.16780909,0.07532602,0.07329139,0.185
0.0295534,0.07264522,0.03746667,0.07923605,0.1786343,0.07177908,0.18203553,0.1575
0.04948232,0.10912807,0.0425,0.11218861,0.11625161,0.08265133,0.14212919,0.1415741
0.05801489,0.10737756,0.15189565,0.18478966,0.31679583,0.2377766,0.3091409,0.24049879
0.13819446,0.21683662,0.26168985,0.49406212,0.7662401,0.54655706,0.52738806,0.41188806
0.17748329,0.26849431,0.28868903,0.52528314,0.53872823,0.44056654,0.44882004,0.43593151
0.18157893,0.26539482,0.31486873,0.42744731,0.48826272,0.42202019,0.36843707,0.34111973
0.13475248,0.30660154,0.34154492,0.34993991,0.37197604,0.41572867,0.27414354,0.31678598
0.08283277,0.26737558,0.32791887,0.16472971,0.39387444,0.38368566,0.41678803,0.19108185
0.12095117,0.17549704,0.34268543,0.12872572,0.33137869,0.30190163,0.29972174,0.18533327
0.19522016,0.19795789,0.27033342,0.26667403,0.21633568,0.14149299,0.22541377,0.14254186
0.2060647,0.09516415,0.28340019,0.235,0.16828557,0.1491848,0.35925477,0.2081849
0.13226034,0.0924315,0.17656402,0.40095715,0.15754693,0.25929964,0.19102313,0.25069295
0.09167083,0.07926341,0.11719048,0.09382178,0.54817534,0.33133078,0.31935003,0.35663465
0.11725,0.11201269,0.21037117,0.34626043,0.26488288,0.99697098,0.30408333,0.29499709
0.03910021,0.12670399,0.27,0.39889086,0.16618983,0.49184064,0.30061283,0.21000823
0.09397272,0.11225381,0.14452918,0.28131081,0.37508673,0.27527503,0.34213256,0.2317899
0.22558437,0.1471699,0.16892437,0.22543792,0.34455144,0.1695,0.26067572,0.26641689
0.15577459,0.05318932,0.20685126,0.25773538,0.28304672,0.36016487,0.22860645,0.27217394
0.17627305,0.07179958,0.16647645,0.27896807,0.28187716,0.29140066,0.18889825,1.6529285
0.15146299,0.09786121,0.21320969,0.1842852,0.11938819,0.29364633,0.27428827,1.82739559
0.02580881,0.13725015,1.31559648,0.34562056,0.28388888,0.21255284,0.19772215,0.36015646
0.12034445,0.21532992,0.87390762,0.49953099,0.42871068,0.52482153,0.33080705,0.37845296
0.15567909,0.33321976,0.35504385,0.45483929,0.5946494,0.56657981,0.44535305,0.63639338
0.27819654,0.33713868,0.42438665,0.58260165,0.61984531,0.58278363,0.47886749,0.60266415
0.32468797,0.60625247,0.65880198,0.59964711,0.69044097,0.70097165,0.5041843,0.70290172
0.67486803,0.63293748,0.62431684,0.58651212,0.78895432,0.67113983,0.565957,0.69927855
0.65030251,0.51739398,2.10114583,0.5310016,0.65682069,0.79172359,0.50953703,0.62709109
0.60462338,0.52610636,1.9332191,0.56814163,1.46128317,0.81413948,1.1156652,0.48874187
0.61502591,0.6937683,1.14516032,0.48898322,0.87380254,0.62222094,0.91897757,0.55842822
0.56242805,0.46124712,0.84542253,0.45428544,0.58945155,0.56546162,0.53855947,0.49748685
0.52184733,0.44073622,0.49175742,0.47436135,0.6540235,0.48499475,0.46563842,0.57873644
0.39825333,0.31227174,0.49424178,0.42244563,0.63157324,0.46661023,0.51420194,0.51689726
0.22985104,0.30444132,0.47492628,0.41401809,0.54772424,0.42456159,0.51641529,0.46887039
0.21231603,0.84516003,0.40069383,0.40141409,0.40196203,0.32538713,0.38927899,0.36585343
0.22672369,0.39990771,0.221969,0.36126691,0.44655837,0.26012512,0.29270148,0.32259192
0.21725253,0.31048456,0.27262397,0.25846411,0.33335631,0.24814777,0.21372984,0.26507122
0.2720415,0.23593406,0.23556161,0.20205505,0.28122036,0.22055261,0.19948618,0.27527853
0.11940315,0.0453089,0.04198151,0.09402738,0.11476076,0.10498505,0.11894012,0.13993408
0.29054029,0.12257729,0.02383586,0.11952982,0.32653555,0.15791137,0.21063879,0.19581385
0.2277932,0.11826407,0.05581363,0.1208206,0.28274455,0.0966768,0.11815645,0.1303405
0.16692862,0.11,0.02075316,0.08765224,0.2674788,0.203939,0.19300048,0.12486437
0.15849278,0.11,0.02332691,0.09019093,0.25127858,0.19415279,0.16423388,0.23216826
0.15497364,0.11,0.02007213,0.1687727,0.197,0.17512131,0.08993249,0.06995684
0.15421458,0.08891667,0.0425,0.1301019,0.18693543,0.16873677,0.10144378,0.09967266
