"Tick","New Column","NetDemand","CurrentPriceSignal","AgentID"
80.0,63.81414794921875,63.814148,48292.5,Prosumer 237
81.0,35.28260803222656,35.282608,48456.25,Prosumer 237
82.0,111.66220092773438,111.6622,48177.5,Prosumer 237
83.0,856.8997802734375,856.8998,47131.25,Prosumer 237
84.0,578.2040405273438,578.20404,45957.5,Prosumer 237
85.0,289.12530517578125,289.1253,45172.5,Prosumer 237
86.0,234.84884643554688,234.84885,43913.75,Prosumer 237
87.0,817.85205078125,817.85205,42833.75,Prosumer 237
88.0,438.9410400390625,438.94104,41873.75,Prosumer 237
89.0,330.2619323730469,330.26193,40996.25,Prosumer 237
90.0,263.894287109375,263.8943,40575.0,Prosumer 237
91.0,295.2227783203125,295.22278,40875.0,Prosumer 237
92.0,275.8616638183594,275.86166,40808.75,Prosumer 237
93.0,173.17654418945312,173.17654,39553.75,Prosumer 237
94.0,111.68710327148438,111.6871,37260.0,Prosumer 237
95.0,149.0951385498047,149.09514,34961.25,Prosumer 237
96.0,227.08108520507812,227.08109,33015.0,Prosumer 237
97.0,175.00173950195312,175.00174,31655.0,Prosumer 237
98.0,216.81253051757812,216.81253,30651.25,Prosumer 237
99.0,147.2533721923828,147.25337,29927.5,Prosumer 237
100.0,45.401275634765625,45.401276,29203.75,Prosumer 237
101.0,88.33599853515625,88.336,28847.5,Prosumer 237
102.0,99.77787017822266,99.77787,28486.25,Prosumer 237
103.0,118.7289047241211,118.728905,28261.25,Prosumer 237
104.0,101.6083984375,101.6084,27758.75,Prosumer 237
105.0,51.341888427734375,51.34189,26831.25,Prosumer 237
106.0,76.34212493896484,76.342125,26736.25,Prosumer 237
107.0,112.32415771484375,112.32416,27066.25,Prosumer 237
108.0,36.68653869628906,36.68654,28638.75,Prosumer 237
109.0,96.1327896118164,96.13279,30196.25,Prosumer 237
110.0,26.097497940063477,26.097498,32650.0,Prosumer 237
111.0,-20.502504348754883,-20.502504,34890.0,Prosumer 237
112.0,23.73923683166504,23.739237,37737.5,Prosumer 237
113.0,-41.22822570800781,-41.228226,39713.75,Prosumer 237
114.0,-51.57564163208008,-51.57564,41425.0,Prosumer 237
115.0,-59.87395477294922,-59.873955,42168.75,Prosumer 237
116.0,401.6220397949219,401.62204,42531.25,Prosumer 237
117.0,340.97894287109375,340.97894,42658.75,Prosumer 237
118.0,275.5675354003906,275.56754,42696.25,Prosumer 237
119.0,-32.687965393066406,-32.687965,42583.75,Prosumer 237
120.0,-5.3423566818237305,-5.3423567,42326.25,Prosumer 237
121.0,92.50658416748047,92.506584,41741.25,Prosumer 237
122.0,-43.21440505981445,-43.214405,41098.75,Prosumer 237
123.0,-6.698648929595947,-6.698649,40546.25,Prosumer 237
124.0,-2.044626235961914,-2.0446262,40105.0,Prosumer 237
125.0,40.93558120727539,40.93558,39583.75,Prosumer 237
126.0,238.65655517578125,238.65656,39403.75,Prosumer 237
127.0,128.33743286132812,128.33743,39392.5,Prosumer 237
128.0,116.64068603515625,116.640686,39683.75,Prosumer 237
129.0,104.35665893554688,104.35666,39953.75,Prosumer 237
130.0,222.52415466308594,222.52415,40702.5,Prosumer 237
131.0,309.2842102050781,309.2842,40661.25,Prosumer 237
132.0,376.2489013671875,376.2489,40072.5,Prosumer 237
133.0,339.8597106933594,339.8597,39505.0,Prosumer 237
134.0,208.51832580566406,208.51833,39011.25,Prosumer 237
135.0,277.3935852050781,277.3936,38215.0,Prosumer 237
136.0,536.7492065429688,536.7492,37657.5,Prosumer 237
137.0,216.02537536621094,216.02538,36931.25,Prosumer 237
138.0,191.85943603515625,191.85944,36667.5,Prosumer 237
139.0,170.45619201660156,170.45619,37476.25,Prosumer 237
140.0,242.8925323486328,242.89253,38022.5,Prosumer 237
141.0,158.7216033935547,158.7216,36803.75,Prosumer 237
142.0,180.10317993164062,180.10318,34947.5,Prosumer 237
143.0,141.88446044921875,141.88446,33155.0,Prosumer 237
144.0,132.17410278320312,132.1741,31503.75,Prosumer 237
145.0,127.25717163085938,127.25717,30262.5,Prosumer 237
146.0,161.55401611328125,161.55402,29258.75,Prosumer 237
147.0,108.92704010009766,108.92704,28407.5,Prosumer 237
148.0,168.84205627441406,168.84206,27712.5,Prosumer 237
149.0,98.41288757324219,98.41289,27060.0,Prosumer 237
150.0,93.14566802978516,93.14567,26601.25,Prosumer 237
151.0,127.55602264404297,127.55602,26457.5,Prosumer 237
152.0,140.29864501953125,140.29865,25923.75,Prosumer 237
153.0,99.36133575439453,99.361336,24836.25,Prosumer 237
154.0,131.7529754638672,131.75298,24373.75,Prosumer 237
155.0,124.94303131103516,124.94303,24411.25,Prosumer 237
156.0,103.08104705810547,103.08105,25282.5,Prosumer 237
157.0,108.80268859863281,108.80269,26181.25,Prosumer 237
158.0,93.12113189697266,93.12113,22191.0,Prosumer 237
159.0,128.58895874023438,128.58896,29291.25,Prosumer 237
160.0,159.08348083496094,159.08348,25135.0,Prosumer 237
161.0,123.16980743408203,123.16981,26550.0,Prosumer 237
162.0,143.97581481933594,143.97581,28182.0,Prosumer 237
163.0,92.83181762695312,92.83182,36798.75,Prosumer 237
164.0,112.70159912109375,112.7016,38017.5,Prosumer 237
165.0,111.38638305664062,111.38638,38636.25,Prosumer 237
166.0,113.60342407226562,113.603424,31443.0,Prosumer 237
167.0,132.4088592529297,132.40886,31852.0,Prosumer 237
168.0,166.10838317871094,166.10838,40033.75,Prosumer 237
169.0,199.91860961914062,199.91861,31888.0,Prosumer 237
170.0,349.7914123535156,349.7914,31484.0,Prosumer 237
171.0,286.8601379394531,286.86014,31096.0,Prosumer 237
172.0,352.983154296875,352.98315,38446.25,Prosumer 237
173.0,204.45098876953125,204.45099,38016.25,Prosumer 237
174.0,164.20518493652344,164.20518,37971.25,Prosumer 237
175.0,99.87673950195312,99.87674,38085.0,Prosumer 237
176.0,232.7288055419922,232.7288,38331.25,Prosumer 237
177.0,319.94403076171875,319.94403,38941.25,Prosumer 237
178.0,192.51467895507812,192.51468,39283.75,Prosumer 237
179.0,135.73733520507812,135.73734,39155.0,Prosumer 237
180.0,150.93264770507812,150.93265,39007.5,Prosumer 237
181.0,337.55682373046875,337.55682,38890.0,Prosumer 237
182.0,265.5966491699219,265.59665,38773.75,Prosumer 237
183.0,305.2397155761719,305.23972,38378.75,Prosumer 237
184.0,134.82032775878906,134.82033,38050.0,Prosumer 237
185.0,607.9988403320312,607.99884,37587.5,Prosumer 237
186.0,609.9931640625,609.99316,37873.75,Prosumer 237
187.0,270.72674560546875,270.72675,38076.25,Prosumer 237
188.0,219.18621826171875,219.18622,38192.5,Prosumer 237
189.0,224.127197265625,224.1272,36505.0,Prosumer 237
190.0,235.73831176757812,235.73831,34301.25,Prosumer 237
191.0,201.508544921875,201.50854,31986.25,Prosumer 237
192.0,124.60231018066406,124.60231,30381.25,Prosumer 237
193.0,78.052734375,78.052734,29506.25,Prosumer 237
194.0,123.11638641357422,123.11639,28928.75,Prosumer 237
195.0,261.5317687988281,261.53177,28446.25,Prosumer 237
196.0,268.81573486328125,268.81573,27907.5,Prosumer 237
197.0,213.80018615722656,213.80019,27500.0,Prosumer 237
198.0,235.01463317871094,235.01463,27353.75,Prosumer 237
199.0,237.60635375976562,237.60635,27265.0,Prosumer 237
200.0,199.15187072753906,199.15187,27186.25,Prosumer 237
201.0,200.00173950195312,200.00174,26603.75,Prosumer 237
202.0,132.1654052734375,132.1654,26902.5,Prosumer 237
203.0,92.7961196899414,92.79612,28135.0,Prosumer 237
204.0,192.85684204101562,192.85684,31535.0,Prosumer 237
205.0,175.03189086914062,175.03189,35286.25,Prosumer 237
206.0,168.64187622070312,168.64188,39940.0,Prosumer 237
207.0,123.9906005859375,123.9906,43133.75,Prosumer 237
208.0,95.01924133300781,95.01924,45326.25,Prosumer 237
209.0,595.2411499023438,595.24115,46515.0,Prosumer 237
210.0,290.71697998046875,290.71698,47828.75,Prosumer 237
211.0,171.39865112304688,171.39865,48463.75,Prosumer 237
212.0,252.7557373046875,252.75574,48548.75,Prosumer 237
213.0,153.19381713867188,153.19382,48795.0,Prosumer 237
214.0,163.206787109375,163.20679,49033.75,Prosumer 237
215.0,126.59738159179688,126.59738,49206.25,Prosumer 237
216.0,865.63037109375,865.6304,49338.75,Prosumer 237
217.0,1196.068359375,1196.0684,49100.0,Prosumer 237
218.0,135.44056701660156,135.44057,48867.5,Prosumer 237
219.0,176.855224609375,176.85522,48602.5,Prosumer 237
220.0,245.88137817382812,245.88138,48462.5,Prosumer 237
221.0,676.9797973632812,676.9798,48178.75,Prosumer 237
222.0,277.3044738769531,277.30447,47852.5,Prosumer 237
223.0,162.68673706054688,162.68674,48381.25,Prosumer 237
224.0,119.29073333740234,119.29073,48937.5,Prosumer 237
225.0,226.49029541015625,226.4903,49552.5,Prosumer 237
226.0,138.68077087402344,138.68077,49451.25,Prosumer 237
227.0,851.3230590820312,851.32306,48645.0,Prosumer 237
228.0,1140.151123046875,1140.1511,47498.75,Prosumer 237
229.0,385.31170654296875,385.3117,46552.5,Prosumer 237
230.0,339.6717224121094,339.67172,45335.0,Prosumer 237
231.0,908.8231811523438,908.8232,44226.25,Prosumer 237
232.0,580.1697387695312,580.16974,43165.0,Prosumer 237
233.0,1193.989501953125,1193.9895,42436.25,Prosumer 237
234.0,490.83203125,490.83203,42220.0,Prosumer 237
235.0,210.73159790039062,210.7316,42125.0,Prosumer 237
236.0,215.69102478027344,215.69102,42098.75,Prosumer 237
237.0,130.63731384277344,130.63731,40057.5,Prosumer 237
238.0,150.3643798828125,150.36438,37181.25,Prosumer 237
239.0,188.66378784179688,188.66379,34647.5,Prosumer 237
240.0,170.5380096435547,170.53801,32671.25,Prosumer 237
241.0,96.71186828613281,96.71187,31510.0,Prosumer 237
242.0,107.48690795898438,107.48691,30853.75,Prosumer 237
243.0,113.30989837646484,113.3099,30392.5,Prosumer 237
244.0,118.55561065673828,118.55561,29898.75,Prosumer 237
245.0,161.0265350341797,161.02654,29542.5,Prosumer 237
246.0,110.7967758178711,110.796776,29320.0,Prosumer 237
247.0,168.50405883789062,168.50406,29435.0,Prosumer 237
248.0,181.61170959472656,181.61171,29190.0,Prosumer 237
249.0,173.7206268310547,173.72063,28401.25,Prosumer 237
250.0,115.71566772460938,115.71567,28967.5,Prosumer 237
251.0,96.57457733154297,96.57458,29952.5,Prosumer 237
252.0,114.56356811523438,114.56357,33247.5,Prosumer 237
253.0,102.66748046875,102.66748,36812.5,Prosumer 237
254.0,98.22571563720703,98.225716,41370.0,Prosumer 237
255.0,98.70671081542969,98.70671,44430.0,Prosumer 237
256.0,361.5854187011719,361.58542,46478.75,Prosumer 237
257.0,531.3302612304688,531.33026,47316.25,Prosumer 237
258.0,302.9518737792969,302.95187,48557.5,Prosumer 237
259.0,104.56319427490234,104.563194,49001.25,Prosumer 237
260.0,81.81929016113281,81.81929,49178.75,Prosumer 237
261.0,219.2769317626953,219.27693,49517.5,Prosumer 237
262.0,134.68894958496094,134.68895,49808.75,Prosumer 237
263.0,107.71601104736328,107.71601,50047.5,Prosumer 237
264.0,219.91775512695312,219.91776,50336.25,Prosumer 237
265.0,146.2516632080078,146.25166,49940.0,Prosumer 237
266.0,298.9127197265625,298.91272,49505.0,Prosumer 237
267.0,338.1003723144531,338.10037,49067.5,Prosumer 237
268.0,784.5390625,784.53906,48740.0,Prosumer 237
269.0,206.61184692382812,206.61185,48502.5,Prosumer 237
270.0,152.03302001953125,152.03302,48276.25,Prosumer 237
271.0,852.8734130859375,852.8734,48545.0,Prosumer 237
272.0,651.820556640625,651.82056,49306.25,Prosumer 237
273.0,200.10635375976562,200.10635,49786.25,Prosumer 237
274.0,562.7007446289062,562.70074,49693.75,Prosumer 237
275.0,248.57229614257812,248.5723,48766.25,Prosumer 237
276.0,365.14715576171875,365.14716,47525.0,Prosumer 237
277.0,204.89306640625,204.89307,46568.75,Prosumer 237
278.0,118.1850357055664,118.185036,45456.25,Prosumer 237
279.0,102.88031005859375,102.88031,44428.75,Prosumer 237
280.0,97.19649505615234,97.196495,43398.75,Prosumer 237
281.0,107.51915740966797,107.51916,42540.0,Prosumer 237
282.0,574.3088989257812,574.3089,42161.25,Prosumer 237
283.0,599.8657836914062,599.8658,42577.5,Prosumer 237
284.0,203.85482788085938,203.85483,41665.0,Prosumer 237
285.0,254.13621520996094,254.13622,39238.75,Prosumer 237
286.0,202.0747528076172,202.07475,36301.25,Prosumer 237
287.0,215.7137451171875,215.71375,33857.5,Prosumer 237
288.0,227.37533569335938,227.37534,31912.5,Prosumer 237
289.0,192.44003295898438,192.44003,30636.25,Prosumer 237
290.0,175.06253051757812,175.06253,29885.0,Prosumer 237
291.0,150.34910583496094,150.3491,29410.0,Prosumer 237
292.0,179.41903686523438,179.41904,28832.5,Prosumer 237
293.0,114.61388397216797,114.613884,28450.0,Prosumer 237
294.0,87.9420166015625,87.94202,28427.5,Prosumer 237
295.0,129.95506286621094,129.95506,28555.0,Prosumer 237
296.0,135.12176513671875,135.12177,28493.75,Prosumer 237
297.0,107.37976837158203,107.37977,27993.75,Prosumer 237
298.0,104.31851959228516,104.31852,28187.5,Prosumer 237
299.0,133.34017944335938,133.34018,29275.0,Prosumer 237
300.0,96.1361083984375,96.13611,32660.0,Prosumer 237
301.0,115.69660949707031,115.69661,36367.5,Prosumer 237
302.0,95.36852264404297,95.36852,40872.5,Prosumer 237
303.0,158.40187072753906,158.40187,44065.0,Prosumer 237
304.0,275.61676025390625,275.61676,46196.25,Prosumer 237
305.0,206.4219512939453,206.42195,47267.5,Prosumer 237
306.0,226.20201110839844,226.20201,48755.0,Prosumer 237
307.0,591.9668579101562,591.96686,49292.5,Prosumer 237
308.0,318.7339782714844,318.73398,49573.75,Prosumer 237
309.0,171.7400360107422,171.74004,49686.25,Prosumer 237
310.0,113.04927825927734,113.04928,49931.25,Prosumer 237
311.0,70.04572296142578,70.04572,50193.75,Prosumer 237
312.0,71.572021484375,71.57202,50453.75,Prosumer 237
313.0,198.46702575683594,198.46703,50212.5,Prosumer 237
314.0,223.62538146972656,223.62538,49938.75,Prosumer 237
315.0,281.86236572265625,281.86237,49566.25,Prosumer 237
316.0,163.677490234375,163.67749,49248.75,Prosumer 237
317.0,107.05815124511719,107.05815,48915.0,Prosumer 237
318.0,93.80916595458984,93.809166,48887.5,Prosumer 237
319.0,108.58206939697266,108.58207,49326.25,Prosumer 237
320.0,272.7534484863281,272.75345,50066.25,Prosumer 237
321.0,275.18310546875,275.1831,50447.5,Prosumer 237
322.0,660.082763671875,660.08276,50142.5,Prosumer 237
323.0,335.66314697265625,335.66315,49280.0,Prosumer 237
324.0,573.5523681640625,573.55237,47928.75,Prosumer 237
325.0,789.066162109375,789.06616,47008.75,Prosumer 237
326.0,302.8636169433594,302.86362,46127.5,Prosumer 237
327.0,726.0132446289062,726.01324,45076.25,Prosumer 237
328.0,219.1361541748047,219.13615,44016.25,Prosumer 237
329.0,230.1446533203125,230.14465,43000.0,Prosumer 237
330.0,225.60791015625,225.60791,42613.75,Prosumer 237
331.0,221.04139709472656,221.0414,43226.25,Prosumer 237
332.0,271.5581970214844,271.5582,42465.0,Prosumer 237
333.0,211.16676330566406,211.16676,39833.75,Prosumer 237
334.0,210.86546325683594,210.86546,37085.0,Prosumer 237
335.0,132.02719116210938,132.02719,34585.0,Prosumer 237
336.0,127.29505157470703,127.29505,27035.0,Prosumer 237
337.0,106.99508666992188,106.99509,32486.25,Prosumer 237
338.0,127.18169403076172,127.181694,31827.5,Prosumer 237
339.0,134.79347229003906,134.79347,31247.5,Prosumer 237
340.0,134.0386505126953,134.03865,30527.5,Prosumer 237
341.0,145.40501403808594,145.40501,30082.5,Prosumer 237
342.0,142.767822265625,142.76782,29935.0,Prosumer 237
343.0,143.63864135742188,143.63864,29798.75,Prosumer 237
344.0,139.38153076171875,139.38153,29670.0,Prosumer 237
345.0,141.48599243164062,141.486,28826.25,Prosumer 237
346.0,168.31471252441406,168.31471,29121.25,Prosumer 237
347.0,108.92092895507812,108.92093,29990.0,Prosumer 237
348.0,123.96646118164062,123.96646,33022.5,Prosumer 237
349.0,107.74552154541016,107.74552,36610.0,Prosumer 237
350.0,90.86026763916016,90.86027,41046.25,Prosumer 237
351.0,107.94977569580078,107.949776,43991.25,Prosumer 237
352.0,135.9070281982422,135.90703,46092.5,Prosumer 237
353.0,851.2831420898438,851.28314,47115.0,Prosumer 237
354.0,470.4088134765625,470.4088,48353.75,Prosumer 237
355.0,103.51304626464844,103.51305,48827.5,Prosumer 237
356.0,93.81787872314453,93.81788,49093.75,Prosumer 237
357.0,85.24578857421875,85.24579,49671.25,Prosumer 237
358.0,223.88916015625,223.88916,49988.75,Prosumer 237
359.0,211.3512420654297,211.35124,50075.0,Prosumer 237
360.0,184.08609008789062,184.08609,50207.5,Prosumer 237
361.0,165.56410217285156,165.5641,49957.5,Prosumer 237
362.0,211.5836639404297,211.58366,49973.75,Prosumer 237
363.0,230.26025390625,230.26025,49756.25,Prosumer 237
364.0,263.5901794433594,263.59018,49362.5,Prosumer 237
365.0,123.65564727783203,123.65565,49180.0,Prosumer 237
366.0,158.8091583251953,158.80916,49138.75,Prosumer 237
367.0,182.59133911132812,182.59134,49560.0,Prosumer 237
368.0,708.7406616210938,708.74066,49861.25,Prosumer 237
369.0,639.0714111328125,639.0714,50260.0,Prosumer 237
370.0,515.03662109375,515.0366,50207.5,Prosumer 237
371.0,267.6442565917969,267.64426,49368.75,Prosumer 237
372.0,198.04196166992188,198.04196,48275.0,Prosumer 237
373.0,215.6597900390625,215.65979,47470.0,Prosumer 237
374.0,289.25689697265625,289.2569,46407.5,Prosumer 237
375.0,217.9249725341797,217.92497,45612.5,Prosumer 237
376.0,165.72320556640625,165.7232,44816.25,Prosumer 237
377.0,158.64498901367188,158.64499,44082.5,Prosumer 237
378.0,133.0050048828125,133.005,44130.0,Prosumer 237
379.0,214.5614471435547,214.56145,44051.25,Prosumer 237
380.0,317.8441162109375,317.84412,43262.5,Prosumer 237
381.0,311.947998046875,311.948,40735.0,Prosumer 237
382.0,249.20272827148438,249.20273,37865.0,Prosumer 237
383.0,153.2295684814453,153.22957,35301.25,Prosumer 237
384.0,169.7299346923828,169.72993,41810.938,Prosumer 237
385.0,110.31502532958984,110.315025,50179.688,Prosumer 237
386.0,109.22612762451172,109.22613,49136.72,Prosumer 237
387.0,133.6265869140625,133.62659,48634.766,Prosumer 237
388.0,115.14599609375,115.145996,47589.844,Prosumer 237
389.0,102.44768524169922,102.447685,46763.67,Prosumer 237
390.0,120.65386199951172,120.65386,46392.58,Prosumer 237
391.0,149.06593322753906,149.06593,46474.61,Prosumer 237
392.0,119.21682739257812,119.21683,46140.625,Prosumer 237
393.0,79.75070190429688,79.7507,45064.453,Prosumer 237
394.0,124.95464324951172,124.95464,45673.83,Prosumer 237
395.0,124.64118194580078,124.64118,47398.438,Prosumer 237
396.0,116.73384857177734,116.73385,52220.703,Prosumer 237
397.0,112.25755310058594,112.25755,57833.984,Prosumer 237
398.0,108.65504455566406,108.655045,64828.125,Prosumer 237
399.0,112.2044677734375,112.20447,69640.625,Prosumer 237
400.0,138.28843688964844,138.28844,73498.05,Prosumer 237
401.0,117.55606079101562,117.55606,74785.16,Prosumer 237
402.0,103.98527526855469,103.985275,76720.7,Prosumer 237
403.0,123.1290512084961,123.12905,77722.66,Prosumer 237
404.0,88.8272705078125,88.82727,78134.766,Prosumer 237
405.0,134.49681091308594,134.49681,78621.09,Prosumer 237
406.0,159.54493713378906,159.54494,78880.86,Prosumer 237
407.0,690.1238403320312,690.12384,79013.67,Prosumer 237
408.0,264.72857666015625,264.72858,79052.734,Prosumer 237
409.0,119.4879150390625,119.487915,78279.3,Prosumer 237
410.0,99.64659118652344,99.64659,77748.05,Prosumer 237
411.0,291.6552734375,291.65527,76970.7,Prosumer 237
412.0,149.67628479003906,149.67628,76673.83,Prosumer 237
413.0,283.5998840332031,283.59988,75806.64,Prosumer 237
414.0,137.34339904785156,137.3434,75042.97,Prosumer 237
415.0,252.837158203125,252.83716,75062.5,Prosumer 237
416.0,100.40933227539062,100.40933,75457.03,Prosumer 237
417.0,110.63773345947266,110.63773,75712.89,Prosumer 237
418.0,176.8408203125,176.84082,75277.34,Prosumer 237
419.0,841.7971801757812,841.7972,73642.58,Prosumer 237
420.0,530.9639892578125,530.964,71808.59,Prosumer 237
421.0,259.0244445800781,259.02444,70582.03,Prosumer 237
422.0,213.46835327148438,213.46835,68615.234,Prosumer 237
423.0,726.8355102539062,726.8355,66927.734,Prosumer 237
424.0,390.224365234375,390.22437,65427.734,Prosumer 237
425.0,294.91033935546875,294.91034,64056.64,Prosumer 237
426.0,239.1397247314453,239.13972,63398.438,Prosumer 237
427.0,263.9285583496094,263.92856,63867.188,Prosumer 237
428.0,249.96685791015625,249.96686,63763.67,Prosumer 237
429.0,156.9142608642578,156.91426,61802.734,Prosumer 237
430.0,107.35249328613281,107.35249,58218.75,Prosumer 237
431.0,137.93911743164062,137.93912,54626.953,Prosumer 237
432.0,205.3806610107422,205.38066,51585.938,Prosumer 237
433.0,160.29605102539062,160.29605,49460.938,Prosumer 237
434.0,203.090576171875,203.09058,47892.58,Prosumer 237
435.0,165.012939453125,165.01294,46761.72,Prosumer 237
436.0,69.30663299560547,69.30663,45630.86,Prosumer 237
437.0,112.44509887695312,112.4451,45074.22,Prosumer 237
438.0,98.735595703125,98.735596,44509.766,Prosumer 237
439.0,114.0060806274414,114.00608,44158.203,Prosumer 237
440.0,100.99250030517578,100.9925,43373.047,Prosumer 237
441.0,79.40961456298828,79.409615,41923.83,Prosumer 237
442.0,115.63872528076172,115.638725,41775.39,Prosumer 237
443.0,163.09152221679688,163.09152,42291.016,Prosumer 237
444.0,100.38260650634766,100.38261,44748.047,Prosumer 237
445.0,169.3061981201172,169.3062,47181.64,Prosumer 237
446.0,127.50909423828125,127.509094,40812.5,Prosumer 237
447.0,113.81034088134766,113.81034,54515.625,Prosumer 237
448.0,155.76019287109375,155.7602,47171.875,Prosumer 237
449.0,116.21099853515625,116.211,49642.188,Prosumer 237
450.0,94.48457336425781,94.48457,51781.25,Prosumer 237
451.0,76.28466796875,76.28467,65888.67,Prosumer 237
452.0,481.06280517578125,481.0628,66455.08,Prosumer 237
453.0,425.4923400878906,425.49234,66654.3,Prosumer 237
454.0,354.9229431152344,354.92294,53370.312,Prosumer 237
455.0,76.65416717529297,76.65417,53229.688,Prosumer 237
456.0,113.3281021118164,113.3281,66134.766,Prosumer 237
457.0,205.05966186523438,205.05966,52176.562,Prosumer 237
458.0,89.76910400390625,89.769104,51373.438,Prosumer 237
459.0,123.97232055664062,123.97232,50682.812,Prosumer 237
460.0,128.06671142578125,128.06671,62664.062,Prosumer 237
461.0,159.60888671875,159.60889,61849.61,Prosumer 237
462.0,310.81427001953125,310.81427,61568.36,Prosumer 237
463.0,190.01840209960938,190.0184,61550.78,Prosumer 237
464.0,156.1374969482422,156.1375,62005.86,Prosumer 237
465.0,122.02804565429688,122.028046,62427.734,Prosumer 237
