, Job_ID,Count,W,IDF,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,Electricity_GJ,Overheating_hr,CO2_optimised_kg,CO2_reduction_perc,CO2_reduction_kg,CO2_default_kg,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47
236,CO2_1_Fin_01-26_236,236.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,25.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,24.0,23.0,23.0,1.1830092209999998,0.172783873,128.1373579,-0.026809491,0.034362186,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254846264144565,12.144755592921092,12.144742326138024,12.141350972319081,12.136478567687696,12.135305900773703,12.135946632395749,12.136191941139563,12.136207884824998,12.1335187366108,12.12958733507974,12.126895373236865,12.125644679940484,12.155536939326666,12.184058729386576,12.19619684727699,12.201803605397284,12.199078659605428,12.204097896558766,12.13848846795416,12.143509048944033,12.26634000460117,12.243115483647452,12.24487579610979,12.248881788037151,12.152282898983604,12.153934099743708,0.0,0.0,0.0,0.0,0.0,0.0
237,CO2_1_Fin_01-26_237,237.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,25.0,23.0,24.0,23.0,24.0,23.0,23.0,23.0,23.0,24.0,23.0,1.182973985,0.204811579,128.1334909,-0.029826522999999997,0.038229168,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254768506681549,12.144750701666498,12.144737901881808,12.14134721792901,12.13647542956949,12.135303093472585,12.135944075364447,12.136189621421565,12.136205773062938,12.13351685318222,12.129585669328526,12.12689386375698,12.124837048630821,12.156336043651297,12.184227542193986,12.196354953254641,12.201958031616522,12.199227625551114,12.204241602509077,12.212190626292173,12.218190582723366,12.14420634731433,12.142533419019678,12.300648313703876,12.25701573219616,12.152273227227726,12.153925028646112,0.0,0.0,0.0,0.0,0.0,0.0
238,CO2_1_Fin_01-26_238,238.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,24.0,25.0,24.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,1.183020152,0.166780592,128.13750109999998,-0.026697778,0.034219002000000005,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254917729247666,12.144764421674887,12.144750081735594,12.141357484697382,12.136483931853327,12.135310578348836,12.135950808438784,12.13619565968791,12.136211169114972,12.133521558324276,12.129589732354294,12.126897463399134,12.125591746064625,12.15550699436546,12.184009095532863,12.12523936649086,12.128157605541036,12.234415961772573,12.211151533176412,12.212905328341028,12.218779486951078,12.227597745434323,12.238043736001257,12.244506584219268,12.248601126467562,12.152301453654372,12.153950394332028,0.0,0.0,0.0,0.0,0.0,0.0
239,CO2_1_Fin_01-26_239,239.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,24.0,23.0,24.0,23.0,23.0,24.0,24.0,25.0,25.0,23.0,23.0,1.181770406,0.715130112,128.0019055,-0.13248992699999998,0.16981461899999997,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254003226921894,12.144752494971328,12.144736168052223,12.14134468778651,12.136471957145705,12.135297989433186,12.135938044263321,12.136183037198816,12.136198156834858,12.133508330606222,12.129576538407237,12.126884281521273,12.129970670077336,12.123854998463619,12.1233768274084,12.125175807771337,12.128154128778295,12.131106460486809,12.134018349961366,12.138415626826484,12.143510171978578,12.276821962499312,12.24950052584131,12.250283717481462,12.254245559065499,12.152292363652203,12.153935099438078,0.0,0.0,0.0,0.0,0.0,0.0
240,CO2_1_Fin_01-26_240,240.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,24.0,24.0,24.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,1.183155287,0.105638639,128.15257250000002,-0.014938991,0.019147561,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.255021670065982,12.144764775347177,12.14475079971713,12.141358215913066,12.136484704067461,12.135311509482444,12.135951820349527,12.136196711863924,12.13621231639526,12.133522784325994,12.129591005086239,12.126898772157059,12.125083637859285,12.123863757351309,12.123391226491542,12.22528778693001,12.204769877400029,12.199135896328638,12.204097449943424,12.212022783559036,12.218021779644408,12.2269932518185,12.237418178250458,12.243873645850924,12.247971312595004,12.152300329309291,12.153950355163285,0.0,0.0,0.0,0.0,0.0,0.0
241,CO2_1_Fin_01-26_241,241.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,24.0,24.0,24.0,23.0,23.0,24.0,24.0,24.0,23.0,23.0,23.0,1.182274433,0.492906987,128.0559448,-0.090328273,0.115775301,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254400727115256,12.144762853480884,12.144746592673423,12.141353883453606,12.136480090531219,12.135305912091177,12.135945712132719,12.136190349827565,12.136205349142255,12.133515314567916,12.129583236296998,12.126890776088198,12.12822058720744,12.1238591491006,12.123382881851683,12.125182236986074,12.128160529619494,12.131112827141436,12.13402465116768,12.254725528538952,12.227664518974604,12.230759753708046,12.241266770946213,12.24774269959847,12.251822265105696,12.152307904328278,12.153951526402208,0.0,0.0,0.0,0.0,0.0,0.0
242,CO2_1_Fin_01-26_242,242.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,25.0,23.0,24.0,23.0,25.0,23.0,23.0,23.0,24.0,23.0,23.0,1.183008558,0.173119982,128.1372828,-0.0268681,0.034437306,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254845879801938,12.144755595592017,12.144742326840516,12.141350972387594,12.13647856705101,12.135305899167742,12.135946630224938,12.136191938590816,12.136207881687016,12.13351873293703,12.129587331017856,12.12689536888491,12.124838434078022,12.15612012945282,12.184070949476263,12.196201160110872,12.20180743515372,12.199082144531788,12.204101135018862,12.13848850026314,12.143509074715201,12.266344385660089,12.2431182934076,12.244878314805323,12.248884330144593,12.152282914715286,12.1539341094255,0.0,0.0,0.0,0.0,0.0,0.0
243,CO2_1_Fin_01-26_243,243.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,24.0,24.0,24.0,23.0,23.0,24.0,25.0,25.0,25.0,23.0,23.0,1.181770406,0.715130112,128.0019055,-0.13248992699999998,0.16981461899999997,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254003226921894,12.144752494971328,12.144736168052223,12.14134468778651,12.136471957145705,12.135297989433186,12.135938044263321,12.136183037198816,12.136198156834858,12.133508330606222,12.129576538407237,12.126884281521273,12.129970670077336,12.123854998463619,12.1233768274084,12.125175807771337,12.128154128778295,12.131106460486809,12.134018349961366,12.138415626826484,12.143510171978578,12.276821962499312,12.24950052584131,12.250283717481462,12.254245559065499,12.152292363652203,12.153935099438078,0.0,0.0,0.0,0.0,0.0,0.0
244,CO2_1_Fin_01-26_244,244.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,25.0,26.0,24.0,23.0,23.0,24.0,24.0,24.0,23.0,23.0,23.0,1.182274433,0.492906987,128.0559448,-0.090328273,0.115775301,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254400727115256,12.144762853480884,12.144746592673423,12.141353883453606,12.136480090531219,12.135305912091177,12.135945712132719,12.136190349827565,12.136205349142255,12.133515314567916,12.129583236296998,12.126890776088198,12.12822058720744,12.1238591491006,12.123382881851683,12.125182236986074,12.128160529619494,12.131112827141436,12.13402465116768,12.254725528538952,12.227664518974604,12.230759753708046,12.241266770946213,12.24774269959847,12.251822265105696,12.152307904328278,12.153951526402208,0.0,0.0,0.0,0.0,0.0,0.0
245,CO2_1_Fin_01-26_245,245.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,25.0,25.0,24.0,23.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,1.183032472,0.159753057,128.13913259999998,-0.025424919,0.032587556000000004,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254904963962279,12.144761732533798,12.14474775868581,12.141355546692541,12.136482353096829,12.135309228093988,12.135949621387745,12.136194618045435,12.136210270955015,12.133520810781544,12.129589120582663,12.126896949121296,12.125556145183488,12.155486550134894,12.18397645925461,12.196115190589289,12.201723606695706,12.131173024533359,12.13401091698246,12.247258983508068,12.223624281188266,12.227732168010709,12.238125541735291,12.244555470120575,12.248629023434036,12.152295569190493,12.153945319500263,0.0,0.0,0.0,0.0,0.0,0.0
246,CO2_1_Fin_01-26_246,246.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,24.0,25.0,24.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,1.183155287,0.105638639,128.15257250000002,-0.014938991,0.019147561,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.255021670065982,12.144764775347177,12.14475079971713,12.141358215913066,12.136484704067461,12.135311509482444,12.135951820349527,12.136196711863924,12.13621231639526,12.133522784325994,12.129591005086239,12.126898772157059,12.125083637859285,12.123863757351309,12.123391226491542,12.22528778693001,12.204769877400029,12.199135896328638,12.204097449943424,12.212022783559036,12.218021779644408,12.2269932518185,12.237418178250458,12.243873645850924,12.247971312595004,12.152300329309291,12.153950355163285,0.0,0.0,0.0,0.0,0.0,0.0
247,CO2_1_Fin_01-26_247,247.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,24.0,23.0,24.0,23.0,23.0,24.0,24.0,24.0,23.0,24.0,23.0,1.18188386,0.70056595,128.0140052,-0.123049668,0.157714876,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254007587303295,12.144749067358994,12.144733338917904,12.141342373287486,12.136470135951079,12.135296524614047,12.135936823626396,12.136182020606553,12.136197364914976,12.133507766814605,12.129576171088823,12.12688405450134,12.129739357924084,12.123854695803649,12.123376863464117,12.125175950005373,12.128154312204197,12.131106686288998,12.134018615137467,12.256818765906582,12.228840263104507,12.144226175022498,12.142542071461566,12.309728496903844,12.262394311528414,12.152284271942584,12.15392805028659,0.0,0.0,0.0,0.0,0.0,0.0
248,CO2_1_Fin_01-26_248,248.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,25.0,26.0,24.0,23.0,23.0,23.0,23.0,25.0,23.0,23.0,23.0,1.183032472,0.159753057,128.13913259999998,-0.025424919,0.032587556000000004,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254904963962279,12.144761732533798,12.14474775868581,12.141355546692541,12.136482353096829,12.135309228093988,12.135949621387745,12.136194618045435,12.136210270955015,12.133520810781544,12.129589120582663,12.126896949121296,12.125556145183488,12.155486550134894,12.18397645925461,12.196115190589289,12.201723606695706,12.131173024533359,12.13401091698246,12.247258983508068,12.223624281188266,12.227732168010709,12.238125541735291,12.244555470120575,12.248629023434036,12.152295569190493,12.153945319500263,0.0,0.0,0.0,0.0,0.0,0.0
249,CO2_1_Fin_01-26_249,249.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,24.0,24.0,23.0,23.0,24.0,24.0,24.0,23.0,23.0,23.0,1.182274433,0.492906987,128.0559448,-0.090328273,0.115775301,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254400727115256,12.144762853480884,12.144746592673423,12.141353883453606,12.136480090531219,12.135305912091177,12.135945712132719,12.136190349827565,12.136205349142255,12.133515314567916,12.129583236296998,12.126890776088198,12.12822058720744,12.1238591491006,12.123382881851683,12.125182236986074,12.128160529619494,12.131112827141436,12.13402465116768,12.254725528538952,12.227664518974604,12.230759753708046,12.241266770946213,12.24774269959847,12.251822265105696,12.152307904328278,12.153951526402208,0.0,0.0,0.0,0.0,0.0,0.0
250,CO2_1_Fin_01-26_250,250.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,25.0,24.0,23.0,23.0,24.0,24.0,24.0,25.0,23.0,23.0,1.181770406,0.715130112,128.0019055,-0.13248992699999998,0.16981461899999997,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254003226921894,12.144752494971328,12.144736168052223,12.14134468778651,12.136471957145705,12.135297989433186,12.135938044263321,12.136183037198816,12.136198156834858,12.133508330606222,12.129576538407237,12.126884281521273,12.129970670077336,12.123854998463619,12.1233768274084,12.125175807771337,12.128154128778295,12.131106460486809,12.134018349961366,12.138415626826484,12.143510171978578,12.276821962499312,12.24950052584131,12.250283717481462,12.254245559065499,12.152292363652203,12.153935099438078,0.0,0.0,0.0,0.0,0.0,0.0
251,CO2_1_Fin_01-26_251,251.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,24.0,26.0,24.0,23.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,1.183032472,0.159753057,128.13913259999998,-0.025424919,0.032587556000000004,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254904963962279,12.144761732533798,12.14474775868581,12.141355546692541,12.136482353096829,12.135309228093988,12.135949621387745,12.136194618045435,12.136210270955015,12.133520810781544,12.129589120582663,12.126896949121296,12.125556145183488,12.155486550134894,12.18397645925461,12.196115190589289,12.201723606695706,12.131173024533359,12.13401091698246,12.247258983508068,12.223624281188266,12.227732168010709,12.238125541735291,12.244555470120575,12.248629023434036,12.152295569190493,12.153945319500263,0.0,0.0,0.0,0.0,0.0,0.0
252,CO2_1_Fin_01-26_252,252.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,24.0,24.0,23.0,23.0,24.0,24.0,25.0,23.0,23.0,23.0,1.182274433,0.492906987,128.0559448,-0.090328273,0.115775301,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254400727115256,12.144762853480884,12.144746592673423,12.141353883453606,12.136480090531219,12.135305912091177,12.135945712132719,12.136190349827565,12.136205349142255,12.133515314567916,12.129583236296998,12.126890776088198,12.12822058720744,12.1238591491006,12.123382881851683,12.125182236986074,12.128160529619494,12.131112827141436,12.13402465116768,12.254725528538952,12.227664518974604,12.230759753708046,12.241266770946213,12.24774269959847,12.251822265105696,12.152307904328278,12.153951526402208,0.0,0.0,0.0,0.0,0.0,0.0
253,CO2_1_Fin_01-26_253,253.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,26.0,24.0,23.0,24.0,23.0,24.0,23.0,23.0,23.0,23.0,1.183019529,0.167095851,128.1374305,-0.026752862000000002,0.034289604,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254917362287859,12.144764424308299,12.144750082476218,12.141357484820302,12.136483931291137,12.135310576853454,12.135950806398844,12.136195657282292,12.136211166142516,12.133521554835722,12.129589728490878,12.126897459255728,12.124840280672304,12.156050665989431,12.184020556507225,12.125239410501397,12.12815764141259,12.234421401146577,12.211154955901453,12.212908217024907,12.218782100417759,12.227599977365921,12.238046046495844,12.24450896319235,12.24860353183163,12.152301468979026,12.153950403843751,0.0,0.0,0.0,0.0,0.0,0.0
254,CO2_1_Fin_01-26_254,254.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,24.0,26.0,24.0,23.0,24.0,23.0,23.0,24.0,23.0,23.0,23.0,1.183031883,0.160052351,128.1390657,-0.025477106,0.032654446000000004,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25490461218903,12.144761734870652,12.144747759236465,12.14135554667804,12.136482352451374,12.135309226571795,12.135949619356017,12.13619461567388,12.136210268051258,12.133520807394573,12.129589116846462,12.126896945124159,12.124839845162716,12.156004810142868,12.183987404426782,12.196119091542604,12.201727067054172,12.131173058804764,12.134010944370107,12.24726352288665,12.223627042896817,12.22773429977341,12.238127746088265,12.244557738489858,12.24863131606313,12.15229558347881,12.153945328316562,0.0,0.0,0.0,0.0,0.0,0.0
255,CO2_1_Fin_01-26_255,255.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,24.0,24.0,23.0,24.0,23.0,23.0,25.0,23.0,23.0,23.0,1.183031883,0.160052351,128.1390657,-0.025477106,0.032654446000000004,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25490461218903,12.144761734870652,12.144747759236465,12.14135554667804,12.136482352451374,12.135309226571795,12.135949619356017,12.13619461567388,12.136210268051258,12.133520807394573,12.129589116846462,12.126896945124159,12.124839845162716,12.156004810142868,12.183987404426782,12.196119091542604,12.201727067054172,12.131173058804764,12.134010944370107,12.24726352288665,12.223627042896817,12.22773429977341,12.238127746088265,12.244557738489858,12.24863131606313,12.15229558347881,12.153945328316562,0.0,0.0,0.0,0.0,0.0,0.0
256,CO2_1_Fin_01-26_256,256.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,23.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,1.183154567,0.105980991,128.1524928,-0.015001211,0.01922731,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.255021108464637,12.144764774687141,12.144750796826907,12.14135821273696,12.136484700481503,12.135311504912925,12.135951815257119,12.136196706478428,12.136212310418207,12.133522777844792,12.129590998282168,12.12689876511719,12.12484161403799,12.123863464417973,12.123391210522861,12.22529862941121,12.204774583404877,12.199140204112881,12.204101452469637,12.212026509217619,12.218025169969591,12.22699609521884,12.237421143305331,12.243876718406858,12.247974426666335,12.152300344171525,12.153950363267262,0.0,0.0,0.0,0.0,0.0,0.0
257,CO2_1_Fin_01-26_257,257.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,25.0,23.0,24.0,23.0,23.0,24.0,23.0,25.0,24.0,24.0,23.0,1.181837667,0.7146130009999999,128.0106058,-0.125701925,0.161114319,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.253892545702936,12.144734764249273,12.144720746834691,12.141331788557391,12.13646140518325,12.135288895803596,12.135930001157856,12.136175937893714,12.13619197569894,12.13350311872521,12.129572206260029,12.126880590191412,12.129860299869982,12.123852073415323,12.123374354295285,12.232178763952614,12.20942741617296,12.131173078466988,12.134005389236638,12.138397542282396,12.143493190294853,12.144075724570792,12.142490419260307,12.311942981090876,12.26312962314339,12.152254371742146,12.153901679432986,0.0,0.0,0.0,0.0,0.0,0.0
258,CO2_1_Fin_01-26_258,258.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,24.0,24.0,23.0,23.0,24.0,23.0,25.0,24.0,24.0,23.0,1.181837667,0.7146130009999999,128.0106058,-0.125701925,0.161114319,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.253892545702936,12.144734764249273,12.144720746834691,12.141331788557391,12.13646140518325,12.135288895803596,12.135930001157856,12.136175937893714,12.13619197569894,12.13350311872521,12.129572206260029,12.126880590191412,12.129860299869982,12.123852073415323,12.123374354295285,12.232178763952614,12.20942741617296,12.131173078466988,12.134005389236638,12.138397542282396,12.143493190294853,12.144075724570792,12.142490419260307,12.311942981090876,12.26312962314339,12.152254371742146,12.153901679432986,0.0,0.0,0.0,0.0,0.0,0.0
259,CO2_1_Fin_01-26_259,259.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,25.0,23.0,24.0,23.0,23.0,23.0,25.0,23.0,23.0,23.0,23.0,1.183020152,0.166780592,128.13750109999998,-0.026697778,0.034219002000000005,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254917729247666,12.144764421674887,12.144750081735594,12.141357484697382,12.136483931853327,12.135310578348836,12.135950808438784,12.13619565968791,12.136211169114972,12.133521558324276,12.129589732354294,12.126897463399134,12.125591746064625,12.15550699436546,12.184009095532863,12.12523936649086,12.128157605541036,12.234415961772573,12.211151533176412,12.212905328341028,12.218779486951078,12.227597745434323,12.238043736001257,12.244506584219268,12.248601126467562,12.152301453654372,12.153950394332028,0.0,0.0,0.0,0.0,0.0,0.0
260,CO2_1_Fin_01-26_260,260.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,24.0,26.0,24.0,23.0,23.0,23.0,23.0,23.0,25.0,23.0,23.0,1.1830092209999998,0.172783873,128.1373579,-0.026809491,0.034362186,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254846264144565,12.144755592921092,12.144742326138024,12.141350972319081,12.136478567687696,12.135305900773703,12.135946632395749,12.136191941139563,12.136207884824998,12.1335187366108,12.12958733507974,12.126895373236865,12.125644679940484,12.155536939326666,12.184058729386576,12.19619684727699,12.201803605397284,12.199078659605428,12.204097896558766,12.13848846795416,12.143509048944033,12.26634000460117,12.243115483647452,12.24487579610979,12.248881788037151,12.152282898983604,12.153934099743708,0.0,0.0,0.0,0.0,0.0,0.0
261,CO2_1_Fin_01-26_261,261.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,24.0,23.0,24.0,23.0,23.0,25.0,25.0,25.0,25.0,23.0,23.0,1.181770406,0.715130112,128.0019055,-0.13248992699999998,0.16981461899999997,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254003226921894,12.144752494971328,12.144736168052223,12.14134468778651,12.136471957145705,12.135297989433186,12.135938044263321,12.136183037198816,12.136198156834858,12.133508330606222,12.129576538407237,12.126884281521273,12.129970670077336,12.123854998463619,12.1233768274084,12.125175807771337,12.128154128778295,12.131106460486809,12.134018349961366,12.138415626826484,12.143510171978578,12.276821962499312,12.24950052584131,12.250283717481462,12.254245559065499,12.152292363652203,12.153935099438078,0.0,0.0,0.0,0.0,0.0,0.0
262,CO2_1_Fin_01-26_262,262.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,25.0,23.0,24.0,23.0,23.0,25.0,24.0,25.0,24.0,23.0,23.0,1.181770406,0.715130112,128.0019055,-0.13248992699999998,0.16981461899999997,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254003226921894,12.144752494971328,12.144736168052223,12.14134468778651,12.136471957145705,12.135297989433186,12.135938044263321,12.136183037198816,12.136198156834858,12.133508330606222,12.129576538407237,12.126884281521273,12.129970670077336,12.123854998463619,12.1233768274084,12.125175807771337,12.128154128778295,12.131106460486809,12.134018349961366,12.138415626826484,12.143510171978578,12.276821962499312,12.24950052584131,12.250283717481462,12.254245559065499,12.152292363652203,12.153935099438078,0.0,0.0,0.0,0.0,0.0,0.0
263,CO2_1_Fin_01-26_263,263.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,25.0,25.0,24.0,23.0,23.0,24.0,24.0,24.0,24.0,23.0,23.0,1.181770406,0.715130112,128.0019055,-0.13248992699999998,0.16981461899999997,128.1717201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254003226921894,12.144752494971328,12.144736168052223,12.14134468778651,12.136471957145705,12.135297989433186,12.135938044263321,12.136183037198816,12.136198156834858,12.133508330606222,12.129576538407237,12.126884281521273,12.129970670077336,12.123854998463619,12.1233768274084,12.125175807771337,12.128154128778295,12.131106460486809,12.134018349961366,12.138415626826484,12.143510171978578,12.276821962499312,12.24950052584131,12.250283717481462,12.254245559065499,12.152292363652203,12.153935099438078,0.0,0.0,0.0,0.0,0.0,0.0
