demand
38080.00
37388.00
36839.00
36729.00
36933.00
37719.00
40180.00
42688.00
45618.00
47663.00
49147.00
50225.00
51791.00
52742.00
53070.00
53393.00
53547.00
53595.00
53656.00
53216.00
52721.00
52215.00
52149.00
51672.00
51241.00
51595.00
52874.00
55604.00
56927.00
56539.00
55796.00
55164.00
53717.00
52220.00
50687.00
48989.00
47486.00
45210.00
43654.00
42092.00
40064.00
38925.00
39524.00
39324.00
38749.00
37762.00
37174.00
37285.00
37069.00
36365.00
35571.00
35188.00
34832.00
34784.00
35443.00
35829.00
36485.00
36985.00
38514.00
40814.00
43218.00
44900.00
45916.00
46479.00
46861.00
46881.00
47086.00
46904.00
46483.00
46324.00
46129.00
45827.00
45770.00
46158.00
47843.00
51271.00
53075.00
53092.00
52278.00
51360.00
50255.00
48657.00
47453.00
46013.00
44420.00
42664.00
40996.00
39980.00
38358.00
37568.00
38239.00
37880.00
37173.00
36168.00
35695.00
35882.00
35640.00
34849.00
34116.00
33674.00
33104.00
32743.00
32970.00
32905.00
32798.00
32812.00
33882.00
35939.00
38421.00
40584.00
42736.00
44215.00
45518.00
46493.00
47174.00
47244.00
47014.00
46922.00
46851.00
46647.00
46716.00
47357.00
49162.00
51541.00
52272.00
52068.00
51366.00
50100.00
49018.00
47678.00
46667.00
45601.00
43978.00
42215.00
40369.00
38868.00
36809.00
35729.00
36496.00
36534.00
36432.00
36023.00
35720.00
35984.00
35709.00
34954.00
34474.00
34315.00
34548.00
35570.00
38530.00
41775.00
45715.00
48107.00
49533.00
50008.00
51371.00
51983.00
52815.00
53116.00
53366.00
53582.00
53778.00
53616.00
53533.00
53587.00
53576.00
53349.00
52784.00
53673.00
55271.00
57243.00
57998.00
57413.00
56494.00
55631.00
54465.00
53197.00
51442.00
49746.00
48168.00
45602.00
43460.00
41378.00
38987.00
37687.00
38366.00
38347.00
38094.00
37513.00
37232.00
37419.00
37242.00
36432.00
35738.00
35569.00
35851.00
36529.00
39372.00
42459.00
46355.00
48479.00
49493.00
49487.00
50539.00
51255.00
51561.00
51715.00
51875.00
52127.00
52319.00
52135.00
52116.00
52219.00
52385.00
52235.00
52350.00
53409.00
55183.00
56694.00
57049.00
56562.00
55810.00
54897.00
53764.00
52080.00
51229.00
49341.00
47619.00
45054.00
42596.00
40544.00
37980.00
36582.00
37333.00
37364.00
37308.00
36708.00
36414.00
36587.00
36234.00
35494.00
35013.00
34874.00
35150.00
36168.00
38978.00
42127.00
46147.00
48384.00
49613.00
49782.00
50932.00
51809.00
52180.00
52570.00
52943.00
52982.00
53318.00
53397.00
53154.00
53114.00
53074.00
52706.00
52487.00
53124.00
54498.00
56561.00
57789.00
57333.00
56476.00
55494.00
54335.00
53388.00
51953.00
50209.00
47972.00
45620.00
43371.00
41554.00
39206.00
37695.00
38304.00
38170.00
38108.00
37623.00
37256.00
37450.00
36972.00
36284.00
35774.00
35404.00
35688.00
36538.00
39390.00
42545.00
46663.00
49067.00
49961.00
50022.00
51119.00
51632.00
51824.00
51928.00
52129.00
52173.00
52390.00
52237.00
52366.00
52104.00
52173.00
51424.00
51385.00
52148.00
53584.00
55912.00
57275.00
56795.00
56020.00
55200.00
54147.00
52448.00
50986.00
49284.00
47589.00
45077.00
42894.00
40907.00
38657.00
37235.00
37676.00
37632.00
37501.00
36848.00
36419.00
36554.00
35959.00
35182.00
34422.00
34165.00
34357.00
35293.00
38023.00
41118.00
45006.00
47580.00
48866.00
48970.00
49840.00
50348.00
50538.00
50496.00
50744.00
50890.00
50798.00
50443.00
49975.00
49673.00
49527.00
48997.00
48402.00
48933.00
50498.00
52867.00
54204.00
53421.00
52344.00
51317.00
49695.00
48080.00
46412.00
44753.00
43251.00
40892.00
39353.00
38047.00
36291.00
35253.00
35783.00
35530.00
34967.00
34099.00
33472.00
33608.00
33039.00
32363.00
31587.00
31031.00
30786.00
30848.00
31885.00
32499.00
33500.00
34473.00
36464.00
38763.00
41249.00
42798.00
44039.00
44550.00
44819.00
45030.00
45345.00
45295.00
44730.00
44511.00
44218.00
43874.00
43739.00
43993.00
45156.00
48031.00
49629.00
49779.00
49022.00
47799.00
46490.00
44869.00
43422.00
41990.00
40499.00
39070.00
37687.00
36863.00
35475.00
34773.00
35340.00
35003.00
34436.00
33336.00
32686.00
32577.00
31978.00
31063.00
30375.00
30053.00
29616.00
29407.00
29728.00
29990.00
30445.00
30509.00
31319.00
33003.00
35140.00
37123.00
38821.00
39638.00
40581.00
41228.00
41550.00
41683.00
41333.00
41030.00
41028.00
40688.00
40750.00
41128.00
42453.00
46055.00
48555.00
48606.00
48307.00
47153.00
46127.00
45045.00
44168.00
42651.00
41344.00
39561.00
37778.00
36431.00
34444.00
33444.00
33988.00
33871.00
33688.00
33049.00
32710.00
32832.00
32444.00
31604.00
31013.00
30841.00
31258.00
32480.00
35637.00
39137.00
43514.00
46155.00
46890.00
46889.00
47792.00
48278.00
48539.00
48577.00
48593.00
48789.00
48861.00
48771.00
48600.00
48589.00
48529.00
48176.00
47832.00
48438.00
49922.00
52844.00
54697.00
54214.00
53435.00
52581.00
51430.00
49915.00
48480.00
46786.00
45319.00
42788.00
40804.00
38742.00
36375.00
34994.00
35539.00
35551.00
35302.00
34635.00
34337.00
34383.00
33860.00
33137.00
32427.00
32274.00
32645.00
33522.00
36629.00
40131.00
44170.00
46567.00
47168.00
47043.00
47761.00
48090.00
48169.00
48266.00
48387.00
48479.00
48699.00
48536.00
48339.00
48343.00
48328.00
47928.00
47845.00
48733.00
50206.00
52461.00
53962.00
53593.00
52790.00
52126.00
50999.00
49626.00
48622.00
46630.00
44699.00
42143.00
40166.00
37993.00
35694.00
34162.00
34661.00
34583.00
34407.00
33811.00
33218.00
33378.00
32878.00
32106.00
31581.00
31522.00
31839.00
33017.00
36039.00
39559.00
43964.00
46557.00
47804.00
47767.00
48643.00
49250.00
49522.00
49734.00
49998.00
50244.00
50459.00
50500.00
50566.00
50548.00
50535.00
50250.00
50289.00
51244.00
52671.00
54299.00
55429.00
54767.00
54182.00
53721.00
52510.00
51451.00
49879.00
48174.00
46295.00
43934.00
41821.00
39744.00
37428.00
36014.00
36478.00
36381.00
36240.00
35413.00
35115.00
35093.00
34576.00
33741.00
33218.00
33069.00
33450.00
34512.00
37383.00
40749.00
45131.00
47476.00
47983.00
47872.00
48580.00
49077.00
49160.00
49146.00
49158.00
49171.00
49314.00
49082.00
48957.00
48774.00
48752.00
48518.00
48337.00
49223.00
50629.00
53081.00
54563.00
54172.00
53615.00
52958.00
51782.00
49912.00
48799.00
46955.00
45110.00
42775.00
40386.00
38421.00
36151.00
34787.00
35134.00
35049.00
34859.00
34193.00
33654.00
33589.00
33038.00
32377.00
31809.00
31710.00
31944.00
33040.00
35972.00
39393.00
43587.00
46155.00
47394.00
47427.00
48075.00
48436.00
48719.00
48829.00
48999.00
49173.00
49300.00
49187.00
48975.00
48818.00
48727.00
48159.00
47568.00
47819.00
48889.00
51094.00
53032.00
52573.00
51820.00
50980.00
49535.00
48013.00
46371.00
44579.00
43016.00
40894.00
39428.00
38319.00
36569.00
35430.00
35975.00
35860.00
35192.00
34273.00
33574.00
33460.00
32882.00
31927.00
31066.00
30609.00
30417.00
30501.00
31482.00
32360.00
33615.00
34680.00
36504.00
38587.00
40617.00
41867.00
42623.00
42961.00
43159.00
43197.00
43313.00
43166.00
42807.00
42630.00
42484.00
42118.00
42071.00
42164.00
43147.00
45894.00
48478.00
48861.00
48346.00
47148.00
45819.00
44347.00
43066.00
41359.00
40151.00
38447.00
37294.00
36563.00
35377.00
34504.00
35270.00
35206.00
34560.00
33591.00
32930.00
32751.00
32153.00
31277.00
30302.00
29843.00
29390.00
29285.00
29714.00
29918.00
30200.00
30396.00
31580.00
33351.00
35598.00
37478.00
39214.00
40259.00
41164.00
41771.00
42456.00
42771.00
42535.00
42411.00
42265.00
42109.00
42050.00
42610.00
43538.00
46166.00
48494.00
48713.00
48236.00
47219.00
46180.00
44928.00
44076.00
42570.00
41285.00
39295.00
37773.00
36509.00
34336.00
33143.00
33737.00
33744.00
33620.00
32988.00
32614.00
32766.00
32418.00
31706.00
31167.00
30996.00
31521.00
32552.00
35685.00
39217.00
43590.00
46100.00
47284.00
47531.00
48785.00
49435.00
49495.00
49650.00
50102.00
50347.00
50730.00
50527.00
50467.00
50701.00
50889.00
50585.00
50469.00
51226.00
52487.00
54176.00
55690.00
55225.00
54578.00
53876.00
52630.00
51331.00
49761.00
48146.00
46354.00
43883.00
41668.00
39458.00
37231.00
35827.00
36473.00
36412.00
36199.00
35537.00
35156.00
35426.00
34841.00
34046.00
33454.00
33224.00
33554.00
34665.00
37789.00
41316.00
45597.00
47763.00
48601.00
48706.00
49614.00
50004.00
50229.00
50333.00
50440.00
50465.00
49968.00
50147.00
49754.00
49398.00
49675.00
49486.00
49271.00
49890.00
50980.00
53018.00
55393.00
55524.00
55108.00
54750.00
53506.00
51882.00
51148.00
49181.00
47466.00
44883.00
42626.00
40346.00
38054.00
36634.00
37057.00
36947.00
36730.00
35980.00
35678.00
35896.00
35351.00
34454.00
33883.00
33640.00
33702.00
34671.00
37820.00
41139.00
45389.00
47457.00
48016.00
47968.00
48828.00
49370.00
49437.00
49429.00
49735.00
49770.00
49879.00
49676.00
49596.00
49297.00
49387.00
49127.00
48975.00
49735.00
50768.00
52875.00
55018.00
54663.00
53853.00
52949.00
51818.00
50847.00
49076.00
47135.00
45296.00
43031.00
41090.00
39081.00
36774.00
35410.00
36067.00
35807.00
35466.00
34677.00
34322.00
34695.00
34140.00
33390.00
32739.00
32661.00
32923.00
33851.00
36851.00
40188.00
44545.00
46557.00
47078.00
47008.00
47894.00
48204.00
48292.00
48316.00
48395.00
48406.00
48480.00
48242.00
48185.00
47988.00
48140.00
47902.00
47852.00
48729.00
49888.00
52214.00
54486.00
54190.00
53434.00
52541.00
51502.00
49949.00
48781.00
47030.00
45303.00
42693.00
40563.00
38628.00
36459.00
35220.00
35703.00
35613.00
35403.00
34720.00
34322.00
34378.00
33792.00
32929.00
32215.00
32040.00
32267.00
33224.00
36054.00
39366.00
43659.00
45894.00
46906.00
46770.00
47489.00
47791.00
47712.00
47736.00
47822.00
47730.00
47555.00
47259.00
46783.00
46486.00
46487.00
46099.00
45834.00
46129.00
46875.00
48690.00
52188.00
52703.00
52270.00
51383.00
50071.00
48648.00
46924.00
45325.00
43536.00
41465.00
39956.00
38659.00
36945.00
35955.00
36392.00
36268.00
35555.00
34652.00
34088.00
34320.00
33897.00
32944.00
32063.00
31798.00
31561.00
31691.00
32772.00
33801.00
35027.00
35722.00
37687.00
40064.00
42362.00
43296.00
44016.00
44184.00
44018.00
43814.00
43582.00
43035.00
42270.00
41777.00
41591.00
41184.00
41089.00
41174.00
41902.00
44424.00
48757.00
50029.00
49719.00
49003.00
47620.00
45970.00
44756.00
43236.00
41586.00
40253.00
38928.00
37936.00
36400.00
35569.00
36307.00
36213.00
35477.00
34623.00
34143.00
34152.00
33950.00
33105.00
32274.00
31786.00
31409.00
31161.00
31657.00
31704.00
31869.00
32026.00
33655.00
35888.00
38123.00
40047.00
41741.00
42620.00
43012.00
44005.00
44369.00
44115.00
43631.00
43191.00
43073.00
42661.00
42551.00
42842.00
43368.00
45221.00
48698.00
49904.00
49861.00
48930.00
47911.00
46698.00
45793.00
44475.00
42907.00
40956.00
39125.00
37297.00
35113.00
33960.00
34665.00
34760.00
34503.00
33946.00
33699.00
34032.00
33684.00
33030.00
32485.00
32449.00
32907.00
33949.00
37234.00
40768.00
45247.00
47114.00
47911.00
48376.00
49617.00
50100.00
49985.00
50053.00
50140.00
50207.00
50295.00
50035.00
49798.00
49758.00
49928.00
49489.00
49018.00
49434.00
50388.00
51834.00
54760.00
54856.00
54405.00
53832.00
52752.00
51282.00
49734.00
48066.00
46178.00
43379.00
40973.00
38677.00
36149.00
34799.00
35362.00
35356.00
35280.00
34617.00
34227.00
34462.00
33986.00
33240.00
32629.00
32473.00
32649.00
33727.00
36748.00
40237.00
44607.00
46735.00
47480.00
47723.00
48450.00
48871.00
49082.00
49098.00
49138.00
49387.00
49442.00
49254.00
48998.00
48968.00
49171.00
48961.00
48793.00
49373.00
50458.00
52145.00
54862.00
54962.00
54451.00
53476.00
52173.00
50814.00
49816.00
47960.00
46227.00
43893.00
41319.00
39155.00
36864.00
35526.00
36078.00
36179.00
36221.00
35588.00
35155.00
35393.00
34769.00
34006.00
33474.00
33362.00
33680.00
34889.00
38078.00
41659.00
45956.00
47536.00
48132.00
48269.00
49338.00
49840.00
49790.00
49682.00
50044.00
50222.00
50306.00
50087.00
50001.00
49819.00
50033.00
49818.00
49750.00
50501.00
51653.00
53248.00
55432.00
55275.00
54817.00
54160.00
52844.00
51540.00
50015.00
48359.00
45992.00
43691.00
41280.00
38885.00
36494.00
35214.00
35782.00
35843.00
35669.00
35061.00
34618.00
34849.00
34258.00
33480.00
32913.00
32733.00
33099.00
34241.00
37185.00
40546.00
44890.00
46845.00
47539.00
47318.00
48312.00
48749.00
48896.00
48860.00
48953.00
49051.00
49169.00
48929.00
48790.00
48573.00
48499.00
48102.00
47814.00
48396.00
49250.00
50833.00
53150.00
53367.00
52827.00
51972.00
50734.00
49210.00
47954.00
46093.00
44154.00
41689.00
39307.00
37297.00
35285.00
33979.00
34390.00
34478.00
34260.00
33614.00
33120.00
33394.00
32768.00
32045.00
31425.00
31400.00
31761.00
32784.00
35820.00
39213.00
43752.00
45648.00
46525.00
46544.00
47364.00
47547.00
47534.00
47382.00
47315.00
47196.00
47149.00
46567.00
46252.00
45873.00
45660.00
45006.00
44346.00
44668.00
45489.00
47127.00
50108.00
51195.00
50831.00
50064.00
48879.00
47227.00
45801.00
44048.00
42427.00
40027.00
38502.00
37183.00
35700.00
34857.00
35225.00
35212.00
34583.00
33620.00
33216.00
33147.00
32378.00
31369.00
30532.00
30097.00
29922.00
30141.00
31238.00
32173.00
33538.00
34188.00
36351.00
38605.00
40591.00
41702.00
42293.00
42500.00
42498.00
42503.00
42541.00
42168.00
41615.00
41152.00
40936.00
40519.00
40403.00
40480.00
41186.00
43093.00
46149.00
47339.00
47358.00
46581.00
45615.00
44040.00
42820.00
41194.00
39616.00
38209.00
36905.00
36041.00
34760.00
34006.00
34606.00
34437.00
33851.00
33034.00
32485.00
32403.00
31609.00
30687.00
29977.00
29594.00
29212.00
29115.00
29511.00
29869.00
30427.00
30400.00
31837.00
33772.00
36124.00
37996.00
39911.00
40968.00
41939.00
42461.00
43126.00
43238.00
43026.00
42622.00
42569.00
42460.00
42458.00
42872.00
43473.00
44901.00
47353.00
48140.00
48028.00
47007.00
46093.00
44891.00
44020.00
42592.00
40991.00
39136.00
37627.00
35752.00
33814.00
32853.00
33553.00
33583.00
33553.00
33038.00
32656.00
32679.00
32145.00
31376.00
30808.00
30629.00
31124.00
32330.00
35478.00
38941.00
43451.00
45309.00
46617.00
47091.00
48343.00
49068.00
49403.00
49608.00
49908.00
50143.00
50325.00
50194.00
50340.00
50370.00
50494.00
50151.00
49791.00
50371.00
51309.00
52702.00
54465.00
55053.00
54731.00
53726.00
52370.00
50962.00
49488.00
47751.00
45919.00
43272.00
41030.00
38759.00
36248.00
35069.00
35816.00
35814.00
35783.00
35134.00
34814.00
35069.00
34640.00
33805.00
33185.00
33055.00
33490.00
34618.00
37586.00
41100.00
44986.00
46363.00
47177.00
47565.00
48584.00
48896.00
48904.00
48988.00
49097.00
49163.00
49297.00
49073.00
48853.00
48719.00
48754.00
48302.00
48103.00
48564.00
49278.00
50305.00
52628.00
54786.00
54650.00
53875.00
52688.00
51573.00
50261.00
48323.00
46675.00
44161.00
41959.00
39754.00
37479.00
36018.00
36538.00
36422.00
36199.00
35449.00
35127.00
35385.00
34930.00
34125.00
33524.00
33416.00
33914.00
34922.00
38064.00
41361.00
45383.00
46796.00
47531.00
47795.00
49170.00
49522.00
49497.00
49568.00
49620.00
49770.00
49757.00
49536.00
49184.00
49007.00
49021.00
48613.00
48473.00
48986.00
49778.00
50993.00
53143.00
55235.00
55109.00
54506.00
53508.00
52505.00
50939.00
49024.00
46987.00
44754.00
42550.00
40281.00
38014.00
36691.00
37036.00
36899.00
36671.00
36028.00
35740.00
36083.00
35744.00
34967.00
34330.00
34300.00
34550.00
35577.00
38569.00
42204.00
46153.00
47318.00
48256.00
48698.00
50132.00
50371.00
50275.00
50191.00
50109.00
50301.00
50394.00
50085.00
49822.00
49642.00
49639.00
49186.00
48846.00
49219.00
49839.00
50724.00
52571.00
54600.00
55005.00
54492.00
53285.00
52303.00
51007.00
49223.00
47611.00
45052.00
42668.00
40598.00
38232.00
36870.00
37466.00
37353.00
37068.00
36420.00
35935.00
36213.00
35737.00
34770.00
34001.00
33812.00
34640.00
35565.00
38464.00
41724.00
45459.00
46870.00
48027.00
48627.00
49691.00
49831.00
49919.00
49924.00
50065.00
50039.00
50136.00
49646.00
49380.00
48862.00
48730.00
48220.00
47891.00
47968.00
48594.00
49751.00
51593.00
53107.00
52965.00
52202.00
50774.00
49099.00
47387.00
45716.00
44127.00
41864.00
40221.00
38741.00
37080.00
36149.00
36731.00
36500.00
36009.00
35083.00
34776.00
34827.00
34160.00
33216.00
32477.00
32219.00
31896.00
31979.00
33055.00
33776.00
34786.00
35321.00
37880.00
40109.00
42191.00
43184.00
43870.00
43939.00
43987.00
43947.00
44015.00
43749.00
43328.00
42964.00
43043.00
42545.00
42493.00
42403.00
42968.00
44451.00
46883.00
49217.00
49311.00
48591.00
47231.00
45674.00
44158.00
42454.00
41248.00
39666.00
38215.00
37339.00
36042.00
35146.00
35797.00
35765.00
35195.00
34362.00
33905.00
34058.00
33484.00
32577.00
31716.00
31282.00
30867.00
30670.00
31187.00
31405.00
31431.00
31347.00
33245.00
35228.00
37524.00
39237.00
40754.00
41681.00
42284.00
42758.00
43341.00
43309.00
42913.00
42424.00
42581.00
42203.00
42090.00
42214.00
42296.00
43560.00
45445.00
47663.00
48208.00
47431.00
46251.00
44883.00
44055.00
42520.00
41423.00
39573.00
38103.00
36487.00
34934.00
33850.00
34668.00
34714.00
34387.00
33828.00
33584.00
33660.00
33162.00
32441.00
31835.00
31706.00
32058.00
33103.00
35917.00
38597.00
41090.00
42353.00
44810.00
46810.00
48262.00
48865.00
49150.00
49412.00
49741.00
49867.00
50063.00
49833.00
49555.00
49328.00
49483.00
49105.00
49045.00
49142.00
49399.00
50497.00
52121.00
53763.00
53704.00
52941.00
51644.00
50100.00
48511.00
46754.00
45089.00
42811.00
40692.00
38522.00
36482.00
35224.00
35807.00
35766.00
35408.00
34729.00
34458.00
34555.00
34070.00
33259.00
32682.00
32370.00
32728.00
33704.00
36505.00
39103.00
41732.00
43088.00
45385.00
47128.00
48383.00
48731.00
48854.00
48913.00
49076.00
49071.00
49220.00
49028.00
48792.00
48715.00
48820.00
48493.00
48498.00
48582.00
48686.00
49513.00
50814.00
52850.00
53216.00
52669.00
51465.00
49780.00
48717.00
47141.00
45350.00
43109.00
41219.00
39419.00
37114.00
35804.00
36338.00
36289.00
35963.00
35377.00
35091.00
35249.00
34584.00
33785.00
33110.00
32852.00
33249.00
34108.00
36888.00
39650.00
42112.00
43553.00
45698.00
47262.00
48834.00
49184.00
49265.00
49300.00
49429.00
49356.00
49339.00
48944.00
48565.00
48410.00
48290.00
47862.00
47877.00
47979.00
48186.00
49004.00
50728.00
52994.00
53501.00
52962.00
51653.00
50829.00
49167.00
47496.00
45785.00
43642.00
41393.00
39474.00
37379.00
36107.00
36449.00
36489.00
36111.00
35334.00
35076.00
35328.00
34677.00
33861.00
33183.00
32945.00
33335.00
34252.00
37063.00
39700.00
42062.00
43539.00
45841.00
47582.00
48983.00
49632.00
49958.00
49914.00
50280.00
50352.00
50624.00
50468.00
50353.00
50241.00
50307.00
49937.00
49907.00
49786.00
49996.00
51067.00
52438.00
53842.00
53942.00
53286.00
51961.00
50529.00
48496.00
47612.00
46005.00
43717.00
41712.00
39747.00
37620.00
36213.00
36658.00
36721.00
36457.00
35575.00
35181.00
35195.00
34635.00
33749.00
33088.00
32915.00
33128.00
34065.00
36572.00
39313.00
41433.00
42859.00
45072.00
46825.00
48144.00
48585.00
48772.00
48747.00
48809.00
48803.00
48709.00
48189.00
47784.00
47262.00
47142.00
46663.00
46311.00
46129.00
46057.00
47072.00
48803.00
51124.00
52088.00
51629.00
50415.00
48975.00
46770.00
45245.00
43991.00
42317.00
40693.00
39078.00
37244.00
36329.00
36888.00
36862.00
36258.00
35393.00
34912.00
34919.00
34106.00
33340.00
32544.00
32100.00
31869.00
31974.00
33043.00
33926.00
34446.00
35237.00
37502.00
39758.00
41754.00
42507.00
43194.00
43130.00
43018.00
42942.00
42727.00
42236.00
41650.00
41185.00
41008.00
40488.00
40308.00
40351.00
40614.00
41918.00
43970.00
47253.00
48356.00
47805.00
46737.00
45351.00
43990.00
42520.00
41053.00
39536.00
38230.00
37409.00
35911.00
35194.00
35775.00
35682.00
35066.00
34201.00
33766.00
33826.00
33276.00
32295.00
31396.00
30926.00
30534.00
30348.00
30838.00
31097.00
30873.00
31105.00
32654.00
34683.00
36856.00
38740.00
40459.00
41417.00
41995.00
42387.00
42782.00
42696.00
42582.00
42118.00
42185.00
41746.00
41594.00
41452.00
41903.00
42855.00
44584.00
46937.00
48055.00
47577.00
46771.00
45648.00
44735.00
43363.00
41745.00
40066.00
38230.00
36363.00
34449.00
33363.00
34036.00
34310.00
34156.00
33628.00
33455.00
33578.00
32986.00
32310.00
31706.00
31477.00
31970.00
33068.00
36427.00
39988.00
43394.00
45168.00
46672.00
47520.00
48949.00
49599.00
49754.00
49935.00
50030.00
50167.00
50250.00
49945.00
49674.00
49402.00
49760.00
49358.00
48900.00
49326.00
49948.00
50798.00
52018.00
53787.00
54572.00
53910.00
52712.00
51143.00
49623.00
48073.00
46322.00
43636.00
41297.00
39095.00
36645.00
35301.00
35954.00
35932.00
35622.00
35114.00
34924.00
35196.00
34760.00
33987.00
33278.00
33166.00
33374.00
34465.00
37678.00
41182.00
44456.00
46066.00
47183.00
47550.00
48532.00
48908.00
48998.00
49173.00
49304.00
49307.00
49468.00
49379.00
49278.00
49172.00
49555.00
49345.00
49212.00
49899.00
50593.00
51742.00
52814.00
54020.00
54288.00
53823.00
52596.00
50958.00
50039.00
48166.00
46133.00
43547.00
41339.00
39067.00
36747.00
35219.00
35794.00
35786.00
35478.00
34862.00
34675.00
34798.00
34280.00
33568.00
32754.00
32651.00
32781.00
33857.00
37045.00
40406.00
43577.00
45270.00
46436.00
46801.00
47855.00
48150.00
48224.00
48371.00
48470.00
48522.00
48570.00
48254.00
47894.00
47683.00
47867.00
47428.00
47172.00
47664.00
48456.00
49597.00
50721.00
52205.00
52965.00
52513.00
51462.00
50118.00
48580.00
46854.00
44857.00
42706.00
40396.00
38472.00
36207.00
34920.00
35304.00
35377.00
35089.00
34487.00
34054.00
34017.00
33429.00
32650.00
32015.00
31816.00
32206.00
33247.00
36251.00
39484.00
42874.00
44516.00
45619.00
45923.00
46694.00
47036.00
47104.00
47122.00
47220.00
47219.00
47508.00
47512.00
47340.00
47297.00
47391.00
47147.00
47129.00
47804.00
48571.00
49512.00
50595.00
51662.00
52174.00
51713.00
50681.00
49012.00
48006.00
46172.00
44354.00
41885.00
39643.00
37710.00
35541.00
34313.00
34849.00
34852.00
34720.00
33878.00
33424.00
33420.00
32786.00
31933.00
31293.00
31108.00
31403.00
32260.00
35193.00
38385.00
41742.00
43557.00
44717.00
45136.00
45972.00
46238.00
46255.00
46341.00
46538.00
46611.00
46722.00
46377.00
46136.00
45795.00
45556.00
45025.00
44572.00
44704.00
45057.00
45866.00
46899.00
48256.00
49872.00
49572.00
48484.00
47041.00
45787.00
43829.00
42255.00
40240.00
38697.00
37309.00
35694.00
34889.00
35355.00
35239.00
34772.00
33826.00
33357.00
33395.00
32664.00
31584.00
30769.00
30252.00
30086.00
30177.00
31212.00
31800.00
32445.00
33648.00
35810.00
37974.00
39828.00
40765.00
41322.00
41501.00
41604.00
41617.00
41641.00
41380.00
40852.00
40321.00
40242.00
39670.00
39428.00
39442.00
39677.00
40676.00
42079.00
44312.00
46316.00
45990.00
44660.00
43202.00
41859.00
40417.00
39051.00
37538.00
36234.00
35428.00
34102.00
33339.00
33854.00
33689.00
33088.00
32093.00
31669.00
31538.00
30858.00
29917.00
29137.00
28646.00
28186.00
28055.00
28553.00
28864.00
