, Job_ID,Count,W,IDF,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,Electricity_GJ,Overheating_hr,CO2_optimised_kg,CO2_reduction_perc,CO2_reduction_kg,CO2_default_kg,Original_from_Ivan_CO2_reduction_perc,Original_from_Ivan_CO2_reduction_kg,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47
358,CO2_flat_Fin_09-16_53,53.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,09-16.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,3.5311403639999996,1.884598905,392.3489294,-1.724567076,6.885057895,399.2339873,1.724567075,6.885057895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.15857591135556,12.710042461483559,20.35568576108026,24.363575360466285,35.410149674472585,45.489973234724204,47.57608546014413,47.75027099640105,47.954957961840286,48.18119667651817,48.44247959348613,48.66408353073222,48.85061134674912,49.068202716634495,49.251755452665904,49.2632921037328,49.14871576633546,48.96225820373309,48.71368482040994,48.44713677737727,48.24623760429482,32.33101252851542,15.559881646698221,15.014124000890197,14.836459900824945,12.05895448988105,12.062919410962005,0.0,0.0,0.0,0.0,0.0,0.0
359,CO2_flat_Fin_09-16_54,54.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,09-16.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,3.474137039,3.153960314,386.01522650000004,-3.3110309289999997,13.21876071,399.2339873,3.311030906,13.21876071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.16966200526201,12.720084416143154,20.380691832283336,13.56992658893894,25.794291426253338,48.98781408440172,47.70598783716082,47.81421960040154,48.01615654457536,48.24057025752802,48.500817751037076,48.721324501776564,48.90669442527711,49.12348561560355,49.30598188663781,49.31537647935965,49.197995995238834,49.00850699970609,48.75671921398353,48.4869276743388,48.283612753782826,32.40839235611401,15.593845896722973,15.04333940148125,14.863782529669665,12.058948741564004,12.062909549495897,0.0,0.0,0.0,0.0,0.0,0.0
360,CO2_flat_Fin_09-16_55,55.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,09-16.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,25.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,3.466807244,3.348713777,385.2008049,-3.5150269880000002,14.03318236,399.2339873,3.5150269780000003,14.03318236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.179281889376133,12.728590106915226,20.401940233176077,36.53357697821305,42.1215628948787,13.932863473204819,37.02443902638054,51.348321767821055,48.1791173985418,48.30897887492114,48.560954291331676,48.77648252421758,48.95822927881965,49.172491012597334,49.35269117210272,49.35917330933435,49.23857842900951,49.0459104787377,48.790933509326564,48.518143030027026,48.31246412474529,32.46702683563471,15.619409311860306,15.065089572946055,14.883915960192473,12.058944487666324,12.062902266338279,0.0,0.0,0.0,0.0,0.0,0.0
361,CO2_flat_Fin_09-16_56,56.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,09-16.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,26.0,23.0,26.0,22.0,24.0,23.0,21.0,26.0,23.0,22.0,3.0894038910000003,13.74443728,343.26709900000003,-14.01856808,55.96688823,399.2339873,14.01856806,55.96688823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.19440249916189,12.741953125743915,20.301454692120622,36.18372605619067,41.79515242011638,12.050652852134835,16.097923529751597,52.396750280094366,48.164294071759315,13.635682057564118,24.546449573519535,57.379369836670065,58.5875006068345,29.795035462552544,46.513289081927894,51.179134127381566,49.66110109168997,62.62881583498039,61.60072101638315,12.050652852134835,13.832494188947798,40.327612024238064,15.887355743515473,24.256933122373184,20.23666474856232,12.059513761320673,12.063112899745487,0.0,0.0,0.0,0.0,0.0,0.0
362,CO2_flat_Fin_09-16_57,57.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,09-16.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22.0,23.0,26.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,3.3953720389999997,3.743354469,377.2635599,-5.503145547999999,21.97042732,399.2339873,5.503145527999999,21.97042732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.89909545927991,15.935110870274455,25.886783337796132,32.59774124554204,41.24660888365724,12.050652852134835,12.050652852134835,54.61778865451248,54.81214933986144,44.495257479762664,48.176194464571985,48.48237621833779,48.674149315453455,48.894599385860246,49.08137476431857,49.09937643975843,48.993289923696004,48.81603857095307,48.57728054922711,48.320329701470015,48.1271210464175,32.08270416067734,15.451260161074527,14.92040083119658,14.748619091478776,12.05898106147397,12.062963177210062,0.0,0.0,0.0,0.0,0.0,0.0
363,CO2_flat_Fin_09-16_58,58.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,09-16.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22.0,23.0,26.0,23.0,26.0,22.0,24.0,23.0,21.0,26.0,23.0,23.0,3.092254006,13.67606623,343.5837785,-13.939246300000002,55.65020876,399.2339873,13.93924629,55.65020876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.106998806793683,16.673214824201605,26.358195254502455,32.71046778081464,41.46984230286679,12.050652852134835,16.100558800464768,52.39237504746961,48.16972213391717,13.63603863719328,32.143335816641056,57.44769895810731,58.55993837121068,29.80070125495532,46.52109471261335,51.2062306031477,49.68504582118365,62.62900440400412,61.6007519498979,12.050652852134835,13.832504939252054,40.402364835525844,15.912333675153889,15.293127332688028,15.08484087215903,12.05891025126087,12.062843150661333,0.0,0.0,0.0,0.0,0.0,0.0
364,CO2_flat_Fin_09-16_59,59.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,09-16.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22.0,23.0,26.0,22.0,23.0,23.0,22.0,23.0,23.0,23.0,23.0,23.0,3.4208738910000003,3.7070486910000002,380.097099,-4.793401591,19.13688826,399.2339873,4.7934015819999996,19.13688826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.846902604282143,15.735360252397506,25.65194697083037,32.42538075219311,41.00079313209503,12.050652852134835,12.050652852134835,54.51400084923244,54.59807114630607,39.57776178895329,48.09491756292288,48.40370535803362,48.59427058462207,60.058668653784544,56.0942820665656,46.19537093410395,48.677438771833636,48.602469167926266,48.38728320846424,48.149525734974816,47.9163584381138,31.736414696399954,15.314317290780304,14.803613824030082,14.640580787965444,12.059004241722272,12.063002959004375,0.0,0.0,0.0,0.0,0.0,0.0
365,CO2_flat_Fin_09-16_60,60.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,09-16.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22.0,23.0,26.0,22.0,23.0,23.0,23.0,22.0,23.0,23.0,23.0,23.0,3.4213505539999995,3.7047642310000004,380.1500616,-4.780135536,19.08392566,399.2339873,4.780135527,19.08392566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.843930824805858,15.722881707071911,25.61226715680866,32.363762297830405,40.92459883902586,12.050652852134835,12.050652852134835,54.5078483627791,54.58518989521076,39.56905320516367,48.09023205739647,48.39891014636699,48.58944637396692,48.808558997210866,48.99466029122476,61.23533061571686,55.451486444511715,45.87401083706024,48.27385851335734,48.12013914301998,47.831750624728244,31.635259936544728,15.298308793416721,14.790883505321974,14.629465759355972,12.059006768587418,12.063007176253711,0.0,0.0,0.0,0.0,0.0,0.0
366,CO2_flat_Fin_11-11_0,0.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,24.0,23.0,23.0,23.0,24.0,24.0,24.0,25.0,25.0,25.0,25.0,1.185947917,14.50376165,131.7719907,-2.984787359,4.054120596000001,135.8261113,2.984787355,4.054120596000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.126234830504181,12.120958054167566,12.114832652651872,12.110513843224329,12.10711659509568,12.666950832327766,12.454632066230332,12.436690700814069,12.502814635303476,12.589199635769967,12.667653500019837,12.079629663801242,12.104036569189764,12.125822423727142,12.156643037044022,12.176651234018308,12.198998949826043,12.055763425152666,12.057820581933687,12.05791751928329,12.056957130770662,12.061229782961034,12.068556154610699,12.076669598413655,12.08536151074015,12.086529473568609,12.083792419269294,0.0,0.0,0.0,0.0,0.0,0.0
367,CO2_flat_Fin_11-11_1,1.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,25.0,1.219264205,1.9026604169999999,135.4738006,-0.259383631,0.35231077299999997,135.8261113,0.259383685,0.35231077299999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.124914060077813,12.119895795982563,12.113978771834391,12.10980246953483,12.106524015309754,12.4582417663866,12.36782198901811,12.358395915748794,12.388369201906844,12.445921932847028,12.521958091007745,12.583611836115328,12.634643604223912,12.715322631642602,12.83041311542362,12.917943003943746,13.00203729226372,13.039563268579956,13.053532576726093,13.091121339956592,13.14171151747153,13.134555484337639,13.092810751125585,12.077047044875174,12.084949361916703,12.086040084918345,12.083374454227318,0.0,0.0,0.0,0.0,0.0,0.0
368,CO2_flat_Fin_11-11_2,2.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,24.0,23.0,23.0,23.0,24.0,24.0,24.0,25.0,25.0,25.0,25.0,1.18630905,14.2960047,131.81211670000002,-2.955245175,4.0139946239999995,135.8261113,2.955245192,4.0139946239999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.126260217509014,12.120978808858048,12.249755617080387,12.110744264730174,12.107188063644523,12.650225432790348,12.451408093482858,12.434725702305474,12.499904874661693,12.58602918747419,12.664614222969576,12.079644654300495,12.103091517440548,12.12534635407743,12.155819622671775,12.175773977491021,12.198087078226166,12.055766984893836,12.057825748088918,12.057922808871252,12.056961940857583,12.061236497756946,12.068566079320576,12.076682887045973,12.085378164668274,12.086545908283231,12.08380704080081,0.0,0.0,0.0,0.0,0.0,0.0
369,CO2_flat_Fin_11-11_3,3.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,25.0,23.0,23.0,23.0,23.0,23.0,23.0,25.0,25.0,24.0,25.0,1.201405007,8.222861242999999,133.4894452,-1.7203364490000002,2.336666077,135.8261113,1.7203364319999999,2.336666077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.125571532016359,12.120426326753712,12.114406530139034,12.110159989758262,12.106823093445483,12.55001008353437,12.407899457972468,12.394503339523018,12.43057906200586,12.515724028045797,12.590237627223573,12.651823647545086,12.70328113730141,12.78552132063236,12.903631174939184,12.992389787969804,13.077624559382738,12.0562973075353,12.057949746066232,12.057985043691726,12.057015144744048,12.331041575324582,12.251142400709599,12.07666387834399,12.085096220280075,12.086248785537972,12.083560315772234,0.0,0.0,0.0,0.0,0.0,0.0
370,CO2_flat_Fin_11-11_4,4.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,24.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,25.0,25.0,25.0,1.187312483,13.74807106,131.9236092,-2.873160442,3.902502122,135.8261113,2.873160458,3.902502122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.126159586482236,12.120897543711918,12.248685038066464,12.110685990034225,12.107141076022033,12.641939089545838,12.448200609591678,12.43182804928205,12.49522323858876,12.580813743731335,12.659538538066432,12.079627444335143,12.101479590487632,12.124513328441736,12.15439448893414,12.174242288899952,12.19647834202531,12.210269348933473,12.219804042449258,12.05809346001006,12.056984110207619,12.061231349166757,12.06854653195062,12.076648919190507,12.085330634055234,12.086499231361607,12.083767390537988,0.0,0.0,0.0,0.0,0.0,0.0
371,CO2_flat_Fin_11-11_5,5.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,24.0,24.0,1.213285693,4.1990159060000005,134.80952140000002,-0.748449536,1.016589927,135.8261113,0.748449556,1.016589927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.125793057683994,12.12061351266219,12.201698118858692,12.243913514474349,12.285708604088065,12.310400430753711,12.33440855042957,12.36321670172794,12.39351345986939,12.454758648199157,12.531855346737517,12.593173936864945,12.644287549071127,12.073450075815684,12.104331247708878,13.838192558279163,13.092227415362311,13.070295991944075,13.082310208880834,13.118629732042148,13.168350786065112,12.153100761539475,12.171102559159708,12.187469435621022,12.190707970194195,12.08655747990242,12.083735838211135,0.0,0.0,0.0,0.0,0.0,0.0
372,CO2_flat_Fin_11-11_6,6.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,1.198645822,8.710274692999999,133.1828692,-1.9460485719999998,2.643242162,135.8261113,1.946048617,2.643242162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.125296465795413,12.12019999073514,12.241288744796586,12.271271131103516,12.316488495456394,12.342351183953712,12.367402474946307,12.397508616892399,12.438098648271678,12.522253971793761,12.598451314458966,12.660278280898522,12.711925911075586,12.794526665811134,12.913148101536699,12.105872927944798,12.167459664780253,12.177904371055478,12.187703056093792,12.201955802885555,12.218834532006811,12.224867172794642,12.22542158837368,12.227441604089819,12.229521524643678,12.08626447761371,12.08343618597527,0.0,0.0,0.0,0.0,0.0,0.0
373,CO2_flat_Fin_11-11_7,7.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,25.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,25.0,24.0,25.0,1.206574714,6.815251984,134.0638571,-1.297434038,1.7622542469999998,135.8261113,1.297434072,1.7622542469999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.125890695814629,12.120689237946191,12.114621706143113,12.110342166817533,12.106981345840781,12.520510667825638,12.395424778073599,12.383239406869805,12.414042141758907,12.494852655573354,12.568633718181395,12.079579708364198,12.078235655503544,13.477957587535712,12.94640305877524,12.984863859678374,13.068574406037534,13.104991614095312,13.117523077625988,12.058694393346768,12.057186992635428,12.269352698320075,12.228733400482298,12.076821583118141,12.085302299907033,12.08645189513624,12.08374194084866,0.0,0.0,0.0,0.0,0.0,0.0
374,CO2_flat_Fin_11-11_8,8.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,25.0,24.0,25.0,1.2071226000000002,5.856373164,134.12473329999997,-1.25261482,1.7013779830000002,135.8261113,1.252614808,1.7013779830000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.125417270277284,12.120303903480064,12.114309162000076,12.11007964423835,12.106757858760496,12.506584394765515,12.389344991286725,12.37775959102606,12.40839467432809,12.483695552800405,12.558561443543752,12.619870094943622,12.671094842215398,12.752499704088697,12.869216736733376,12.957368624003344,13.042036199513024,13.079470845680632,13.093007659454472,12.058637100671014,12.057150452032715,12.257208831224208,12.221662509446375,12.07662337356091,12.085048596924382,12.086203012079835,12.083526282713935,0.0,0.0,0.0,0.0,0.0,0.0
