, Job_ID,Count,W,IDF,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,Electricity_GJ,Overheating_hr,CO2_optimised_kg,CO2_reduction_perc,CO2_reduction_kg,CO2_default_kg,Original_from_Ivan_CO2_reduction_perc,Original_from_Ivan_CO2_reduction_kg,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47
339,CO2_flat_Lon_11-11_0,0.0,0.0,0.0,London.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,20.0,100.0,23.0,23.0,23.0,24.0,23.0,26.0,26.0,26.0,25.0,25.0,23.0,24.0,1.494612859,25.14818926,166.0680954,-16.54735521,32.92870788,198.9968033,16.5473552,32.92870788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.694309125551946,15.912052463325841,0.0,0.0,12.376295768144,12.78530688931669,13.575149045265173,13.748761141575374,14.321929971032581,14.739894530948028,14.985824512597612,12.573643835900778,13.059090672484528,16.044552229702497,15.532567205552834,12.376295768144,12.376295768144,15.550987797845293,13.995274881304963,13.930174352253832,12.376295768144,13.114891108358083,12.677611230310223,12.637467598451666,12.672761550859416,21.786334450219112,17.073930350893082,13.759583251388305,19.740365756586655,12.376295768144,12.376295768144,0.0,0.0,0.0,0.0,0.0,0.0
340,CO2_flat_Lon_11-11_1,1.0,0.0,0.0,London.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22.0,23.0,23.0,26.0,23.0,26.0,26.0,25.0,23.0,23.0,23.0,23.0,1.5246342640000001,14.7632892,169.4038071,-14.87109125,29.59299619,198.9968033,14.87109124,29.59299619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.163786766017417,15.546004675936313,16.008168737048617,13.18462663742947,14.215044995422057,14.621913948018443,14.859155903616278,12.376295768144,12.376295768144,18.70493648740111,15.442547233413697,12.376295768144,12.376295768144,16.86527333964892,12.376295768144,25.482544309534184,16.12873827283194,20.767839979476392,15.958595124009362,15.896720493339195,15.959640106229223,16.09898100436503,16.31021115251528,16.566523078611638,25.094195168180327,12.376295768144,12.376295768144,0.0,0.0,0.0,0.0,0.0,0.0
341,CO2_flat_Lon_11-11_2,2.0,0.0,0.0,London.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,26.0,23.0,26.0,26.0,25.0,23.0,23.0,23.0,23.0,1.52115514,15.01981145,169.0172378,-15.0653503,29.97956549,198.9968033,15.0653503,29.97956549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.461135914720215,13.249603707048133,13.50323429617547,13.777644650744888,14.340832166824445,14.753163390265277,14.992249860724165,12.376295768144,12.376295768144,18.668088061265806,15.582541257292442,12.376295768144,12.376295768144,16.876899390138213,14.61883696907559,25.57590444228431,16.144541968674385,20.9868903533605,16.07590905348558,16.01106487624614,16.071873052288527,16.21142649387564,16.424762114959723,16.68463944893686,25.274078455567597,12.376295768144,12.376295768144,0.0,0.0,0.0,0.0,0.0,0.0
342,CO2_flat_Lon_11-11_3,3.0,0.0,0.0,London.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,23.0,22.0,26.0,25.0,23.0,23.0,23.0,23.0,23.0,1.645623672,6.145173882000001,182.8470747,-8.115571875,16.1497286,198.9968033,8.115571874,16.1497286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.376295768144,12.897544638783897,13.247338107160527,13.573806773905723,14.108288256439081,14.488203956981833,14.711179788448389,14.60077041813561,14.357211338399416,20.013461337775613,20.342977609837167,12.376295768144,12.376295768144,22.955480701665373,25.24719703895599,39.918505546223244,20.402097379327778,15.482882327095306,15.336229982698471,15.346247540452914,15.433380398165777,15.581938673167638,15.791798841225695,16.03917064781264,25.360496625529635,12.376295768144,12.376295768144,0.0,0.0,0.0,0.0,0.0,0.0
343,CO2_flat_Lon_11-11_4,4.0,0.0,0.0,London.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22.0,23.0,23.0,23.0,23.0,26.0,26.0,23.0,23.0,23.0,23.0,23.0,1.562921211,7.813694008,173.65791230000002,-12.733315600000001,25.33889098,198.9968033,12.73331559,25.33889098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.087892365708734,15.171161666072546,15.753375394805104,13.04607381554347,14.090013286935141,14.47078121521175,14.698172922698749,14.59225387706664,14.352292350795306,14.561264434946697,15.06436347022064,12.376295768144,12.376295768144,12.376295768144,17.209586975782962,40.93666422567492,20.20987117832046,15.624284635461278,15.460513001523692,15.462968251202918,15.546549561161276,15.69405587044264,15.904761357388555,16.154572586078807,25.1718295413334,12.376295768144,12.376295768144,0.0,0.0,0.0,0.0,0.0,0.0
344,CO2_flat_Lon_11-11_5,5.0,0.0,0.0,London.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,23.0,22.0,26.0,26.0,23.0,23.0,23.0,23.0,23.0,1.573426428,7.269857917,174.82515869999997,-12.1467502,24.17164465,198.9968033,12.14675023,24.17164465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.376295768144,12.91285651574812,13.261161191377752,13.588090262978007,14.12484853374239,14.507064866233499,14.731203154061417,14.619449678966916,14.37365590299214,20.05220248819903,20.401819595430666,12.376295768144,12.376295768144,12.376295768144,14.792623921639096,40.99023121556255,20.068493954719358,15.537938722664833,15.383792220827697,15.390682771826308,15.476409944262446,15.62459341613611,15.83477530570747,16.08320509997236,25.0500232613063,12.376295768144,12.376295768144,0.0,0.0,0.0,0.0,0.0,0.0
345,CO2_flat_Lon_11-11_6,6.0,0.0,0.0,London.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,23.0,22.0,26.0,23.0,24.0,23.0,23.0,23.0,23.0,1.679516185,4.388049852,186.6129094,-6.223162229,12.38389388,198.9968033,6.22316222,12.38389388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.376295768144,12.701901513597754,13.344410795804599,13.547766316010051,14.07841870927925,14.454578172017502,14.675746355200642,14.56787650844675,14.328352959779831,19.946455725557414,20.24057213748428,12.376295768144,12.376295768144,42.64471063674895,35.62732260948201,21.721075613652918,17.53923752543429,16.601533278179613,15.34438097392047,15.28157444222314,15.367370938022917,15.514682232525722,15.72270292041497,15.967640906180947,25.432483449615578,12.376295768144,12.376295768144,0.0,0.0,0.0,0.0,0.0,0.0
346,CO2_flat_Lon_11-11_7,7.0,0.0,0.0,London.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,23.0,22.0,26.0,26.0,24.0,23.0,23.0,23.0,23.0,1.545949443,9.081809155,171.77216030000002,-13.68094489,27.22464296,198.9968033,13.68094488,27.22464296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.381086534345254,12.952632588786733,13.305413272844094,13.634171758898253,14.17824643189286,14.567842174071918,14.795664796290362,14.679504719134666,14.426453251852749,20.177284465405336,20.590684480186443,12.376295768144,12.376295768144,12.376295768144,17.018500798217506,30.776971916324584,17.37389405281466,16.93969412207303,15.636701336076698,15.548208010928278,15.625295677991167,15.769959604794138,15.979978510092248,16.23047999328075,24.960253521904377,12.376295768144,12.376295768144,0.0,0.0,0.0,0.0,0.0,0.0
347,CO2_flat_Lon_11-11_8,8.0,0.0,0.0,London.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,23.0,22.0,25.0,26.0,24.0,23.0,23.0,23.0,23.0,1.5502737180000001,8.749185034,172.2526354,-13.43949624,26.74416794,198.9968033,13.43949626,26.74416794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.379797203014904,12.95206719239533,13.302734833896576,13.631310754292496,14.174922202608863,14.564054660011779,14.791643517892803,14.675755791123471,14.423156431536082,20.169357410290832,20.578828799798305,12.376295768144,17.058846654157275,12.376295768144,12.376295768144,31.805287179111463,17.487196894960995,16.924503143403637,15.623488771584556,15.536035135516665,15.61349314027139,15.758281905630195,15.96822015020114,16.218488313662025,25.11263949069373,12.376295768144,12.376295768144,0.0,0.0,0.0,0.0,0.0,0.0
348,CO2_flat_Lon_11-11_9,9.0,0.0,0.0,London.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22.0,22.0,23.0,23.0,22.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,1.776396081,1.360098569,197.3773423,-0.81381257,1.619460999,198.9968033,0.81381257,1.619460999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.07583737537028,14.555955595592575,15.375800907596945,15.710326969677766,16.82487162383361,13.707312289893778,14.360468941135,14.304818681391861,14.102759575138725,19.37748326521686,19.47381521979836,14.616681894323639,29.38320785177236,36.39685217299874,34.88753958633635,31.56973317077377,19.653202559557016,15.034768156209443,14.932203087748253,14.96093646194125,15.055013786199666,15.202971795104833,15.405827216409195,15.641650827304444,25.080725223707155,12.376295768144,12.376295768144,0.0,0.0,0.0,0.0,0.0,0.0
349,CO2_flat_Lon_11-11_10,10.0,0.0,0.0,London.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22.0,22.0,23.0,23.0,22.0,26.0,23.0,23.0,23.0,23.0,23.0,23.0,1.729514884,2.007748377,192.16832040000003,-3.431453564,6.8284829039999995,198.9968033,3.4314535669999997,6.8284829039999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.075837380409878,14.579820692359922,15.393213750207778,15.728676257833207,16.84762569539125,13.723100793265473,14.37022848943536,14.314641955644612,14.111519518939751,19.401579197865,19.504972128240116,12.376295768144,12.376295768144,42.19922271212688,35.094566947479976,31.48113332547785,19.65225775376519,15.060425035982725,14.955468534877305,14.983204822724334,15.076927275790165,15.224951147022361,15.428229267098974,15.66473777027436,25.04327748297374,12.376295768144,12.376295768144,0.0,0.0,0.0,0.0,0.0,0.0
350,CO2_flat_Lon_11-11_11,11.0,0.0,0.0,London.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22.0,22.0,22.0,22.0,22.0,25.0,26.0,23.0,23.0,23.0,23.0,23.0,1.6277485390000002,6.27432981,180.86094880000002,-9.113641123999999,18.13585453,198.9968033,9.113641138,18.13585453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.075837372643923,14.564373585783896,15.381701302856222,15.71633592623156,16.832077374290808,17.764451178439753,18.307421824097304,17.908362982809557,17.171236136749446,17.61884642825039,18.849151192121084,12.376295768144,16.111846338718053,12.376295768144,12.376295768144,40.27687405173915,19.565477343192494,15.09774112887486,14.981096014123638,15.00242592710836,15.091983218997331,15.237004036280638,15.437974388296082,15.67249828295028,24.606177068874214,12.376295768144,12.376295768144,0.0,0.0,0.0,0.0,0.0,0.0
351,CO2_flat_Lon_11-11_12,12.0,0.0,0.0,London.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,23.0,22.0,26.0,23.0,25.0,23.0,23.0,23.0,23.0,1.6504096119999998,5.583844116,183.3788457,-7.848345974,15.61795758,198.9968033,7.848345966,15.61795758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.376295768144,12.711048773889168,13.364920857739234,13.565678083450322,14.09918610474061,14.478227548133445,14.700842966337445,14.591283557013806,14.348958326479135,19.994526163413195,20.31410313204694,12.376295768144,12.376295768144,42.667485380523274,35.59895183534873,14.551748341623384,12.431973804682833,20.04509711772697,15.435901546575584,15.348475771618721,15.430600137044804,15.576357590764973,15.78416020155925,16.029995989082167,25.496112238282503,12.376295768144,12.376295768144,0.0,0.0,0.0,0.0,0.0,0.0
352,CO2_flat_Lon_11-11_13,13.0,0.0,0.0,London.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,23.0,22.0,25.0,26.0,25.0,23.0,23.0,23.0,23.0,1.537377189,10.54938447,170.81968769999997,-14.15958203,28.17711563,198.9968033,14.15958204,28.17711563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.393076690869743,12.958132704054465,13.330639689359638,13.66114069123231,14.209511836032584,14.603418797454944,14.833376408697523,14.714601345793136,14.457269573612361,20.251079508520082,20.701040320416638,12.376295768144,16.841407028987483,12.376295768144,12.376295768144,25.52505459195075,16.133344556755745,20.32210725524958,15.702016954685611,15.650503226056527,15.721312992950748,15.863116363791862,16.072545909082336,16.32395595058728,24.899087961115967,12.376295768144,12.376295768144,0.0,0.0,0.0,0.0,0.0,0.0
353,CO2_flat_Lon_11-11_14,14.0,0.0,0.0,London.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22.0,22.0,23.0,23.0,22.0,25.0,26.0,23.0,23.0,23.0,23.0,23.0,1.6070577769999999,6.851585057,178.56197519999998,-10.2689228,20.43482806,198.9968033,10.26892278,20.43482806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.07583739440981,14.811526295828866,15.545602261156665,15.889030022544318,17.046314616918025,13.863904335961083,14.455416109539778,14.400274984959639,14.18760403452764,19.613260711182306,19.77599210006661,12.376295768144,16.03159590752863,12.376295768144,14.826670514961192,40.58209188989599,19.87571493693962,15.330963685576497,15.194251272901555,15.207721261555639,15.29483788814964,15.441176603899194,15.646770268399388,15.888239090952277,24.914958851213058,12.376295768144,12.376295768144,0.0,0.0,0.0,0.0,0.0,0.0
354,CO2_flat_Lon_11-11_15,15.0,0.0,0.0,London.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,23.0,23.0,23.0,22.0,26.0,26.0,24.0,23.0,23.0,23.0,23.0,1.5430729890000001,10.27904497,171.4525543,-13.8415535,27.54424898,198.9968033,13.84155349,27.54424898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.376295768144,12.376295768144,12.376298651190194,15.117899821851097,14.253240084960998,14.61685867823461,14.844615133641332,14.723160177580553,14.463476793439748,20.263398702938,20.716182378132807,12.376295768144,12.376295768144,14.70297056502109,12.376295768144,31.502345089001842,17.423097883864905,16.985402490937695,15.676668377708305,15.585472277116333,15.661967047598162,15.806765183985332,16.017518471548026,16.269217235645222,24.990760403488586,12.376295768144,12.376295768144,0.0,0.0,0.0,0.0,0.0,0.0
355,CO2_flat_Lon_11-11_16,16.0,0.0,0.0,London.inp,optimised_CoolSP.inp,11-11.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,23.0,22.0,25.0,23.0,23.0,23.0,23.0,23.0,23.0,1.724912915,2.381306396,191.6569906,-3.68840734,7.3398127539999996,198.9968033,3.688407367,7.3398127539999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.376295768144,12.675641049067346,13.301680142217013,13.505560391537074,14.029667338737585,14.399014546923334,14.61672475974336,14.512755368593474,14.279756132425305,19.834179643370472,20.06725615214097,12.376295768144,16.26106731367745,42.08043559687435,35.491849581645226,31.887984489204314,19.885456238691035,15.233064262606861,15.115228985566414,15.138541443862582,15.231770117655445,15.38200046576239,15.589792215927359,15.832424600268833,25.285442475195186,12.376295768144,12.376295768144,0.0,0.0,0.0,0.0,0.0,0.0
