, Job_ID,W,IDF,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,Electricity_GJ,Overheating_hr,CO2_optimised_kg,CO2_reduction_perc,CO2_reduction_kg,CO2_default_kg,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47
199,CO2_1_Lon_01-26_199,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,25.0,24.0,25.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,1.213645321,0.030321666,131.4549895,-0.002349554,0.0030886790000000004,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.542890595861111,12.456760994480556,12.452746427711112,12.449998000702777,12.447969205472223,12.446887768077778,12.446266851938889,12.444554766030556,12.442312592447223,12.441212332897223,12.440685768211111,12.440539613175,12.440606821536111,12.47399924562778,12.480399677200001,12.49187939987778,12.502471168155555,12.511968722147222,12.521266271833333,12.531329884616667,12.541789049847223,12.552368068186112,12.56295381732778,12.573613806780557,12.584204018016667,12.451178084458334,12.450847335305555,0.0,0.0,0.0,0.0,0.0,0.0
200,CO2_1_Lon_01-26_200,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,24.0,24.0,23.0,24.0,25.0,24.0,23.0,23.0,23.0,23.0,1.213191154,0.251122045,131.4050418,-0.040344763,0.05303645,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.541676093166666,12.456759982308334,12.45274388208611,12.449995320366666,12.44796684351111,12.446885030658333,12.446263735086111,12.444551154575,12.442308573144444,12.441208057497223,12.440681298066666,12.440534987213889,12.440602073113888,12.441021053780556,12.441598947011112,12.442912472475001,12.444587222758333,12.546050341574999,12.528098332186111,12.533509119469445,12.543941042427779,12.554498534750001,12.565074476855553,12.575730976894446,12.586320857049998,12.451177978236112,12.450844434191668,0.0,0.0,0.0,0.0,0.0,0.0
201,CO2_1_Lon_01-26_201,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,23.0,23.0,23.0,24.0,25.0,24.0,25.0,23.0,23.0,23.0,1.212785834,0.46224328200000003,131.3606527,-0.074111462,0.09742550400000001,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.540032214722222,12.456754253997222,12.452736669041666,12.449988390483334,12.447960726394445,12.446878765416667,12.446257275102777,12.4445442729,12.442301363763889,12.44120068055,12.440673803033334,12.44052740383611,12.440594430913889,12.441013365855556,12.441591222030556,12.442904706133334,12.444579422566667,12.446236364255556,12.447869757344444,12.582501532727777,12.553395631444443,12.557283784569444,12.567778506469445,12.578389162225001,12.588953769444442,12.45117134688889,12.450835038052778,0.0,0.0,0.0,0.0,0.0,0.0
202,CO2_1_Lon_01-26_202,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,23.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,1.2134892240000001,0.10636616800000001,131.43790249999998,-0.015347618,0.020175684,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.542490983555556,12.456761034125,12.452745909130556,12.44999739618889,12.447968671763888,12.446887080125,12.446266013619445,12.444553743747223,12.442311416533334,12.441211057458334,12.440684416247223,12.440538199411112,12.440605358244445,12.441024398863888,12.441602344188889,12.51235452096389,12.505331037061111,12.512646633597223,12.521955087708335,12.532008570111111,12.542472142427778,12.553053572788889,12.563642015655555,12.574304854802778,12.584897818069445,12.451178653205556,12.45084691998611,0.0,0.0,0.0,0.0,0.0,0.0
203,CO2_1_Lon_01-26_203,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,23.0,24.0,23.0,23.0,25.0,24.0,25.0,23.0,25.0,23.0,1.212411402,0.680680417,131.3207187,-0.104489242,0.13735955,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.538698267916667,12.456744100636111,12.452726138469444,12.449978735647223,12.447952244275001,12.446870539038889,12.446249294380555,12.444536259486112,12.44229336735,12.441192766447223,12.440665971619445,12.448366600941666,12.458275123905555,12.441031069133334,12.4415854558,12.442895879325,12.444570626400001,12.44622766093889,12.447861257258333,12.584680837774998,12.554789174272223,12.449743366588889,12.450022642102779,12.65902665698611,12.601985189347221,12.451157227302778,12.450818405461112,0.0,0.0,0.0,0.0,0.0,0.0
204,CO2_1_Lon_01-26_204,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,25.0,23.0,23.0,23.0,25.0,23.0,23.0,25.0,23.0,23.0,23.0,1.213366873,0.18322956399999998,131.4244652,-0.025569392000000003,0.033613032,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.542012725305556,12.456757810641667,12.452742555280556,12.449994322602778,12.447965987522222,12.446884475069444,12.446263449880556,12.444551173461111,12.442308856133334,12.441208522594444,12.440681907083334,12.440535715119445,12.44060290081389,12.475369700280554,12.481300510680558,12.492729692169444,12.503243881888888,12.446333562016667,12.447886492055556,12.57584400643611,12.549614801522221,12.55404312030278,12.564555672608332,12.575171375497222,12.585734728044445,12.451173938077778,12.450841632955555,0.0,0.0,0.0,0.0,0.0,0.0
205,CO2_1_Lon_01-26_205,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,25.0,23.0,23.0,24.0,23.0,23.0,23.0,24.0,24.0,24.0,23.0,1.212258375,0.737895315,131.3058466,-0.11580241699999999,0.152231632,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.537902134555555,12.456733169736111,12.452715724394444,12.449969394044444,12.447944069147223,12.446862943644444,12.446242010755556,12.444529272091668,12.442286749152778,12.441186412883333,12.440659838555556,12.44952390105,12.459105444808335,12.472548686366665,12.485324922544445,12.49669963988889,12.506679669769445,12.446317893208333,12.447865005677778,12.448692782150001,12.449128639025,12.449555532688889,12.449977485452777,12.664030463238888,12.604011978652778,12.45114138385,12.450802280666666,0.0,0.0,0.0,0.0,0.0,0.0
206,CO2_1_Lon_01-26_206,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,25.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,23.0,23.0,1.212237223,0.7419638270000001,131.3018283,-0.118859155,0.156249961,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.538142361527777,12.456743909022222,12.452725052302778,12.449977506811111,12.44795111636111,12.446869226669445,12.446247710191667,12.444534400752778,12.442291332061112,12.441190588969445,12.440663682322223,12.440517272111112,12.440584312436112,12.441003265275,12.441581142647223,12.442894630619445,12.4445693549,12.44622632381111,12.447859760850001,12.448697086986112,12.449132893436111,12.625235602791667,12.580308423958332,12.582109451738887,12.592529043947222,12.451157952738889,12.450818489941668,0.0,0.0,0.0,0.0,0.0,0.0
207,CO2_1_Lon_01-26_207,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,23.0,23.0,23.0,23.0,25.0,23.0,25.0,25.0,23.0,23.0,1.212766287,0.49189307200000004,131.35999990000002,-0.07460808599999999,0.09807835599999999,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.539766146388889,12.456747751058334,12.452730849047223,12.449983277744444,12.447956274047222,12.446874725547222,12.446253572041666,12.444540858888889,12.442298220908334,12.441197753286112,12.44067105376389,12.447122756455556,12.456852173619444,12.441034535816668,12.44159067475,12.516243655616668,12.507800661677779,12.446328690827778,12.447877625716666,12.448705337969445,12.449140729777778,12.619906355641666,12.577089861949998,12.579197307311112,12.589626867708335,12.45116118185,12.450825186636111,0.0,0.0,0.0,0.0,0.0,0.0
208,CO2_1_Lon_01-26_208,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,25.0,23.0,23.0,24.0,25.0,23.0,23.0,23.0,23.0,23.0,23.0,1.213645321,0.030321666,131.4549895,-0.002349554,0.0030886790000000004,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.542890595861111,12.456760994480556,12.452746427711112,12.449998000702777,12.447969205472223,12.446887768077778,12.446266851938889,12.444554766030556,12.442312592447223,12.441212332897223,12.440685768211111,12.440539613175,12.440606821536111,12.47399924562778,12.480399677200001,12.49187939987778,12.502471168155555,12.511968722147222,12.521266271833333,12.531329884616667,12.541789049847223,12.552368068186112,12.56295381732778,12.573613806780557,12.584204018016667,12.451178084458334,12.450847335305555,0.0,0.0,0.0,0.0,0.0,0.0
209,CO2_1_Lon_01-26_209,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,24.0,23.0,24.0,23.0,25.0,23.0,23.0,23.0,23.0,23.0,1.213541257,0.08260516700000001,131.4436643,-0.010964655,0.014413925,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.542583458722222,12.456760944294444,12.452745962516667,12.449997478594444,12.447968744794444,12.446887195847223,12.44626617021111,12.44455394921111,12.442311663172223,12.441211331166667,12.440684710897223,12.444186111986111,12.453457179652776,12.441044040980556,12.441604251180555,12.511853224475,12.505086507663886,12.512481908161112,12.521779135733334,12.531833352752777,12.542294537366669,12.552874667427778,12.563461987891666,12.57412381883889,12.584715899594444,12.451178376069445,12.45084691395,0.0,0.0,0.0,0.0,0.0,0.0
210,CO2_1_Lon_01-26_210,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,23.0,24.0,23.0,23.0,23.0,24.0,24.0,23.0,23.0,23.0,1.213064303,0.322673838,131.3912556,-0.050831888,0.066822623,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.541181220916666,12.456755960694444,12.452739816952779,12.449991620583333,12.447963609666667,12.446881932669445,12.446260725302778,12.444548172941667,12.442305634030555,12.441205171019444,12.440678459652778,12.445650846905554,12.455154611258333,12.469055267858332,12.481926504152776,12.442966675694445,12.444587485194445,12.446238372583334,12.447871761211111,12.579420975919446,12.551471122008332,12.555556573063887,12.566042633419444,12.576643356425,12.587197950777778,12.451172027133333,12.450837999277779,0.0,0.0,0.0,0.0,0.0,0.0
211,CO2_1_Lon_01-26_211,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,25.0,23.0,25.0,26.0,23.0,23.0,23.0,25.0,23.0,23.0,23.0,1.213399438,0.16770871099999998,131.42809509999998,-0.022808103,0.029983093,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.542066464972223,12.456757737880556,12.452742570397222,12.449994357244444,12.447966018638889,12.44688453256111,12.446263532508334,12.4445512865,12.442308994875,12.441208678238889,12.440682075830555,12.444691168405555,12.454044011030557,12.468096456388889,12.480991232513889,12.49258872273611,12.503123792769443,12.446332947994444,12.447886126916666,12.575652352005555,12.549491651200002,12.553932521777776,12.564444523919445,12.575059704608334,12.585622588988889,12.451173739508334,12.450841604252778,0.0,0.0,0.0,0.0,0.0,0.0
212,CO2_1_Lon_01-26_212,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,25.0,24.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,1.213645321,0.030321666,131.4549895,-0.002349554,0.0030886790000000004,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.542890595861111,12.456760994480556,12.452746427711112,12.449998000702777,12.447969205472223,12.446887768077778,12.446266851938889,12.444554766030556,12.442312592447223,12.441212332897223,12.440685768211111,12.440539613175,12.440606821536111,12.47399924562778,12.480399677200001,12.49187939987778,12.502471168155555,12.511968722147222,12.521266271833333,12.531329884616667,12.541789049847223,12.552368068186112,12.56295381732778,12.573613806780557,12.584204018016667,12.451178084458334,12.450847335305555,0.0,0.0,0.0,0.0,0.0,0.0
213,CO2_1_Lon_01-26_213,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,25.0,23.0,24.0,25.0,24.0,25.0,24.0,24.0,24.0,23.0,23.0,1.212237223,0.7419638270000001,131.3018283,-0.118859155,0.156249961,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.538142361527777,12.456743909022222,12.452725052302778,12.449977506811111,12.44795111636111,12.446869226669445,12.446247710191667,12.444534400752778,12.442291332061112,12.441190588969445,12.440663682322223,12.440517272111112,12.440584312436112,12.441003265275,12.441581142647223,12.442894630619445,12.4445693549,12.44622632381111,12.447859760850001,12.448697086986112,12.449132893436111,12.625235602791667,12.580308423958332,12.582109451738887,12.592529043947222,12.451157952738889,12.450818489941668,0.0,0.0,0.0,0.0,0.0,0.0
214,CO2_1_Lon_01-26_214,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,23.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,1.213541257,0.08260516700000001,131.4436643,-0.010964655,0.014413925,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.542583458722222,12.456760944294444,12.452745962516667,12.449997478594444,12.447968744794444,12.446887195847223,12.44626617021111,12.44455394921111,12.442311663172223,12.441211331166667,12.440684710897223,12.444186111986111,12.453457179652776,12.441044040980556,12.441604251180555,12.511853224475,12.505086507663886,12.512481908161112,12.521779135733334,12.531833352752777,12.542294537366669,12.552874667427778,12.563461987891666,12.57412381883889,12.584715899594444,12.451178376069445,12.45084691395,0.0,0.0,0.0,0.0,0.0,0.0
215,CO2_1_Lon_01-26_215,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,23.0,23.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,1.213645321,0.030321666,131.4549895,-0.002349554,0.0030886790000000004,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.542890595861111,12.456760994480556,12.452746427711112,12.449998000702777,12.447969205472223,12.446887768077778,12.446266851938889,12.444554766030556,12.442312592447223,12.441212332897223,12.440685768211111,12.440539613175,12.440606821536111,12.47399924562778,12.480399677200001,12.49187939987778,12.502471168155555,12.511968722147222,12.521266271833333,12.531329884616667,12.541789049847223,12.552368068186112,12.56295381732778,12.573613806780557,12.584204018016667,12.451178084458334,12.450847335305555,0.0,0.0,0.0,0.0,0.0,0.0
216,CO2_1_Lon_01-26_216,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,23.0,23.0,25.0,23.0,23.0,24.0,24.0,23.0,23.0,23.0,1.213064303,0.322673838,131.3912556,-0.050831888,0.066822623,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.541181220916666,12.456755960694444,12.452739816952779,12.449991620583333,12.447963609666667,12.446881932669445,12.446260725302778,12.444548172941667,12.442305634030555,12.441205171019444,12.440678459652778,12.445650846905554,12.455154611258333,12.469055267858332,12.481926504152776,12.442966675694445,12.444587485194445,12.446238372583334,12.447871761211111,12.579420975919446,12.551471122008332,12.555556573063887,12.566042633419444,12.576643356425,12.587197950777778,12.451172027133333,12.450837999277779,0.0,0.0,0.0,0.0,0.0,0.0
217,CO2_1_Lon_01-26_217,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,23.0,23.0,24.0,23.0,24.0,23.0,24.0,24.0,23.0,23.0,1.212766287,0.49189307200000004,131.35999990000002,-0.07460808599999999,0.09807835599999999,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.539766146388889,12.456747751058334,12.452730849047223,12.449983277744444,12.447956274047222,12.446874725547222,12.446253572041666,12.444540858888889,12.442298220908334,12.441197753286112,12.44067105376389,12.447122756455556,12.456852173619444,12.441034535816668,12.44159067475,12.516243655616668,12.507800661677779,12.446328690827778,12.447877625716666,12.448705337969445,12.449140729777778,12.619906355641666,12.577089861949998,12.579197307311112,12.589626867708335,12.45116118185,12.450825186636111,0.0,0.0,0.0,0.0,0.0,0.0
218,CO2_1_Lon_01-26_218,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,25.0,23.0,23.0,23.0,23.0,25.0,24.0,25.0,24.0,24.0,23.0,1.211667577,1.0319276659999999,131.2409768,-0.165148767,0.217101395,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.536568944833334,12.456727885736111,12.452709046322223,12.449962960530556,12.447938454811112,12.446857432605556,12.446235993933334,12.444522763325,12.442279986925,12.441179482469444,12.440652785791666,12.451989053444445,12.460807208938888,12.441021713302778,12.441572751886111,12.442882832194444,12.444557638277779,12.446214777288889,12.447848510341666,12.448686199952778,12.449122380752778,12.449549256016667,12.449970891594445,12.668904075758334,12.623634274319445,12.451135690891666,12.450794007822223,0.0,0.0,0.0,0.0,0.0,0.0
219,CO2_1_Lon_01-26_219,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,25.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,1.213399438,0.16770871099999998,131.42809509999998,-0.022808103,0.029983093,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.542066464972223,12.456757737880556,12.452742570397222,12.449994357244444,12.447966018638889,12.44688453256111,12.446263532508334,12.4445512865,12.442308994875,12.441208678238889,12.440682075830555,12.444691168405555,12.454044011030557,12.468096456388889,12.480991232513889,12.49258872273611,12.503123792769443,12.446332947994444,12.447886126916666,12.575652352005555,12.549491651200002,12.553932521777776,12.564444523919445,12.575059704608334,12.585622588988889,12.451173739508334,12.450841604252778,0.0,0.0,0.0,0.0,0.0,0.0
220,CO2_1_Lon_01-26_220,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,23.0,25.0,25.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,1.213541257,0.08260516700000001,131.4436643,-0.010964655,0.014413925,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.542583458722222,12.456760944294444,12.452745962516667,12.449997478594444,12.447968744794444,12.446887195847223,12.44626617021111,12.44455394921111,12.442311663172223,12.441211331166667,12.440684710897223,12.444186111986111,12.453457179652776,12.441044040980556,12.441604251180555,12.511853224475,12.505086507663886,12.512481908161112,12.521779135733334,12.531833352752777,12.542294537366669,12.552874667427778,12.563461987891666,12.57412381883889,12.584715899594444,12.451178376069445,12.45084691395,0.0,0.0,0.0,0.0,0.0,0.0
221,CO2_1_Lon_01-26_221,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,23.0,23.0,23.0,23.0,24.0,24.0,25.0,23.0,23.0,23.0,1.212859007,0.428311589,131.3687542,-0.06794865,0.08932399,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.540163331416666,12.456754190763888,12.45273681591389,12.449988575383333,12.44796089363889,12.446878988652777,12.446257548958334,12.444544619825,12.442301772566667,12.441201128077777,12.440674280336111,12.446744315002777,12.456416214783331,12.44103687601389,12.441593447097222,12.442904106363889,12.444578801794444,12.4462357721,12.447869284780555,12.582020556130555,12.553094345341666,12.55701315641111,12.567507124086113,12.578116885336112,12.588680604636112,12.451171042702779,12.450835128436111,0.0,0.0,0.0,0.0,0.0,0.0
222,CO2_1_Lon_01-26_222,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,25.0,23.0,23.0,24.0,23.0,25.0,24.0,23.0,24.0,23.0,23.0,1.212914103,0.42693495600000003,131.37564650000002,-0.062705737,0.08243175700000001,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.54014904525,12.456751977922222,12.452734956958334,12.449986977150001,12.447959508241667,12.446877773902777,12.446256475708333,12.444543685458333,12.442300964791666,12.441200414777779,12.440673643780556,12.446726739380555,12.456396346263888,12.441036383930555,12.441593022894445,12.442903721252778,12.444578449269445,12.548240404330558,12.529505052941667,12.448842457805556,12.449167239227778,12.617026541652777,12.575926038366667,12.578364914080554,12.588842090644444,12.451167464572222,12.45083178053889,0.0,0.0,0.0,0.0,0.0,0.0
223,CO2_1_Lon_01-26_223,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,23.0,23.0,24.0,23.0,24.0,24.0,24.0,23.0,23.0,23.0,1.212859007,0.428311589,131.3687542,-0.06794865,0.08932399,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.540163331416666,12.456754190763888,12.45273681591389,12.449988575383333,12.44796089363889,12.446878988652777,12.446257548958334,12.444544619825,12.442301772566667,12.441201128077777,12.440674280336111,12.446744315002777,12.456416214783331,12.44103687601389,12.441593447097222,12.442904106363889,12.444578801794444,12.4462357721,12.447869284780555,12.582020556130555,12.553094345341666,12.55701315641111,12.567507124086113,12.578116885336112,12.588680604636112,12.451171042702779,12.450835128436111,0.0,0.0,0.0,0.0,0.0,0.0
224,CO2_1_Lon_01-26_224,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,23.0,24.0,26.0,23.0,25.0,23.0,25.0,24.0,24.0,23.0,1.2120949859999999,0.821304459,131.2879903,-0.129385702,0.17008795699999998,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.537511396527778,12.456732814847223,12.452714776019445,12.449968380986112,12.447943185994445,12.4468620021,12.446240838880556,12.444527886122222,12.442285226452778,12.44118479216389,12.440658142444445,12.45024996480278,12.45960745706111,12.441025450966666,12.441578136541667,12.520010949169446,12.510077309241666,12.446320201583333,12.447865628722223,12.448692914602779,12.44912846985,12.449555095797223,12.449976813080555,12.665497897958332,12.604893109416667,12.45114150658889,12.450801324777778,0.0,0.0,0.0,0.0,0.0,0.0
225,CO2_1_Lon_01-26_225,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,23.0,23.0,23.0,23.0,25.0,24.0,23.0,24.0,23.0,23.0,1.212914103,0.42693495600000003,131.37564650000002,-0.062705737,0.08243175700000001,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.54014904525,12.456751977922222,12.452734956958334,12.449986977150001,12.447959508241667,12.446877773902777,12.446256475708333,12.444543685458333,12.442300964791666,12.441200414777779,12.440673643780556,12.446726739380555,12.456396346263888,12.441036383930555,12.441593022894445,12.442903721252778,12.444578449269445,12.548240404330558,12.529505052941667,12.448842457805556,12.449167239227778,12.617026541652777,12.575926038366667,12.578364914080554,12.588842090644444,12.451167464572222,12.45083178053889,0.0,0.0,0.0,0.0,0.0,0.0
226,CO2_1_Lon_01-26_226,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,24.0,24.0,24.0,25.0,25.0,25.0,23.0,23.0,23.0,23.0,1.213191154,0.251122045,131.4050418,-0.040344763,0.05303645,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.541676093166666,12.456759982308334,12.45274388208611,12.449995320366666,12.44796684351111,12.446885030658333,12.446263735086111,12.444551154575,12.442308573144444,12.441208057497223,12.440681298066666,12.440534987213889,12.440602073113888,12.441021053780556,12.441598947011112,12.442912472475001,12.444587222758333,12.546050341574999,12.528098332186111,12.533509119469445,12.543941042427779,12.554498534750001,12.565074476855553,12.575730976894446,12.586320857049998,12.451177978236112,12.450844434191668,0.0,0.0,0.0,0.0,0.0,0.0
227,CO2_1_Lon_01-26_227,0.0,0.0,London.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,25.0,23.0,23.0,23.0,23.0,24.0,23.0,24.0,24.0,24.0,23.0,1.2120949859999999,0.821304459,131.2879903,-0.129385702,0.17008795699999998,131.45807820000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.537511396527778,12.456732814847223,12.452714776019445,12.449968380986112,12.447943185994445,12.4468620021,12.446240838880556,12.444527886122222,12.442285226452778,12.44118479216389,12.440658142444445,12.45024996480278,12.45960745706111,12.441025450966666,12.441578136541667,12.520010949169446,12.510077309241666,12.446320201583333,12.447865628722223,12.448692914602779,12.44912846985,12.449555095797223,12.449976813080555,12.665497897958332,12.604893109416667,12.45114150658889,12.450801324777778,0.0,0.0,0.0,0.0,0.0,0.0
