, Job_ID,Count,W,IDF,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,Electricity_GJ,Overheating_hr,CO2_optimised_kg,CO2_reduction_perc,CO2_reduction_kg,CO2_default_kg,original_from_Ivan_CO2_reduction_perc,original_from_Ivan_CO2_reduction_kg,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47
12,CO2_2_Fin_01-26_12,12.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,25.0,24.0,25.0,23.0,23.0,25.0,23.0,23.0,23.0,23.0,23.0,1.183155287,0.105638639,120.8665567,-0.01524052,0.01842352,120.88498020000002,0.015240537,0.01842352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.255021670065982,12.144764775347177,12.14475079971713,12.141358215913066,12.136484704067461,12.135311509482444,12.135951820349527,12.136196711863924,12.13621231639526,12.133522784325994,12.129591005086239,12.126898772157059,12.125083637859285,12.123863757351309,12.123391226491542,12.22528778693001,12.204769877400029,12.199135896328638,12.204097449943424,12.212022783559036,12.218021779644408,12.2269932518185,12.237418178250458,12.243873645850924,12.247971312595004,12.152300329309291,12.153950355163285,0.0,0.0,0.0,0.0,0.0,0.0
13,CO2_2_Fin_01-26_13,13.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,26.0,23.0,25.0,24.0,24.0,25.0,23.0,23.0,23.0,23.0,23.0,1.183154567,0.105980991,120.8664824,-0.015301984,0.018497851000000003,120.88498020000002,0.015302026000000002,0.018497851000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.255021108464637,12.144764774687141,12.144750796826907,12.14135821273696,12.136484700481503,12.135311504912925,12.135951815257119,12.136196706478428,12.136212310418207,12.133522777844792,12.129590998282168,12.12689876511719,12.12484161403799,12.123863464417973,12.123391210522861,12.22529862941121,12.204774583404877,12.199140204112881,12.204101452469637,12.212026509217619,12.218025169969591,12.22699609521884,12.237421143305331,12.243876718406858,12.247974426666335,12.152300344171525,12.153950363267262,0.0,0.0,0.0,0.0,0.0,0.0
14,CO2_2_Fin_01-26_14,14.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,24.0,24.0,25.0,23.0,23.0,23.0,23.0,25.0,25.0,24.0,23.0,1.182041651,0.61154192,120.74887179999999,-0.11259331,0.136108429,120.88498020000002,0.112593334,0.136108429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254031449013324,12.144734096884351,12.1447207740658,12.141332013436664,12.136461845542808,12.135289658820234,12.135930954226048,12.136177007585825,12.136193255713874,12.133504586202081,12.129573802050121,12.12688228210091,12.129091737517097,12.157502595612238,12.187233364888318,12.199339810024979,12.204876396231212,12.131161413910233,12.133996285729111,12.138389459772776,12.143485990918625,12.144069893286108,12.142485945165374,12.31019033050007,12.262098730042563,12.15225013344658,12.153899201965533,0.0,0.0,0.0,0.0,0.0,0.0
15,CO2_2_Fin_01-26_15,15.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,24.0,25.0,24.0,23.0,23.0,25.0,25.0,25.0,23.0,23.0,1.182093318,0.5710507260000001,120.75342250000001,-0.10882882199999999,0.131557681,120.88498020000002,0.108828806,0.131557681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254200846054365,12.14475154177897,12.144736210445856,12.141345012860738,12.136472591984678,12.135299087739808,12.135939415207968,12.136184575765721,12.13619999677528,12.133510439153813,12.129578831123705,12.126886711380932,12.128867008985674,12.15737488034895,12.187025430181361,12.125230712114256,12.128145888580102,12.131093887171644,12.134006920380973,12.138405163071564,12.143500878287583,12.27438827736096,12.248021927784933,12.248954945854152,12.252915975192607,12.152286237936213,12.153931512545308,0.0,0.0,0.0,0.0,0.0,0.0
16,CO2_2_Fin_01-26_16,16.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,23.0,26.0,24.0,23.0,25.0,23.0,25.0,25.0,23.0,23.0,1.182380695,0.45921826200000004,120.78428670000001,-0.08329694900000001,0.100693489,120.88498020000002,0.083296939,0.100693489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254383749992922,12.144752642872813,12.144737919587499,12.141346689773092,12.136474281802176,12.135301021566796,12.135941469771188,12.136186674566593,12.136202253464218,12.133512820332589,12.129581275671644,12.126889203737502,12.12793185409289,12.123857784024962,12.123382046299987,12.229397101522226,12.207554821670636,12.131179349030216,12.134013327299959,12.13840553071156,12.143501057389061,12.272218346595796,12.246619787884825,12.247759896031225,12.251733864317472,12.152285132623,12.15393206247984,0.0,0.0,0.0,0.0,0.0,0.0
17,CO2_2_Fin_01-26_17,17.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,24.0,26.0,23.0,23.0,25.0,25.0,25.0,23.0,23.0,23.0,1.182274433,0.492906987,120.7722664,-0.09324053300000001,0.112713836,120.88498020000002,0.09324056300000001,0.112713836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254400727115256,12.144762853480884,12.144746592673423,12.141353883453606,12.136480090531219,12.135305912091177,12.135945712132719,12.136190349827565,12.136205349142255,12.133515314567916,12.129583236296998,12.126890776088198,12.12822058720744,12.1238591491006,12.123382881851683,12.125182236986074,12.128160529619494,12.131112827141436,12.13402465116768,12.254725528538952,12.227664518974604,12.230759753708046,12.241266770946213,12.24774269959847,12.251822265105696,12.152307904328278,12.153951526402208,0.0,0.0,0.0,0.0,0.0,0.0
18,CO2_2_Fin_01-26_18,18.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,23.0,26.0,24.0,23.0,25.0,23.0,25.0,23.0,23.0,23.0,1.182850089,0.251680657,120.8336199,-0.042486916,0.051360315,120.88498020000002,0.042486928,0.051360315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25477191596907,12.144762637837765,12.144747982884363,12.141355553301075,12.13648211860061,12.135308660601138,12.135948859656558,12.1361937268972,12.136209176184074,12.133519531135823,12.129587707496691,12.12689543647989,12.126266146836068,12.123861747710123,12.12338785407131,12.226993429319727,12.205928551775195,12.131184083514693,12.134019564463076,12.248912120851909,12.224622000248589,12.228509828967168,12.23892342945838,12.245374225340159,12.249454890778459,12.152300171121535,12.153947944113161,0.0,0.0,0.0,0.0,0.0,0.0
19,CO2_2_Fin_01-26_19,19.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,23.0,25.0,24.0,23.0,25.0,23.0,23.0,23.0,25.0,23.0,1.1827939159999998,0.29630427,120.82872739999999,-0.046534152,0.056252832999999995,120.88498020000002,0.046534179,0.056252832999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254636760815448,12.1447515332415,12.144738067114316,12.141347176307361,12.136475158217657,12.13530249854817,12.135943292046003,12.136188713784241,12.13620466663906,12.133515566895927,12.129584254144975,12.126892352310707,12.126516006806863,12.123859466167417,12.123385484258035,12.22735629793831,12.20617468853197,12.200388004305244,12.205303588076672,12.21316903731604,12.219072589720062,12.144213794718933,12.14253839350091,12.302173947545647,12.257929151727357,12.152277632432972,12.153927457273733,0.0,0.0,0.0,0.0,0.0,0.0
20,CO2_2_Fin_01-26_20,20.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,26.0,23.0,26.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,23.0,1.182974784,0.20440618,120.84776299999999,-0.030787282000000003,0.037217178999999996,120.88498020000002,0.030787265,0.037217178999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254768955552446,12.144750698216328,12.144737900780704,12.141347217615884,12.136475430125016,12.135303095192048,12.135944077766329,12.13618962428354,12.136205776634485,12.13351685740119,12.129585674019044,12.126893868800101,12.125810819218895,12.155631884514337,12.184212921121608,12.196349848630756,12.20195348981383,12.199223486992297,12.20423775373999,12.212187046286063,12.218187332750734,12.144206315523983,12.142533397010071,12.300642695851133,12.25701236438472,12.152273208323088,12.153925016988227,0.0,0.0,0.0,0.0,0.0,0.0
21,CO2_2_Fin_01-26_21,21.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,25.0,24.0,25.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,23.0,1.182041651,0.61154192,120.74887179999999,-0.11259331,0.136108429,120.88498020000002,0.112593334,0.136108429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254031449013324,12.144734096884351,12.1447207740658,12.141332013436664,12.136461845542808,12.135289658820234,12.135930954226048,12.136177007585825,12.136193255713874,12.133504586202081,12.129573802050121,12.12688228210091,12.129091737517097,12.157502595612238,12.187233364888318,12.199339810024979,12.204876396231212,12.131161413910233,12.133996285729111,12.138389459772776,12.143485990918625,12.144069893286108,12.142485945165374,12.31019033050007,12.262098730042563,12.15225013344658,12.153899201965533,0.0,0.0,0.0,0.0,0.0,0.0
22,CO2_2_Fin_01-26_22,22.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,24.0,24.0,25.0,23.0,23.0,24.0,23.0,23.0,24.0,23.0,23.0,1.18282768,0.264566829,120.832132,-0.043717755,0.052848235,120.88498020000002,0.043717785,0.052848235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254713803260037,12.144756445911883,12.144742507802443,12.141350944091522,12.136478306094384,12.13530531222357,12.135945853524937,12.136191036215749,12.136206779671294,12.133517450066664,12.12958591818185,12.126893859024708,12.12635048110926,12.123860565247465,12.123386685163752,12.227116231937607,12.206011778316201,12.20024259364303,12.205163453043776,12.138497674876763,12.143516228114246,12.267757644141977,12.244030426481672,12.24569321803101,12.249705246606911,12.152287366926531,12.153936605665324,0.0,0.0,0.0,0.0,0.0,0.0
23,CO2_2_Fin_01-26_23,23.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,24.0,25.0,24.0,23.0,23.0,23.0,23.0,24.0,23.0,23.0,1.1830092209999998,0.172783873,120.8512395,-0.027911408,0.033740739,120.88498020000002,0.027911441000000002,0.033740739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254846264144565,12.144755592921092,12.144742326138024,12.141350972319081,12.136478567687696,12.135305900773703,12.135946632395749,12.136191941139563,12.136207884824998,12.1335187366108,12.12958733507974,12.126895373236865,12.125644679940484,12.155536939326666,12.184058729386576,12.19619684727699,12.201803605397284,12.199078659605428,12.204097896558766,12.13848846795416,12.143509048944033,12.26634000460117,12.243115483647452,12.24487579610979,12.248881788037151,12.152282898983604,12.153934099743708,0.0,0.0,0.0,0.0,0.0,0.0
24,CO2_2_Fin_01-26_24,24.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,24.0,25.0,23.0,23.0,23.0,24.0,23.0,24.0,23.0,23.0,1.182688269,0.32810386199999997,120.8171352,-0.056123598,0.067844998,120.88498020000002,0.056123596,0.067844998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254608331054886,12.1447560117742,12.144741709034472,12.141350139947333,12.136477470440262,12.135304322157985,12.135944785061023,12.136189931376604,12.136205579537553,12.133516172132754,12.129584595945998,12.12689250295916,12.126871947909587,12.156238191632054,12.185190997229208,12.125235489378822,12.128152560667493,12.236233752376549,12.212327483614729,12.138499943624407,12.143517077117671,12.268944590840771,12.24479779740886,12.246353198229778,12.250359672731976,12.152288349130988,12.153936554838566,0.0,0.0,0.0,0.0,0.0,0.0
25,CO2_2_Fin_01-26_25,25.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,24.0,25.0,23.0,23.0,25.0,23.0,23.0,23.0,25.0,23.0,1.1827939159999998,0.29630427,120.82872739999999,-0.046534152,0.056252832999999995,120.88498020000002,0.046534179,0.056252832999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254636760815448,12.1447515332415,12.144738067114316,12.141347176307361,12.136475158217657,12.13530249854817,12.135943292046003,12.136188713784241,12.13620466663906,12.133515566895927,12.129584254144975,12.126892352310707,12.126516006806863,12.123859466167417,12.123385484258035,12.22735629793831,12.20617468853197,12.200388004305244,12.205303588076672,12.21316903731604,12.219072589720062,12.144213794718933,12.14253839350091,12.302173947545647,12.257929151727357,12.152277632432972,12.153927457273733,0.0,0.0,0.0,0.0,0.0,0.0
26,CO2_2_Fin_01-26_26,26.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,23.0,25.0,24.0,23.0,23.0,23.0,23.0,23.0,25.0,23.0,1.182974784,0.20440618,120.84776299999999,-0.030787282000000003,0.037217178999999996,120.88498020000002,0.030787265,0.037217178999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254768955552446,12.144750698216328,12.144737900780704,12.141347217615884,12.136475430125016,12.135303095192048,12.135944077766329,12.13618962428354,12.136205776634485,12.13351685740119,12.129585674019044,12.126893868800101,12.125810819218895,12.155631884514337,12.184212921121608,12.196349848630756,12.20195348981383,12.199223486992297,12.20423775373999,12.212187046286063,12.218187332750734,12.144206315523983,12.142533397010071,12.300642695851133,12.25701236438472,12.152273208323088,12.153925016988227,0.0,0.0,0.0,0.0,0.0,0.0
27,CO2_2_Fin_01-26_27,27.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,26.0,23.0,23.0,25.0,23.0,23.0,25.0,23.0,23.0,1.18282768,0.264566829,120.832132,-0.043717755,0.052848235,120.88498020000002,0.043717785,0.052848235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254713803260037,12.144756445911883,12.144742507802443,12.141350944091522,12.136478306094384,12.13530531222357,12.135945853524937,12.136191036215749,12.136206779671294,12.133517450066664,12.12958591818185,12.126893859024708,12.12635048110926,12.123860565247465,12.123386685163752,12.227116231937607,12.206011778316201,12.20024259364303,12.205163453043776,12.138497674876763,12.143516228114246,12.267757644141977,12.244030426481672,12.24569321803101,12.249705246606911,12.152287366926531,12.153936605665324,0.0,0.0,0.0,0.0,0.0,0.0
28,CO2_2_Fin_01-26_28,28.0,0.0,0.0,Finningley.inp,optimised_CoolSP.inp,01-26.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,24.0,23.0,25.0,23.0,23.0,25.0,23.0,25.0,23.0,23.0,23.0,1.182850089,0.251680657,120.8336199,-0.042486916,0.051360315,120.88498020000002,0.042486928,0.051360315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25477191596907,12.144762637837765,12.144747982884363,12.141355553301075,12.13648211860061,12.135308660601138,12.135948859656558,12.1361937268972,12.136209176184074,12.133519531135823,12.129587707496691,12.12689543647989,12.126266146836068,12.123861747710123,12.12338785407131,12.226993429319727,12.205928551775195,12.131184083514693,12.134019564463076,12.248912120851909,12.224622000248589,12.228509828967168,12.23892342945838,12.245374225340159,12.249454890778459,12.152300171121535,12.153947944113161,0.0,0.0,0.0,0.0,0.0,0.0
