, Job_ID,Count,W,IDF,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,Electricity_GJ,Overheating_hr,CO2_optimised_kg,CO2_reduction_perc,CO2_reduction_kg,CO2_default_kg,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47
431,CO2_1_Leu_05-02_40,40.0,0.0,0.0,Leuchars.inp,optimised_CoolSP.inp,05-02.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,24.0,25.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,1.150981117,27.179853899999998,124.7033773,-7.490495922999999,10.09723432,134.8006117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.170932206098865,11.164974125283583,11.350084773061136,11.449906532891175,11.571368027530404,11.66127676008109,11.743029729691054,11.151423164901647,11.186723965830023,11.210837942425368,11.239641927895224,13.441424961046406,12.464643681140565,12.496875989749592,12.521962375736589,12.515260804083029,12.477568257067695,12.442036129568223,12.386645427352168,12.304542118310613,12.246509850276642,12.243477472167239,12.262702676248884,11.334564753993869,11.318080255996655,11.1791054201459,11.18137757893768,0.0,0.0,0.0,0.0,0.0,0.0
432,CO2_1_Leu_05-02_41,41.0,0.0,0.0,Leuchars.inp,optimised_CoolSP.inp,05-02.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,1.181725001,15.86901114,127.97591570000002,-5.062807884,6.824695996,134.8006117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.170425643444865,11.800158396407765,12.20957986842242,12.5397110362576,12.743719255235366,12.899436326796186,13.037022230109182,13.192812189794418,13.348943755852332,11.76536165125518,11.813973351565995,11.979859516546078,12.098126388315452,12.170775480470482,12.206421121227798,12.21212799809668,12.188770291096098,12.166334306898914,12.124935635083583,12.057812514796957,12.01688561997871,12.020978255806549,12.044886920672859,12.042060070439724,12.046675754748936,11.178485477094156,11.180665682060761,0.0,0.0,0.0,0.0,0.0,0.0
433,CO2_1_Leu_05-02_42,42.0,0.0,0.0,Leuchars.inp,optimised_CoolSP.inp,05-02.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,1.179803581,16.57477224,127.7661029,-5.2184546119999995,7.034508736,134.8006117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.170570239328374,11.164690016822679,11.24212606083877,13.180167611558801,12.812321202483117,12.936025866760465,13.072189332663148,13.227383245929005,13.383194483917185,11.780062056351143,11.828076498972266,11.994983165416635,12.113619993504615,12.186353926398994,12.22184297660489,12.227212572038617,12.20336168313745,12.180450247612521,12.138492250554306,12.070519561314782,12.029057714650337,12.032879974748074,12.056621862455858,12.053511987107388,12.057887906324392,11.178722324426618,11.180892246365865,0.0,0.0,0.0,0.0,0.0,0.0
434,CO2_1_Leu_05-02_43,43.0,0.0,0.0,Leuchars.inp,optimised_CoolSP.inp,05-02.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,1.187300118,15.17934373,128.5841742,-4.611579589,6.216437493,134.8006117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.170289094137347,11.80466184308336,12.212235528969993,12.542298904246929,12.74614447965089,12.90172484507791,13.039157766085815,13.19479967195896,13.350780002775052,13.499088639317652,13.671364706179588,11.935983315011338,11.98938500746283,12.124579687373858,12.164295758539218,12.17325607174381,12.15298326032158,12.133169672185417,12.094289061013166,12.030254020909236,11.991376141988896,11.996742439242093,12.021600404605309,11.241856318393909,11.26470689041422,11.17811426808542,11.180450528399222,0.0,0.0,0.0,0.0,0.0,0.0
435,CO2_1_Leu_05-02_44,44.0,0.0,0.0,Leuchars.inp,optimised_CoolSP.inp,05-02.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,1.181502364,16.34792876,127.9587922,-5.075510701000001,6.841819471,134.8006117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.170753944875651,11.813224661838046,12.21878942754154,12.550128529303581,12.754296880770005,12.910321732366118,13.048151401351593,13.204225352543844,13.360622343929549,11.14687239533094,11.143920661212334,12.876860518291116,12.175644055278745,12.188618914830592,12.223357516214923,12.228182164862378,12.203928627841945,12.18070917705852,12.138514033828056,12.070338874345909,12.028744483834693,12.032457291312975,12.056100884806883,12.052914900849109,12.057224236961904,11.179019528943963,11.181178460313593,0.0,0.0,0.0,0.0,0.0,0.0
436,CO2_1_Leu_05-02_45,45.0,0.0,0.0,Leuchars.inp,optimised_CoolSP.inp,05-02.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,1.168404639,20.51195127,126.544191,-6.124913362000001,8.256420676,134.8006117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.170763528373223,11.164842726222318,11.272194172234236,11.41255076519619,11.490004378025144,14.211173100789775,13.29199646839478,11.69842775558925,11.746432382984974,11.890741861229454,11.993825732748078,12.107804898844815,12.225658594607358,12.296624598632015,12.329154749919278,12.330687683646627,12.302158561308563,12.274921341697311,12.228318401239665,12.155283306639296,12.107829172094164,12.109300180316936,12.131448374360563,12.126048734426144,12.128499811283898,11.17900255587104,11.181150420412115,0.0,0.0,0.0,0.0,0.0,0.0
437,CO2_1_Leu_05-02_46,46.0,0.0,0.0,Leuchars.inp,optimised_CoolSP.inp,05-02.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,23.0,23.0,23.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,1.179472904,17.07508537,127.7374506,-5.2397099460000005,7.063161057,134.8006117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.170872181537982,11.164930810040119,11.245902865832928,13.193301552034715,12.822130348310916,12.94589949368289,13.08224642881614,13.237670658947447,13.393699405550157,11.1469450397305,11.143977048316216,12.913901016791675,12.191440458774357,12.204063802416528,12.238591830601573,12.243041128872424,12.218266893891723,12.194551005211338,12.151782863646861,12.083347907760578,12.040614464622085,12.044044583913514,12.067494441142186,12.064006854713535,12.068075412279578,11.179206916902132,11.181356837123321,0.0,0.0,0.0,0.0,0.0,0.0
438,CO2_1_Leu_05-02_47,47.0,0.0,0.0,Leuchars.inp,optimised_CoolSP.inp,05-02.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,24.0,25.0,25.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,1.130187431,35.650709899999995,122.4348992,-9.173335567999999,12.36571246,134.8006117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.170771992296476,11.206088305859627,11.37560444227458,11.557332305689336,11.67011161288998,11.77393982057871,11.859576175581985,11.17150995076921,11.234546563836902,11.24929088882666,11.275285938564,11.344180428563092,11.419490211945757,11.466909854331647,11.490903660753503,13.853913796611668,12.791146512314777,12.690599244512404,12.616790873115223,11.411140143250275,11.343473718426914,11.384230200069997,11.399909255508417,11.40764417126725,11.416607252021707,11.178847708575285,11.181107892091315,0.0,0.0,0.0,0.0,0.0,0.0
439,CO2_1_Leu_05-02_48,48.0,0.0,0.0,Leuchars.inp,optimised_CoolSP.inp,05-02.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,24.0,25.0,24.0,25.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,1.132254834,35.17564964,122.6661132,-9.001812631,12.13449849,134.8006117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.170859644873007,11.16491191204697,11.159274393869536,11.623901581480746,11.701065549937589,11.152172864148078,11.184223114044121,12.875041713139206,12.138907809491336,11.222609808084412,11.263623480689251,13.558440056735485,12.609762416778189,12.640000568140614,12.664480181403716,11.433085781199077,11.385970932435995,11.418194671430006,11.400938540491408,11.377992450830403,11.379081264253756,11.390184262910859,11.405519143539165,11.412945437599216,11.421641885427698,11.179076349181265,11.181325843154395,0.0,0.0,0.0,0.0,0.0,0.0
440,CO2_1_Leu_05-02_49,49.0,0.0,0.0,Leuchars.inp,optimised_CoolSP.inp,05-02.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,1.169052922,19.97742061,126.6245096,-6.065330106,8.176102083,134.8006117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.170437540414241,11.164582001952843,11.28181019782575,13.331153595473484,12.918354647085515,13.042572481533858,13.180507011291567,11.677657413483505,11.729936756632794,11.873789676849773,11.97770973491307,12.092300200646106,12.210661351326257,12.282352824707694,12.315765004659529,12.318252145959034,12.290741622794009,12.264437128476391,12.218751957468639,12.146045294390165,12.100107675118233,12.102090173334526,12.124647909619828,11.277559558978577,11.285665628331797,11.178358579644485,11.180674725481014,0.0,0.0,0.0,0.0,0.0,0.0
441,CO2_1_Leu_05-02_50,50.0,0.0,0.0,Leuchars.inp,optimised_CoolSP.inp,05-02.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,24.0,24.0,25.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,1.150930583,27.25930297,124.6978274,-7.4946131010000006,10.102784300000001,134.8006117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.170952011462361,11.164989943417648,11.159342908927886,11.598750528454314,11.576279375042805,11.662886056234221,11.7445658767865,11.151445257385037,11.18714363722519,11.2113234747317,11.240078260559875,13.443229590651418,12.466274324711655,12.498560506088692,12.52360079542926,12.516839921285259,12.47907677133311,12.443478922757215,12.388017144993833,12.305833745434724,12.24771303295986,12.244635289439168,12.263838607649616,11.335127585051943,11.318396043112275,11.17914487864054,11.181415248035668,0.0,0.0,0.0,0.0,0.0,0.0
442,CO2_1_Leu_05-02_51,51.0,0.0,0.0,Leuchars.inp,optimised_CoolSP.inp,05-02.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,23.0,24.0,24.0,1.217431538,7.634120327000001,131.8727181,-2.172018006,2.927893558,134.8006117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.170472158211522,11.620206619544716,11.908647892767583,12.363754855868484,12.529819657360491,12.678197877896334,12.810199106793924,12.959624645037149,13.109835280253078,13.253356138835443,13.419645927298308,13.60798796295361,13.8036069464601,13.916283998893267,13.959109630041507,11.396640691076918,11.97882962698212,11.938599822012225,11.911610543922146,14.877952225796117,13.741388099512141,11.362159512432992,11.833409101704094,11.825182206554333,11.839670477912204,11.178518918726313,11.180717271903108,0.0,0.0,0.0,0.0,0.0,0.0
443,CO2_1_Leu_05-02_52,52.0,0.0,0.0,Leuchars.inp,optimised_CoolSP.inp,05-02.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,24.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,1.1867917559999999,15.74528426,128.54462009999997,-4.640922207,6.255991522,134.8006117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.170603336046325,11.792129224078073,12.203338014971973,12.532489247077123,12.736399563288977,12.891898578100575,13.029317760451532,11.620433195788024,11.666893948383393,14.676915527355277,13.827360681221482,11.956828378649947,12.021019009948496,12.154375979598855,12.192350758283185,12.199526613882808,12.177367284521775,12.155874824872523,12.115322563982055,12.04917183167944,12.008927283744777,12.013412897522144,12.037603040809998,12.035114210611306,12.04005478715133,11.178737910221631,11.180910219997596,0.0,0.0,0.0,0.0,0.0,0.0
444,CO2_1_Leu_05-02_53,53.0,0.0,0.0,Leuchars.inp,optimised_CoolSP.inp,05-02.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,24.0,25.0,25.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,25.0,1.137975126,32.94625992,123.2719106,-8.552410041,11.52870105,134.8006117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.17113419945311,11.16513263152599,11.159452728478874,11.549490859853712,11.634224976753117,11.15228686123138,11.167550868730542,11.196120069321436,11.219532089505575,11.240569097791742,11.265209103404223,11.321739387216851,11.39796059040679,11.444456884580717,11.468429713856942,13.8113172991099,12.741905275124555,12.643515099620561,12.571332696589861,12.473533072604164,12.403915309450026,12.391587741537316,12.404889865555063,11.397864612722696,11.350005549169245,11.179399616224302,11.181645595217162,0.0,0.0,0.0,0.0,0.0,0.0
445,CO2_1_Leu_05-02_54,54.0,0.0,0.0,Leuchars.inp,optimised_CoolSP.inp,05-02.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,1.137900034,33.37703518,123.2444179,-8.572805163,11.5561938,134.8006117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.171460470950011,11.168632580490664,11.35241564510251,11.498023181644838,11.620656703790699,11.152413224984343,11.165028311640734,11.194972086625915,11.21742428565543,11.238391804881557,11.26289821840496,11.31780157911392,11.393580695290261,11.440202419191232,11.464254853590027,11.470591368328824,11.459456478408509,13.779895635548561,12.675921601967861,12.524833550901139,12.44764417352174,12.430844555413316,12.440503759723752,12.421115103837815,12.412187534025044,11.180066087020117,11.182126817107388,0.0,0.0,0.0,0.0,0.0,0.0
446,CO2_1_Leu_05-02_55,55.0,0.0,0.0,Leuchars.inp,optimised_CoolSP.inp,05-02.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,25.0,24.0,25.0,1.2230890540000001,7.374387976,132.5335134,-1.68181603,2.267098296,134.8006117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.170370756689765,11.620152616417624,11.907128574731933,12.362604370122925,12.527801776654748,12.675943896106324,12.807724392566794,12.956910556464468,13.106889508896202,13.250194381701629,13.416245322764828,13.604326006568742,13.79967707168577,13.912186561270524,13.954937331680284,13.940828937036754,13.874165954384889,13.810329002937298,13.714046281384277,11.165961136126258,11.168580092668575,12.385476207094722,11.846137961234678,11.180647751217608,11.228921294554723,11.178207624271037,11.180564016417577,0.0,0.0,0.0,0.0,0.0,0.0
