19/06/2019 07:00,3305,WMO,SYNOP,1,1171,1011,4,5,260,5,NA,NA,NA,1,NA,NA,NA,NA,250,3500,1009.1,1,NA,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,9.6,11,83.3,983.4,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,19/06/2019 06:52,0,NA,NA
19/06/2019 08:00,3305,WMO,SYNOP,1,1171,1011,4,5,280,9,NA,NA,NA,4,NA,NA,NA,NA,200,4000,1009,4,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,9.6,11.4,77.2,983.4,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,19/06/2019 07:53,0,NA,NA
19/06/2019 09:00,3305,WMO,SYNOP,1,1171,1011,4,5,230,8,NA,NA,NA,2,NA,NA,NA,NA,100,2800,1008.8,1,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8,9.7,12.1,70.9,983.3,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,19/06/2019 09:01,0,NA,NA
19/06/2019 10:00,3305,WMO,SYNOP,1,1171,1011,4,5,250,8,NA,NA,NA,7,NA,NA,NA,NA,100,3000,1008.6,2,NA,90,4,NA,105,NA,NA,NA,NA,NA,NA,NA,16.5,10.5,13.3,67.6,983.3,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,19/06/2019 09:55,0,NA,NA
19/06/2019 11:00,3305,WMO,SYNOP,1,1171,1011,4,5,250,7,NA,NA,NA,5,NA,NA,NA,NA,100,3000,1008.5,1,NA,99,3,NA,114,NA,NA,NA,NA,NA,NA,NA,16.9,9.8,13.1,62.4,983.2,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,19/06/2019 10:52,0,NA,NA
19/06/2019 12:00,3305,WMO,SYNOP,1,1171,1011,4,5,290,8,NA,NA,NA,7,NA,NA,NA,NA,100,3000,1008.9,2,NA,93,3,NA,132,5,NA,180,NA,NA,NA,NA,15.3,8.9,12,65.4,983.4,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,6,NA,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,19/06/2019 11:52,0,NA,NA
19/06/2019 13:00,3305,WMO,SYNOP,1,1171,1011,4,5,260,7,NA,NA,NA,7,NA,NA,NA,NA,150,3500,1008.9,7,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9,9.5,12.6,66,983.5,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,19/06/2019 12:54,0,NA,NA
19/06/2019 14:00,3305,WMO,SYNOP,1,1171,1011,4,5,300,8,NA,NA,NA,8,NA,NA,NA,NA,100,3500,1008.8,6,NA,105,7,NA,150,NA,NA,NA,NA,NA,NA,NA,16.1,8.8,12.3,61.5,983.4,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,19/06/2019 13:53,0,NA,NA
19/06/2019 15:00,3305,WMO,SYNOP,1,1171,1011,4,5,20,7,NA,NA,NA,8,NA,NA,NA,NA,100,4500,1008.9,6,NA,117,6,NA,150,NA,NA,NA,NA,NA,NA,NA,15.7,9.9,12.6,67.8,983.5,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,19/06/2019 14:52,0,NA,NA
19/06/2019 16:00,3305,WMO,SYNOP,1,1171,1011,4,5,260,10,NA,NA,NA,7,NA,NA,NA,NA,100,5000,1008.5,1,NA,132,6,NA,150,NA,NA,NA,NA,NA,NA,NA,17.7,6.9,12.3,49.2,983.3,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,19/06/2019 15:52,0,NA,NA
19/06/2019 17:00,3305,WMO,SYNOP,1,1171,1011,4,5,270,12,NA,NA,NA,1,NA,NA,NA,NA,150,4000,1008.4,1,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7,6.5,11.7,51.1,983.1,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,19/06/2019 16:52,0,NA,NA
19/06/2019 18:00,3305,WMO,SYNOP,1,1171,1011,4,5,270,11,NA,NA,NA,0,NA,NA,NA,NA,250,3000,1008.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1,6.4,11.3,52,983.1,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,19/06/2019 17:52,0,NA,NA
19/06/2019 19:00,3305,WMO,SYNOP,1,1171,1011,4,6,240,14,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,1008.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7,7.9,11.3,63.7,983.5,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,19/06/2019 18:52,0,NA,NA
19/06/2019 20:00,3305,WMO,SYNOP,1,1171,1011,4,6,210,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,8,10.1,75.1,983.8,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,19/06/2019 19:52,0,NA,NA
19/06/2019 21:00,3305,WMO,SYNOP,1,1171,1011,4,6,250,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,9.5,10.4,87.6,984.2,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,19/06/2019 20:56,0,NA,NA
19/06/2019 22:00,3305,WMO,SYNOP,1,1171,1011,4,7,250,10,22,NA,NA,NA,NA,NA,NA,NA,NA,1800,1009.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,10.2,10.8,92.6,983.9,NA,NA,NA,NA,NA,NA,NA,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,19/06/2019 21:52,0,NA,NA
20/06/2019 01:00,3305,WMO,SYNOP,1,1171,1011,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,10.2,11,90.1,983.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,20/06/2019 00:55,0,NA,NA
20/06/2019 14:00,3305,WMO,SYNOP,1,1171,1011,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,8.2,10.8,71.6,986.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,20/06/2019 13:54,0,NA,NA
21/06/2019 00:00,3305,WMO,SYNOP,1,1171,1011,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,8.2,9.5,83.6,989.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,20/06/2019 23:53,0,NA,NA
21/06/2019 10:00,3305,WMO,SYNOP,1,1171,1011,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4500,1019.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,5.7,9.9,58.1,993.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,21/06/2019 10:17,0,NA,NA
21/06/2019 11:00,3305,WMO,SYNOP,1,1171,1011,4,5,260,9,NA,NA,NA,2,NA,NA,NA,NA,100,4000,1019.6,2,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6,6.7,10.7,58.3,993.8,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,21/06/2019 10:52,0,NA,NA
21/06/2019 12:00,3305,WMO,SYNOP,1,1171,1011,4,5,240,9,NA,NA,NA,5,NA,NA,NA,NA,100,3000,1019.9,5,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6,6.6,11.2,54.8,994.2,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,21/06/2019 11:52,0,NA,NA
21/06/2019 13:00,3305,WMO,SYNOP,1,1171,1011,4,5,230,6,NA,NA,NA,5,NA,NA,NA,NA,100,2800,1020.2,5,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1,7.9,11.9,57.5,994.5,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,21/06/2019 12:52,0,NA,NA
21/06/2019 14:00,3305,WMO,SYNOP,1,1171,1011,4,5,240,8,NA,NA,NA,8,NA,NA,NA,NA,100,5000,1020.7,8,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,6.6,10.7,59.1,994.8,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,21/06/2019 13:52,0,NA,NA
21/06/2019 15:00,3305,WMO,SYNOP,1,1171,1011,4,5,230,14,NA,NA,NA,8,NA,NA,NA,NA,100,4500,1020.9,8,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,8.1,11.1,66,995.1,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,21/06/2019 14:52,0,NA,NA
21/06/2019 16:00,3305,WMO,SYNOP,1,1171,1011,4,5,240,13,NA,NA,NA,8,NA,NA,NA,NA,100,4000,1021.2,8,NA,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,7.3,10.5,65.3,995.3,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,21/06/2019 15:52,0,NA,NA
21/06/2019 17:00,3305,WMO,SYNOP,1,1171,1011,4,5,240,8,NA,NA,NA,1,NA,NA,NA,NA,150,5000,1021.2,1,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,6.7,10.9,56.8,995.4,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,21/06/2019 16:52,0,NA,NA
21/06/2019 18:00,3305,WMO,SYNOP,1,1171,1011,4,5,270,3,NA,NA,NA,7,NA,NA,NA,NA,100,4000,1021.3,7,NA,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7.1,11.6,55.4,995.6,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,21/06/2019 17:54,0,NA,NA
21/06/2019 19:00,3305,WMO,SYNOP,1,1171,1011,4,5,60,7,NA,NA,NA,7,NA,NA,NA,NA,100,5000,1021.7,6,NA,111,6,NA,141,NA,NA,NA,NA,NA,NA,NA,13.6,7.2,10.5,65.3,995.8,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,21/06/2019 19:00,0,NA,NA
21/06/2019 20:00,3305,WMO,SYNOP,1,1171,1011,4,5,360,3,NA,NA,NA,6,NA,NA,NA,NA,100,4000,1022,6,NA,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,7.5,10.1,71.8,995.9,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,21/06/2019 19:52,0,NA,NA
21/06/2019 21:00,3305,WMO,SYNOP,1,1171,1011,4,5,260,8,NA,NA,NA,5,NA,NA,NA,NA,60,4500,1022.6,2,NA,84,3,NA,114,NA,NA,NA,NA,NA,NA,NA,10.4,6.7,8.7,78.1,996.4,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,21/06/2019 20:54,0,NA,NA
21/06/2019 22:00,3305,WMO,SYNOP,1,1171,1011,4,5,230,4,NA,NA,NA,5,NA,NA,NA,NA,60,4000,1022.9,4,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,6.1,7.9,78.7,996.5,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,21/06/2019 21:52,0,NA,NA
21/06/2019 23:00,3305,WMO,SYNOP,1,1171,1011,4,5,260,5,NA,NA,NA,4,NA,NA,NA,NA,60,4500,1023.2,1,NA,84,3,NA,138,NA,NA,NA,NA,NA,NA,NA,7.8,5.5,6.8,85.6,996.7,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,21/06/2019 22:52,0,NA,NA
22/06/2019 00:00,3305,WMO,SYNOP,1,1171,1011,4,5,110,1,NA,NA,NA,4,NA,NA,NA,NA,100,2900,1023.1,4,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,6.2,7,89.9,996.6,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,21/06/2019 23:52,0,NA,NA
22/06/2019 01:00,3305,WMO,SYNOP,1,1171,1011,4,5,10,1,NA,NA,NA,1,NA,NA,NA,NA,100,4000,1023.5,1,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,5.1,5.7,93.7,996.8,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,22/06/2019 00:56,0,NA,NA
22/06/2019 02:00,3305,WMO,SYNOP,1,1171,1011,4,5,50,1,NA,NA,NA,0,NA,NA,NA,NA,250,3500,1023.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,4.2,4.6,95,996.6,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,22/06/2019 01:52,0,NA,NA
22/06/2019 03:00,3305,WMO,SYNOP,1,1171,1011,4,5,330,1,NA,NA,NA,0,NA,NA,NA,NA,250,2700,1023.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,3.6,3.9,96.7,996.3,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,22/06/2019 02:52,0,NA,NA
22/06/2019 04:00,3305,WMO,SYNOP,1,1171,1011,4,5,270,2,NA,NA,NA,0,NA,NA,NA,NA,250,2700,1023.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,2.8,3,96.5,996.3,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,22/06/2019 03:52,0,NA,NA
22/06/2019 05:00,3305,WMO,SYNOP,1,1171,1011,4,7,270,1,34,NA,NA,6,NA,NA,NA,NA,0,30,1022.8,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,3.3,3.5,98.2,996,NA,NA,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,22/06/2019 04:52,0,NA,NA
22/06/2019 06:00,3305,WMO,SYNOP,1,1171,1011,4,7,220,1,20,NA,NA,0,NA,NA,NA,NA,250,3500,1022.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,5.3,5.4,98.4,996,NA,NA,NA,NA,NA,NA,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,22/06/2019 05:52,0,NA,NA
22/06/2019 07:00,3305,WMO,SYNOP,1,1171,1011,4,5,110,1,NA,NA,NA,0,NA,NA,NA,NA,250,3000,1022.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,8.1,9.2,85.7,995.8,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,22/06/2019 06:52,0,NA,NA
22/06/2019 08:00,3305,WMO,SYNOP,1,1171,1011,4,5,50,2,NA,NA,NA,0,NA,NA,NA,NA,250,3000,1021.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,5.5,9.6,58.5,995.7,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,22/06/2019 07:52,0,NA,NA
22/06/2019 09:00,3305,WMO,SYNOP,1,1171,1011,4,5,270,4,NA,NA,NA,0,NA,NA,NA,NA,250,3500,1021.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,6.3,11,53.7,995.5,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,22/06/2019 08:55,0,NA,NA
22/06/2019 10:00,3305,WMO,SYNOP,1,1171,1011,4,5,60,3,NA,NA,NA,0,NA,NA,NA,NA,250,4500,1020.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3,6.7,12,49.2,995,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,22/06/2019 09:52,0,NA,NA
